0.000000,-80.856509,58.257188,-45.541173,100.695475,55.358850,-17.089953,13.333271,50.010872,65.553574,70.854441,37.562043,1.066953
0.329219,-79.628978,55.385001,-44.281356,93.723753,55.714223,-23.761355,13.258157,50.010868,65.478446,68.061830,40.446847,-0.091989
0.578425,-80.195704,59.439003,-43.602094,101.931071,57.730601,-27.905632,13.258157,50.010868,65.478446,68.729512,41.710387,2.831404
0.790833,-76.700108,57.043310,-43.052256,76.767676,56.149951,-10.532548,15.225453,49.080343,65.072807,56.287606,36.838168,9.529200
1.055913,-77.618279,47.717844,-40.886019,50.316359,50.868285,6.294488,14.661213,38.567516,64.726958,44.034279,25.242317,10.646467
1.269467,-51.580126,23.779491,-41.552784,17.133543,27.987127,42.732991,76.062207,12.445694,71.806559,17.963192,6.258549,3.784727
1.497381,-37.008279,22.523443,-43.527490,37.096259,35.625385,12.846140,63.132330,15.253045,72.173784,33.208996,10.917815,9.342957
1.747307,-26.203761,28.248712,-34.136875,39.964548,37.909025,7.263357,80.084859,14.283622,72.716297,37.742353,13.756190,-11.570655
1.982457,-32.102030,18.678485,-44.204545,7.414012,18.217244,40.406904,86.049052,12.252534,74.007382,5.521531,-0.088192,20.285173
2.169460,-11.111876,17.061795,-43.032561,15.459879,21.328921,37.256042,113.835525,12.553145,80.062344,10.511350,3.661192,22.664501
2.399413,-20.220816,11.068700,-51.696895,11.336481,10.895283,16.080775,127.730450,7.850199,73.907971,4.211519,2.031249,-0.881937
2.630770,-20.123998,11.228291,-51.501168,11.280872,10.944448,15.740721,127.931578,7.837739,73.576404,4.349493,2.023556,-0.599848
2.849092,-20.354101,11.228298,-51.731171,11.273064,10.718204,15.420014,121.883411,7.010788,74.220959,5.348299,2.100435,-1.220419
3.054414,-33.291692,18.187397,-59.239275,8.709379,10.843765,17.626375,93.245695,12.337725,68.381213,3.421371,3.459156,1.268244
3.266549,-36.307763,20.459839,-61.867596,8.888816,5.073404,16.870998,83.589445,20.354202,61.036348,3.240654,1.842676,-1.179104
3.485150,-44.619667,47.082144,-80.643177,8.478988,10.844297,24.228100,76.568572,42.476263,46.147443,-0.218165,4.798951,0.059115
3.715673,-45.105550,65.369863,-92.699240,3.734614,13.750044,26.483517,76.024534,56.593105,38.525956,-1.585697,-0.424066,-1.520869
3.923463,-45.944953,88.761868,-110.005416,2.773543,8.492121,22.129834,79.159240,80.511590,31.131870,-7.023272,0.001015,0.781983
4.116485,-43.160746,109.105924,-118.404353,6.552579,4.009613,16.188155,82.636659,101.062062,30.240039,-5.425427,-5.020498,-2.853826
4.353688,-32.941111,134.482444,-115.891691,2.522815,2.620894,20.966539,88.223622,119.740825,32.224681,0.268041,-10.044844,-6.409820
4.535973,-17.599342,150.959945,-99.793805,7.968388,2.368710,22.930125,106.085776,144.161817,52.556172,-1.254050,-9.666027,-3.360696
4.777734,15.961778,161.846156,-40.936860,8.947410,2.573861,28.297306,154.870746,152.749667,135.652761,-1.725600,-11.252614,6.359294
4.965419,14.166980,162.104618,-44.195767,10.046007,3.541945,29.637611,155.220674,151.332462,138.056838,3.695788,-9.046446,9.819713
5.179719,-9.431677,155.985985,-87.587044,8.356451,2.912816,30.743910,126.587617,147.862801,85.627720,6.010449,-9.117313,7.911620
5.369932,-25.292827,148.799747,-114.613392,4.903942,1.736438,30.218435,108.646924,142.401842,56.144366,1.538337,-10.781947,7.365925
5.558411,-35.346172,138.389554,-127.658375,4.094891,1.851714,29.441098,93.790969,132.840982,33.411299,-1.052607,-11.366232,6.399210
5.790046,-42.906082,126.877675,-136.476205,2.638940,1.934047,28.228619,88.465647,124.976278,25.209256,-10.054491,-10.421904,4.350186
6.009971,-46.567484,113.484060,-138.707022,-2.256734,1.438784,27.032433,83.608044,112.441585,13.265150,-11.463922,-10.409365,3.355810
6.224423,-52.139334,96.307873,-141.482434,1.033560,4.025059,25.294248,78.689659,97.979169,4.136214,-11.734835,-8.677219,4.801116
6.431123,-53.835020,80.237131,-136.418136,0.232582,5.730828,26.107216,76.094977,84.667744,3.853564,-10.650404,-6.116546,5.537071
6.636757,-54.233180,65.815621,-131.484763,-4.489696,8.259666,30.089552,75.534390,68.826201,9.305461,-9.664151,-4.482108,10.013947
6.845186,-54.225290,46.874308,-118.822188,-2.628857,10.603795,36.352851,79.653364,51.045486,21.779698,-7.017142,-4.479193,9.113439
7.069290,-48.373520,32.219064,-104.239984,-3.708996,15.617514,45.243822,95.395110,27.161686,50.636845,-3.191875,-9.034885,-3.601548
7.261478,-24.336415,17.459043,-71.050960,2.715098,10.690651,36.099108,111.086462,16.275466,65.857777,-1.719399,-4.353107,-3.018811
7.481936,-7.263092,14.402907,-61.400270,3.742102,11.517953,35.927613,121.738924,13.249341,71.542393,0.863698,1.006465,3.249375
7.670808,-6.772233,12.934304,-60.413592,3.773869,12.689449,38.890479,125.766607,12.054856,71.544390,1.389684,1.700612,5.850612
7.852772,-6.545432,12.414237,-61.213416,3.620972,12.436508,38.545541,128.197407,11.365085,71.736374,1.902687,3.317249,7.927849
8.130589,-3.868486,12.728647,-61.435004,3.139947,11.614915,38.370786,127.827131,11.529529,71.256647,2.112868,3.626851,8.230066
8.346649,-5.483701,13.476113,-62.858067,3.086525,10.694990,36.700565,126.348570,11.412460,70.437579,2.231661,3.593602,7.855275
8.600851,-21.386730,15.793985,-67.502820,2.620295,11.104851,35.070456,113.492553,13.069413,69.450991,0.744161,0.665630,2.517944
8.791003,-38.799375,21.314530,-76.284900,1.795088,11.139986,36.967476,92.478552,19.286474,67.926525,0.018299,1.619366,-2.196817
8.986820,-48.787834,34.980101,-89.289180,1.014899,11.688893,39.181909,84.170802,30.648048,62.924787,-1.055649,0.811729,-3.349108
9.176548,-50.301179,48.720072,-101.795593,-0.062767,10.849702,40.829295,79.800821,45.084077,54.405995,-2.546296,1.471696,-0.463393
9.394358,-50.591005,62.462623,-109.499737,0.934575,8.833549,38.886974,78.814571,59.133922,45.536174,-4.238982,-0.706670,1.143713
9.578108,-50.592747,80.000790,-120.255201,-1.655179,8.067709,37.103708,78.259147,73.353581,37.132416,-5.316886,-2.883395,1.984538
9.769044,-49.591081,88.357666,-123.704089,-1.583333,6.468844,36.005287,79.014320,84.180849,32.685665,-10.920648,0.937115,5.534355
9.963108,-45.752297,104.001495,-125.352789,-17.484540,5.670928,41.128254,78.557825,96.890192,26.334203,-21.019840,7.467377,13.514594
10.181056,-45.069310,112.671548,-127.152240,-2.481590,3.953776,34.405505,79.102608,102.303288,25.606180,1.147090,-8.632839,-4.919554
10.401071,-41.561185,124.464707,-127.982272,-1.049200,2.838121,32.650303,80.631167,115.990010,24.985764,0.191396,-5.976497,-6.142338
10.590875,-36.006138,135.279802,-124.752805,-0.503445,1.781216,31.256805,86.245742,127.151410,29.770876,1.578871,-5.605305,-10.701504
10.784412,-29.393468,142.577358,-117.382695,0.252509,0.872269,31.842140,92.339548,135.435865,35.921903,0.220375,-6.523951,-10.001653
10.978304,-21.205584,150.007546,-106.199593,2.240599,0.806568,32.150293,106.134752,145.647541,54.919180,-2.094082,-8.435335,-8.686196
11.167306,-10.815754,154.920306,-89.228398,6.600615,1.819818,32.105033,129.952673,151.731548,91.625658,-2.319159,-8.219494,-7.133635
11.392656,7.126179,161.085621,-58.200952,7.419300,2.440747,34.050818,153.226732,153.175148,134.026040,-3.100845,-8.704338,-2.424632
11.612685,22.439437,162.924123,-30.014141,10.559674,4.898291,35.674592,164.340912,151.891902,156.012550,-1.044620,-7.384018,0.559437
11.840264,21.996646,162.933076,-30.614738,10.994936,5.265441,35.851969,164.294533,151.002142,156.742305,0.665041,-7.207040,1.507148
12.076513,14.639389,161.276818,-44.764083,10.808698,4.528920,35.195445,153.548127,152.521779,136.986388,-0.110667,-8.289626,-0.334377
12.270845,0.800094,159.046029,-69.768976,8.310135,4.064519,35.172465,137.365668,152.633868,106.944932,-2.951470,-9.682679,-1.333071
12.477937,-15.761804,154.424373,-99.845083,6.414977,3.748972,35.375015,119.552775,149.424659,76.426138,5.018485,-7.326044,-4.151278
12.664845,-26.530909,146.243141,-114.584686,6.342758,3.211115,32.247811,102.072574,142.067999,50.047604,-2.831274,-9.954545,-1.957861
12.911169,-32.623190,136.035381,-121.520523,-2.756833,0.645714,35.737805,90.647202,131.673164,31.567317,-6.252335,-9.983403,0.119425
13.139754,-40.214961,121.383036,-132.559534,1.983433,2.849697,33.222944,84.682827,120.959142,23.234493,-8.076945,-8.706368,0.041386
13.359553,-43.854266,103.782969,-136.217981,1.628613,2.816675,29.409188,78.752861,105.556633,12.687588,-6.340191,-7.550219,-0.457533
13.603538,-46.325114,89.318150,-135.072863,1.072170,3.639221,29.885819,76.519852,94.243676,10.162541,-11.070043,-4.773469,-1.320838
13.830623,-46.295443,69.046309,-128.177400,3.131783,4.851098,32.052411,75.109981,76.489046,11.479011,-4.505205,-5.463190,-1.489468
14.017240,-44.030300,55.018858,-120.594077,-2.709689,7.695665,34.788303,72.658596,59.421531,16.629198,-7.357112,-0.785943,5.553217
