Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.26,6.95,102.01,11.87,94.13,69.54,8.81,21.91,0.00,0.00,11.09,-77.99,16.70,85.87,65.40,8.81,26.29,0.00,0.00
0.38,7.11,101.85,11.94,93.95,69.08,8.26,22.37,0.00,0.00,11.02,-78.15,16.59,86.05,65.37,8.26,26.23,0.00,0.00
0.50,7.00,101.79,11.86,93.77,68.89,8.08,22.60,0.00,0.00,11.01,-78.21,16.66,86.23,65.29,8.08,26.33,0.00,0.00
0.61,6.78,101.79,11.67,93.77,68.79,8.08,22.67,29.91,-75.79,11.01,-78.21,16.59,86.23,65.26,8.08,26.33,0.00,0.00
0.73,6.69,102.14,11.59,93.81,69.02,7.96,22.39,29.91,-75.79,11.02,-77.86,16.56,86.19,65.08,7.96,26.48,0.00,0.00
0.88,6.77,15.65,11.77,6.05,68.87,12.21,22.58,5.02,-15.40,11.05,-77.86,16.55,86.19,65.04,7.96,26.51,0.00,0.00
0.97,6.86,15.65,11.83,6.05,68.85,12.21,22.59,4.36,-16.88,11.07,-77.86,16.60,86.19,64.97,7.96,26.56,0.00,0.00
1.06,7.07,15.24,11.90,6.12,68.81,13.22,22.61,4.81,-15.92,11.12,-77.86,16.71,86.19,64.95,7.96,26.61,0.00,0.00
1.15,7.20,15.71,11.83,5.84,68.77,13.87,22.55,4.47,-15.19,11.12,-77.86,16.73,86.19,64.94,7.96,26.64,0.00,0.00
1.27,7.18,15.92,11.65,5.52,68.80,12.63,22.49,4.47,-15.19,11.13,-78.46,16.83,86.10,64.94,8.03,26.66,0.00,0.00
1.35,6.93,15.92,11.34,5.52,68.80,12.63,22.68,5.16,-17.45,11.20,-78.46,16.93,86.10,64.88,8.03,26.72,0.00,0.00
1.45,6.81,15.92,11.18,5.52,68.92,12.63,22.61,4.74,-17.44,11.19,-78.46,16.92,86.10,64.91,8.03,26.68,0.00,0.00
1.56,6.62,16.06,10.94,4.76,69.39,13.82,22.18,4.89,-16.18,11.24,-78.46,17.04,86.10,64.86,8.03,26.72,0.00,0.00
1.66,6.70,16.17,10.97,4.39,69.20,13.75,22.34,4.89,-16.18,11.26,-79.38,17.09,86.39,64.88,8.24,26.72,0.00,0.00
1.76,6.68,16.17,10.93,4.39,69.18,13.75,22.36,4.48,-17.17,11.22,-79.38,17.08,86.39,64.95,8.24,26.65,0.00,0.00
1.85,6.71,16.17,10.95,4.39,69.23,13.75,22.31,4.33,-17.03,11.18,-79.38,16.98,86.39,65.00,8.24,26.58,0.00,0.00
1.94,6.79,16.01,11.02,4.35,69.31,14.24,22.23,4.54,-16.55,11.20,-79.38,17.10,86.39,64.98,8.24,26.64,0.00,0.00
2.03,6.82,16.22,11.03,4.27,69.26,14.43,22.27,4.39,-16.34,11.17,-79.38,17.11,86.39,65.04,8.24,26.59,0.00,0.00
2.15,6.87,16.34,11.07,4.61,69.18,14.26,22.37,4.39,-16.34,11.16,-78.27,17.17,85.99,65.06,8.23,26.60,0.00,0.00
2.25,6.92,16.07,11.12,4.82,69.27,13.78,22.24,4.55,-16.86,11.15,-78.27,17.28,85.99,65.05,8.23,26.67,0.00,0.00
2.34,6.84,15.95,10.95,4.99,69.56,14.11,21.80,4.55,-16.86,11.09,-77.95,17.26,85.96,65.12,8.12,26.62,0.00,0.00
2.43,6.88,15.81,10.94,5.12,69.36,14.20,21.97,4.55,-16.86,11.10,-77.73,17.26,85.91,65.11,7.96,26.63,0.00,0.00
2.54,6.89,15.81,10.95,5.12,69.28,14.20,22.07,5.12,-16.69,11.07,-77.73,17.20,85.91,65.15,7.96,26.58,0.00,0.00
2.62,6.91,16.04,10.98,5.03,69.22,14.01,22.14,4.91,-16.85,11.02,-77.73,17.15,85.91,65.23,7.96,26.51,0.00,0.00
2.70,6.96,16.04,11.01,5.03,69.22,14.01,22.14,4.99,-16.86,10.96,-77.73,16.98,85.91,65.24,7.96,26.46,0.00,0.00
2.79,7.00,16.04,11.03,5.03,69.23,14.01,22.15,4.99,-16.86,10.99,-77.73,17.01,85.91,65.22,7.96,26.48,0.00,0.00
2.88,6.99,16.03,11.03,5.05,69.24,14.33,22.16,5.02,-16.54,11.04,-77.73,17.07,85.91,65.13,7.96,26.58,0.00,0.00
2.96,7.00,16.23,11.05,4.98,69.23,14.51,22.19,4.87,-16.33,11.10,-77.73,17.07,85.91,65.10,7.96,26.59,0.00,0.00
3.05,7.02,16.23,11.12,4.98,69.24,14.51,22.21,5.00,-16.79,11.16,-77.73,17.13,85.91,65.07,7.96,26.64,0.00,0.00
3.13,7.05,16.23,11.16,4.98,69.16,14.51,22.30,5.00,-16.79,11.14,-77.73,17.06,85.91,65.05,7.96,26.64,0.00,0.00
3.24,7.06,16.23,11.18,4.98,69.14,14.51,22.32,5.00,-16.79,11.15,-77.73,17.08,85.91,65.07,7.96,26.64,0.00,0.00
3.35,7.08,15.42,11.15,4.83,69.11,14.66,22.29,5.00,-16.79,11.18,-78.94,17.10,86.34,65.02,7.25,26.68,0.00,0.00
3.45,7.10,15.49,11.11,4.68,69.11,14.64,22.24,4.97,-16.80,11.06,-78.94,16.96,86.34,65.11,7.25,26.58,0.00,0.00
3.54,7.07,15.36,11.05,4.81,69.18,14.73,22.13,4.97,-16.80,10.91,-78.72,16.77,86.29,65.25,7.10,26.41,0.00,0.00
3.63,7.01,15.20,11.01,4.34,69.65,14.44,21.66,5.20,-17.06,11.06,-78.72,16.89,86.29,65.13,7.10,26.53,0.00,0.00
3.71,7.11,15.21,11.04,4.38,70.06,14.68,21.13,5.20,-17.06,11.15,-78.61,17.06,86.30,65.04,7.13,26.65,0.00,0.00
3.80,7.14,15.21,11.07,4.38,70.68,14.68,20.47,5.20,-17.06,11.44,-78.61,17.43,86.30,64.70,7.13,27.02,0.00,0.00
3.88,7.15,15.32,10.99,4.48,71.70,14.54,19.33,5.20,-17.06,11.44,-78.20,17.45,86.14,64.68,7.18,27.03,0.00,0.00
3.96,7.19,15.53,10.67,4.53,72.81,14.76,17.87,5.20,-17.06,11.27,-77.87,17.31,86.09,64.80,7.41,26.91,0.00,0.00
4.10,7.16,15.53,10.68,4.53,73.57,14.76,17.00,2.54,-17.30,11.28,-77.87,17.29,86.09,64.78,7.41,26.93,0.00,0.00
4.20,7.14,15.53,10.63,4.53,74.42,14.76,16.01,2.54,-17.30,11.21,-77.87,17.16,86.09,64.99,7.41,26.67,0.00,0.00
4.32,7.20,15.53,10.54,4.53,74.65,14.76,15.69,3.24,-17.70,11.21,-77.87,17.15,86.09,64.97,7.41,26.68,0.00,0.00
4.42,7.32,15.53,10.35,4.53,74.76,14.76,15.46,3.24,-17.70,11.23,-77.87,17.17,86.09,64.91,7.41,26.73,0.00,0.00
4.50,7.39,15.43,10.32,4.63,74.85,14.63,15.34,3.24,-17.70,11.27,-77.67,17.19,86.00,64.82,7.27,26.83,0.00,0.00
4.61,7.40,15.43,10.31,4.63,75.03,14.63,15.14,3.38,-18.01,11.25,-77.67,17.11,86.00,64.81,7.27,26.83,0.00,0.00
4.70,7.36,14.02,10.36,1.62,75.13,12.38,15.05,1.75,-20.48,11.35,-77.67,17.24,86.00,64.76,7.27,26.88,0.00,0.00
4.79,7.33,14.02,10.26,1.62,75.25,12.38,14.91,1.34,-20.76,11.36,-77.67,17.28,86.00,64.85,7.27,26.81,0.00,0.00
4.89,7.18,14.03,10.18,1.35,75.42,12.19,14.75,1.34,-20.76,11.28,-78.42,17.18,86.19,64.98,7.33,26.68,0.00,0.00
5.00,6.73,16.33,9.85,2.77,74.90,14.69,15.31,3.39,-18.11,11.38,-78.42,17.36,86.19,64.94,7.33,26.76,0.00,0.00
