Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.26,8.43,0.00,13.88,0.00,68.46,0.00,23.57,0.00,0.00,15.22,66.16,18.74,4.18,62.60,146.21,28.80,66.17,57.03
0.45,6.42,0.00,15.41,0.00,70.54,0.00,22.88,0.00,0.00,15.52,66.16,18.81,4.18,61.97,146.21,29.19,17.20,-23.17
0.64,8.21,0.00,14.38,0.00,69.09,0.00,23.23,0.00,0.00,15.08,67.51,19.86,10.32,65.08,146.19,25.49,15.24,22.25
0.75,8.07,82.66,13.47,86.56,69.32,3.05,22.54,0.00,0.00,14.97,-4.79,19.28,26.22,64.71,17.19,26.47,15.24,22.25
0.91,7.95,81.79,13.53,86.24,69.11,3.30,23.02,0.00,0.00,14.56,-4.43,18.50,26.63,64.16,16.83,27.10,15.24,22.25
1.02,7.34,81.79,13.05,86.24,70.23,3.30,21.77,0.00,0.00,14.00,-3.98,18.04,24.62,64.53,7.39,26.90,13.46,22.07
1.12,6.61,81.79,12.73,86.24,70.57,3.30,21.45,80.45,-62.77,13.81,-3.98,17.81,24.62,64.72,7.39,26.75,13.46,22.07
1.23,6.58,81.79,12.56,86.24,70.38,3.30,21.70,80.45,-62.77,13.96,-3.98,17.93,24.62,64.52,7.39,27.05,13.46,22.07
1.33,6.40,81.79,12.28,86.24,70.50,3.30,21.60,80.44,-65.75,13.87,-3.98,17.86,24.62,64.37,7.39,27.33,13.46,22.07
1.43,6.43,8.34,12.08,8.28,70.50,17.39,21.59,8.13,-21.34,13.78,-3.98,17.72,24.62,64.46,7.39,27.23,13.46,22.07
1.51,6.50,8.34,11.90,8.28,70.40,17.39,21.55,8.13,-21.34,13.63,-3.98,17.43,24.62,64.93,7.39,26.61,15.26,-23.52
1.63,6.57,9.37,11.86,9.58,70.33,17.37,21.72,8.13,-21.34,13.43,-2.81,17.12,23.36,66.56,7.70,24.66,15.26,-23.52
1.75,6.59,9.37,11.96,9.58,70.08,17.37,21.96,8.13,-21.34,13.44,-1.78,16.97,23.64,67.57,8.78,23.35,14.91,24.26
1.84,6.44,8.88,12.09,9.53,70.20,16.55,21.88,8.13,-21.34,13.28,-1.79,16.76,23.83,68.20,9.63,22.59,14.91,24.26
1.93,6.29,9.61,11.97,9.76,70.44,17.40,21.68,7.96,-22.11,13.16,-1.79,16.61,23.83,68.61,9.63,22.09,14.91,24.26
2.06,6.20,9.61,12.01,9.76,70.62,17.40,21.67,7.96,-22.11,13.19,-1.79,16.69,23.83,68.81,9.63,21.85,13.81,-26.24
2.15,6.32,9.61,12.14,9.76,70.61,17.40,21.76,8.32,-25.58,13.16,-1.79,16.70,23.83,68.95,9.63,21.66,13.81,-26.24
2.30,6.26,9.61,12.10,9.76,70.65,17.40,21.71,8.32,-25.58,13.10,-2.19,16.66,23.94,69.05,8.04,21.55,14.10,24.81
2.41,6.30,9.61,12.05,9.76,70.66,17.40,21.63,8.32,-25.58,13.02,-2.39,16.65,24.13,69.12,7.82,21.49,14.36,24.70
2.51,6.36,9.72,12.10,9.89,70.51,17.29,21.79,8.32,-25.58,12.98,-2.21,16.66,24.03,69.19,7.96,21.42,14.36,24.70
2.61,6.34,9.72,12.03,9.89,70.62,17.29,21.60,8.32,-25.58,13.07,-2.21,16.73,24.03,66.00,7.96,25.24,14.36,24.70
2.76,6.39,9.72,12.11,9.89,70.51,17.29,21.69,8.32,-25.58,13.13,-2.21,16.79,24.03,68.96,7.96,21.75,14.36,24.70
2.86,6.44,9.72,12.10,9.89,70.38,17.29,21.76,8.32,-25.58,13.18,-2.47,16.83,23.84,68.80,7.40,21.85,14.34,24.20
2.95,6.44,9.72,12.06,9.89,70.45,17.29,21.62,8.32,-25.58,13.16,-2.47,16.78,23.84,68.77,7.40,21.85,14.34,24.20
3.05,6.43,9.72,12.03,9.89,70.20,17.29,21.87,8.32,-25.58,13.13,-2.47,16.74,23.84,68.80,7.40,21.80,14.34,24.20
3.15,6.46,9.72,12.01,9.89,70.24,17.29,21.86,8.32,-25.58,13.22,-2.18,16.84,23.80,68.73,7.15,21.87,14.16,23.84
3.24,6.49,9.72,12.02,9.89,70.16,17.29,21.93,8.32,-25.58,13.30,-2.18,16.88,23.80,68.73,7.15,21.84,14.16,23.84
3.33,6.50,9.72,12.04,9.89,70.06,17.29,22.11,8.60,-25.95,13.30,-2.18,16.86,23.80,68.59,7.15,21.96,14.16,23.84
3.46,6.53,9.72,12.09,9.89,70.10,17.29,22.05,8.60,-25.95,13.11,-2.18,16.66,23.80,68.68,7.15,21.88,14.16,23.84
3.57,6.37,9.72,11.96,9.89,70.23,17.29,21.92,8.53,-25.43,13.09,-2.18,16.60,23.80,68.50,7.15,22.02,14.16,23.84
3.72,6.42,9.72,12.03,9.89,70.33,17.29,21.77,8.53,-25.43,13.12,-2.18,16.62,23.80,68.51,7.15,22.03,14.16,-24.35
3.82,6.36,9.72,11.90,9.89,70.40,17.29,21.65,8.53,-25.43,13.07,-2.03,16.54,23.78,68.58,7.02,21.95,14.07,24.16
3.96,6.26,9.72,11.69,9.89,70.60,17.29,21.29,8.53,-25.43,13.01,-2.03,16.53,23.78,68.71,7.02,21.83,14.07,24.16
4.05,6.20,9.72,11.59,9.89,70.61,17.29,21.33,8.53,-25.43,12.79,-2.36,16.40,24.13,69.20,6.92,21.36,14.52,24.25
4.13,5.77,9.72,10.91,9.89,71.09,17.29,20.73,8.53,-25.43,12.81,-2.36,16.46,24.13,69.44,6.92,21.06,14.52,24.25
4.23,5.23,9.72,10.26,9.89,71.69,17.29,20.10,6.13,-27.98,12.70,-2.36,16.47,24.13,67.67,6.92,23.21,14.52,24.25
4.36,5.10,9.72,10.15,9.89,71.92,17.29,19.87,6.13,-27.98,12.53,-2.12,16.54,24.54,68.04,8.30,23.13,14.74,25.61
