Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.13,14.45,95.35,19.54,128.01,55.58,23.17,38.12,16.95,-131.94,9.09,0.00,21.03,0.00,67.47,10.00,23.58,0.00,0.00
0.24,14.99,95.35,19.22,128.01,59.87,23.17,31.97,17.59,-16.85,15.39,0.00,20.31,0.00,62.30,10.00,27.82,0.00,0.00
0.34,12.44,95.35,18.31,128.01,62.68,23.17,30.21,17.59,-16.85,16.47,62.01,20.57,-7.95,59.02,172.80,31.34,62.07,-19.34
0.44,9.53,3.89,16.57,1.37,65.17,7.13,28.41,17.59,-16.85,16.29,-3.70,20.16,31.23,56.52,4.28,34.20,62.07,-19.34
0.56,6.97,3.89,14.45,1.37,64.64,7.13,27.73,17.59,-16.85,15.85,0.78,19.59,28.94,56.84,3.35,33.94,65.40,-35.64
0.66,6.36,9.03,13.19,11.02,64.09,0.60,27.62,17.40,-26.22,15.08,0.78,19.53,28.94,60.16,3.35,29.84,65.40,-35.64
0.75,7.82,9.03,14.05,11.02,64.10,0.60,28.20,17.40,-26.22,15.02,6.08,19.62,30.69,60.44,9.08,29.60,65.27,-36.88
0.85,9.78,8.56,15.77,10.11,62.83,10.36,29.66,17.40,-26.22,14.64,-1.83,19.17,30.32,61.53,4.79,28.71,65.27,-36.88
0.94,9.99,8.56,15.84,10.11,63.14,10.36,29.20,13.74,-22.63,14.64,-1.83,18.92,30.32,62.11,4.79,28.17,65.27,-36.88
1.04,9.19,8.56,14.77,10.11,64.04,10.36,28.32,13.74,-22.63,14.83,-1.69,19.15,31.65,63.03,1.03,27.25,64.16,-43.83
1.16,8.69,8.56,14.16,10.11,64.57,10.36,27.89,14.87,-21.37,15.02,-1.69,19.61,31.65,64.19,1.03,26.21,64.16,-43.83
1.28,8.43,8.56,13.64,10.11,64.83,10.36,27.50,14.87,-21.37,15.07,-1.69,19.75,31.65,63.86,1.03,26.52,18.24,-15.62
1.39,8.26,9.95,13.31,7.26,64.95,11.72,27.29,11.87,-22.02,14.90,-1.69,19.52,31.65,63.49,1.03,26.92,18.24,-15.62
1.48,8.26,9.95,13.29,7.26,64.72,11.72,27.47,11.87,-22.02,14.61,-1.69,19.07,31.65,63.64,1.03,26.72,18.92,-16.92
1.57,8.35,9.72,13.28,7.46,64.63,13.73,27.52,11.87,-22.02,14.31,-3.33,18.69,31.07,63.74,2.04,26.62,18.92,-16.92
1.65,8.44,9.72,13.27,7.46,64.49,13.73,27.58,11.07,-26.27,14.03,-3.33,18.32,31.07,63.71,2.04,26.67,18.92,-16.92
1.75,8.36,9.72,13.20,7.46,64.69,13.73,27.35,11.07,-26.27,13.86,-0.38,18.10,30.10,63.75,1.26,26.61,16.46,-17.59
1.85,8.31,8.91,13.15,6.98,64.79,12.44,27.23,11.07,-26.27,13.82,-0.34,18.02,30.76,63.12,0.02,27.26,16.46,-17.59
1.97,8.34,10.13,13.21,7.30,64.80,13.39,27.22,10.30,-27.15,13.80,-0.34,17.97,30.76,63.62,0.02,26.77,16.46,-17.59
2.08,8.38,9.94,13.24,7.22,64.77,13.04,27.27,10.30,-27.15,13.63,-0.29,17.79,30.90,63.90,0.30,26.48,16.46,-17.59
2.21,8.42,9.94,13.31,7.22,64.73,13.04,27.32,10.30,-27.15,13.54,-0.27,17.66,31.00,64.07,0.56,26.31,16.53,-16.77
2.32,8.44,9.94,13.39,7.22,64.71,13.04,27.40,10.46,-26.63,13.46,-0.27,17.50,31.00,64.15,0.56,26.16,16.53,-16.77
2.44,8.57,9.94,13.61,7.22,64.57,13.04,27.60,10.46,-26.63,13.32,-0.27,17.35,31.00,64.23,0.56,26.08,17.03,-21.38
2.52,8.74,9.94,13.90,7.22,64.37,13.04,27.85,10.33,-26.32,13.26,-0.27,17.28,31.00,64.23,0.56,26.04,17.03,-21.38
2.61,8.69,9.94,13.85,7.22,64.49,13.04,27.74,10.33,-26.32,13.19,-0.27,17.25,31.00,64.01,0.56,26.24,17.03,-21.38
2.71,8.83,9.94,13.80,7.22,64.45,13.04,27.76,10.33,-26.32,12.91,-0.27,17.39,31.00,60.96,0.56,29.13,18.25,-25.96
2.80,8.87,9.94,13.76,7.22,64.78,13.04,27.43,10.63,-25.33,10.22,-0.27,17.67,31.00,55.11,0.56,34.89,18.25,-25.96
2.89,8.84,9.94,13.72,7.22,64.88,13.04,27.34,10.63,-25.33,8.52,-0.27,17.83,31.00,47.94,0.56,42.36,18.25,-25.96
2.99,8.73,11.68,13.76,7.97,64.57,13.30,27.81,9.86,-25.53,6.00,-0.27,18.07,31.00,37.48,0.56,53.44,18.25,-25.96
3.07,8.57,11.68,13.45,7.97,64.46,13.30,27.84,9.86,-25.53,1.03,25.63,19.33,40.86,33.58,40.55,57.09,14.66,-10.35
3.15,8.51,11.68,13.45,7.97,64.48,13.30,27.93,9.86,-25.53,1.33,25.63,19.55,40.86,26.60,40.55,64.30,14.66,-10.35
3.23,8.62,11.68,13.48,7.97,64.37,13.30,28.03,9.37,-27.47,0.81,25.63,18.74,40.86,22.01,40.55,70.28,14.66,-10.35
3.33,8.66,11.35,13.47,8.44,64.37,10.95,28.04,9.91,-25.24,0.92,25.63,18.03,40.86,21.24,40.55,72.72,14.66,-10.35
3.40,8.81,11.35,13.56,8.44,64.34,10.95,28.08,9.91,-25.24,1.35,28.73,17.40,43.09,16.43,41.00,78.69,17.05,-10.66
3.48,8.92,11.35,13.57,8.44,64.30,10.95,28.10,9.91,-25.24,2.14,28.73,16.50,43.09,16.43,41.00,80.65,17.05,-10.66
3.56,9.02,8.48,13.54,8.33,64.15,13.31,28.20,9.91,-25.24,2.22,23.66,16.16,42.55,16.07,37.32,81.64,17.05,-10.66
3.64,8.90,8.48,13.42,8.33,64.27,13.31,28.09,9.91,-25.24,4.79,23.66,14.91,42.55,20.19,37.32,82.13,17.05,-10.66
3.74,8.90,8.48,13.38,8.33,63.77,13.31,28.72,9.91,-25.24,5.22,23.33,16.67,44.07,19.22,36.27,82.75,18.34,-10.41
3.82,8.92,8.48,13.43,8.33,63.91,13.31,28.59,9.91,-25.24,5.46,23.33,17.35,44.07,16.73,36.27,84.08,52.24,10.61
3.91,8.96,8.48,13.42,8.33,63.99,13.31,28.52,9.91,-25.24,2.15,23.33,19.79,44.07,8.81,36.27,83.26,52.24,10.61
3.99,9.00,8.48,13.52,8.33,64.00,13.31,28.48,9.91,-25.24,3.13,24.45,23.56,44.68,5.97,36.22,84.14,51.33,10.02
4.11,9.02,8.48,13.59,8.33,64.01,13.31,28.51,9.91,-25.24,3.11,24.45,23.70,44.68,5.65,36.22,84.36,52.76,34.38
4.20,9.02,8.48,13.65,8.33,64.27,13.31,28.30,9.91,-25.24,2.66,24.45,22.33,44.68,5.53,36.22,84.54,52.76,34.38
4.29,9.05,8.48,13.70,8.33,64.31,13.31,28.25,9.91,-25.24,1.78,24.45,21.80,44.68,6.19,36.22,83.86,52.76,34.38
4.39,9.03,8.35,13.71,8.52,64.55,13.81,28.02,9.91,-25.24,1.27,23.79,22.34,44.48,6.48,36.12,83.53,52.76,34.38
4.48,9.08,8.35,13.81,8.52,64.52,13.81,28.13,10.62,-23.28,4.08,23.79,20.16,44.48,6.54,36.12,83.69,52.76,34.38
4.57,9.14,8.35,13.87,8.52,64.56,13.81,28.11,10.62,-23.28,2.29,23.79,21.14,44.48,3.49,36.12,86.51,52.76,34.38
4.65,9.18,8.35,13.91,8.52,64.56,13.81,28.11,10.62,-23.28,0.10,23.79,21.86,44.48,6.99,36.12,83.39,52.76,34.38
4.77,9.18,8.35,13.87,8.52,64.79,13.81,27.66,10.66,-23.45,0.64,23.79,23.34,44.48,8.38,36.12,83.21,52.76,34.38
4.86,9.20,8.35,13.88,8.52,64.78,13.81,27.73,10.66,-23.45,0.88,27.20,24.15,47.16,9.03,30.41,83.82,49.82,28.47
4.94,9.23,8.35,13.91,8.52,64.45,13.81,28.17,10.66,-23.45,1.09,27.20,24.43,47.16,9.41,30.41,84.12,49.82,28.47
5.06,9.22,7.59,13.90,8.71,64.82,14.57,27.52,10.66,-23.45,4.78,25.58,20.19,46.80,6.17,29.54,94.70,49.82,28.47
5.15,9.20,7.59,13.90,8.71,64.58,14.57,27.87,10.66,-23.45,4.99,27.31,19.93,47.29,6.90,29.16,95.20,48.61,27.46
5.23,9.22,7.59,13.91,8.71,64.53,14.57,27.92,10.66,-23.45,5.08,27.31,19.92,47.29,6.97,29.16,95.57,48.61,27.46
5.31,9.25,7.46,13.92,8.84,64.43,14.46,28.02,10.66,-23.45,5.07,27.24,20.11,47.11,6.83,29.08,95.88,48.61,27.46
5.40,9.27,7.46,13.94,8.84,64.39,14.46,28.08,10.61,-23.76,5.26,27.24,20.79,47.11,7.62,29.08,96.96,48.61,27.46
5.48,9.31,7.77,13.98,8.53,64.35,16.89,28.16,10.18,-26.08,5.25,27.24,21.00,47.11,8.19,29.08,97.63,48.61,27.46
5.56,9.33,7.77,14.00,8.53,64.54,16.89,27.92,10.18,-26.08,5.22,27.24,21.15,47.11,7.88,29.08,97.45,48.61,27.46
5.63,9.37,7.77,14.03,8.53,64.62,16.89,27.85,10.18,-26.08,5.18,28.84,21.30,47.78,7.48,27.54,97.13,47.43,25.53
