Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
1.15,6.62,0.00,11.14,0.00,65.43,0.00,24.61,0.00,0.00,8.17,0.00,18.26,0.00,66.23,10.00,24.45,0.00,0.00
1.28,10.57,0.00,13.89,0.00,65.81,0.00,25.11,0.00,0.00,16.80,0.00,20.11,0.00,59.74,10.00,30.89,0.00,0.00
1.42,9.97,0.00,13.19,0.00,65.40,0.00,25.47,0.00,0.00,16.49,0.00,19.92,0.00,59.28,10.00,31.56,0.00,0.00
1.52,9.41,0.00,12.55,0.00,64.30,0.00,26.89,0.00,0.00,16.38,0.00,19.97,0.00,60.05,10.00,30.79,0.00,0.00
1.66,8.94,0.00,12.10,0.00,64.47,0.00,27.08,0.00,0.00,16.46,0.00,19.94,0.00,60.50,10.00,30.32,0.00,0.00
1.76,8.84,0.00,12.10,0.00,65.00,0.00,26.48,0.00,0.00,16.35,0.00,19.71,0.00,60.70,10.00,30.14,0.00,0.00
1.86,8.97,0.00,12.36,0.00,66.07,0.00,25.24,0.00,0.00,16.39,0.00,19.73,0.00,60.72,10.00,30.10,0.00,0.00
1.98,9.09,0.00,12.51,0.00,66.04,0.00,25.27,0.00,0.00,16.53,0.00,19.76,0.00,60.40,10.00,30.36,0.00,0.00
2.11,8.96,0.00,12.40,0.00,66.10,0.00,25.27,0.00,0.00,16.44,0.00,19.70,0.00,60.53,10.00,30.25,0.00,0.00
2.23,8.73,0.00,12.29,0.00,66.22,0.00,25.30,0.00,0.00,16.22,0.00,19.55,0.00,60.71,10.00,30.08,0.00,0.00
2.34,8.60,0.00,12.29,0.00,66.44,0.00,25.19,0.00,0.00,16.21,0.00,19.56,0.00,60.55,10.00,30.26,0.00,0.00
2.48,8.63,0.00,12.32,0.00,66.54,0.00,25.07,0.00,0.00,16.09,0.00,19.48,0.00,60.74,10.00,30.06,31.05,88.86
2.59,8.51,-179.49,12.22,133.28,66.77,95.61,24.96,66.00,84.57,16.09,0.00,19.54,0.00,60.63,10.00,30.17,31.05,88.86
2.70,8.53,180.00,12.18,180.00,66.88,NaN,24.96,66.00,84.57,15.84,1.65,19.51,-31.02,60.93,94.54,29.90,31.05,88.86
2.82,8.63,180.00,12.17,180.00,66.76,NaN,25.01,66.00,84.57,15.65,0.00,19.35,0.00,61.18,90.00,29.64,0.00,0.00
2.94,9.66,180.00,13.79,180.00,65.66,NaN,26.42,0.00,90.00,15.24,0.00,19.09,0.00,61.67,90.00,29.28,0.00,0.00
3.03,9.40,180.00,13.17,180.00,65.97,NaN,25.91,0.00,90.00,15.05,0.00,18.94,0.00,61.89,90.00,29.03,0.00,0.00
3.13,10.22,180.00,14.64,180.00,65.17,NaN,27.08,0.00,90.00,15.00,0.00,19.04,0.00,61.97,90.00,29.04,0.00,0.00
3.26,10.06,180.00,14.44,180.00,65.41,NaN,26.83,0.00,90.00,14.76,0.00,18.84,0.00,62.15,90.00,28.85,0.00,0.00
3.35,9.25,180.00,12.94,180.00,66.25,NaN,25.66,0.00,90.00,14.94,0.00,18.91,0.00,62.01,90.00,28.91,0.00,0.00
3.45,9.56,180.00,13.59,180.00,65.98,NaN,26.12,0.00,90.00,14.81,0.00,18.83,0.00,62.16,90.00,28.79,0.00,0.00
3.57,9.00,180.00,12.74,180.00,66.52,NaN,25.44,0.00,90.00,14.78,0.00,18.72,0.00,62.23,90.00,28.67,0.00,0.00
3.66,8.83,180.00,12.37,180.00,66.66,NaN,25.19,0.00,90.00,14.76,0.00,18.66,0.00,62.27,90.00,28.62,0.00,0.00
3.75,9.28,180.00,13.37,180.00,66.20,NaN,25.95,0.00,90.00,14.67,0.00,18.61,0.00,62.37,90.00,28.55,0.00,0.00
3.86,8.82,180.00,12.68,180.00,66.70,NaN,25.33,0.00,90.00,14.73,0.00,18.60,0.00,62.31,90.00,28.56,0.00,0.00
3.97,8.48,180.00,12.12,180.00,67.02,NaN,24.91,0.00,90.00,14.92,0.00,18.75,0.00,62.20,90.00,28.66,0.00,0.00
4.07,9.36,180.00,13.56,180.00,66.12,NaN,26.07,0.00,90.00,14.99,0.00,18.91,0.00,62.17,90.00,28.75,0.00,0.00
4.16,8.98,180.00,12.97,180.00,66.62,NaN,25.47,0.00,90.00,15.29,0.00,19.15,0.00,61.88,90.00,29.03,0.00,0.00
4.25,8.79,180.00,12.63,180.00,66.73,NaN,25.27,0.00,90.00,15.26,0.00,19.12,0.00,61.93,90.00,28.98,0.00,0.00
4.38,9.27,180.00,13.02,180.00,66.32,NaN,25.61,0.00,90.00,15.28,0.00,19.20,0.00,61.96,90.00,28.98,0.00,0.00
4.50,8.50,180.00,12.24,180.00,67.11,NaN,25.10,0.00,90.00,15.65,0.00,19.42,0.00,61.71,90.00,29.00,0.00,90.00
4.62,8.56,180.00,12.38,180.00,67.91,NaN,24.89,0.00,90.00,15.94,0.00,19.37,0.00,61.70,90.00,28.86,0.00,90.00
4.73,9.54,180.00,13.46,180.00,67.47,NaN,25.63,0.00,90.00,15.32,0.00,18.71,0.00,62.10,90.00,28.38,0.00,90.00
4.82,10.28,180.00,13.01,180.00,67.29,NaN,25.03,0.00,90.00,14.90,0.00,18.81,0.00,61.61,90.00,28.92,0.00,90.00
4.94,9.71,180.00,12.19,180.00,69.33,NaN,22.74,0.00,90.00,15.32,0.00,19.74,0.00,61.04,90.00,29.45,0.00,90.00
5.05,9.92,180.00,13.87,180.00,68.05,NaN,23.57,0.00,90.00,15.22,0.00,19.75,0.00,62.54,90.00,28.40,0.00,90.00
5.14,10.09,180.00,13.90,180.00,68.43,NaN,23.53,0.00,90.00,16.94,0.00,21.88,0.00,66.25,90.00,24.22,0.00,90.00
5.24,9.43,180.00,13.89,180.00,67.14,NaN,24.84,0.00,90.00,11.11,0.00,18.11,0.00,69.91,90.00,21.12,0.00,90.00
5.35,11.35,180.00,18.33,180.00,53.36,NaN,38.16,0.00,90.00,10.54,0.00,16.38,0.00,62.00,90.00,28.53,0.00,90.00
5.44,9.60,180.00,15.56,180.00,45.94,NaN,44.98,0.00,90.00,4.21,0.00,16.01,0.00,51.02,90.00,39.92,0.00,90.00
5.54,6.70,180.00,16.16,180.00,51.08,NaN,40.53,0.00,90.00,2.36,0.00,16.34,0.00,48.60,90.00,42.28,0.00,0.00
5.63,8.66,180.00,18.34,180.00,59.89,NaN,34.35,0.00,90.00,2.50,0.00,16.65,0.00,51.36,90.00,39.12,0.00,0.00
5.74,23.67,180.00,37.36,180.00,29.50,NaN,67.84,0.00,90.00,5.66,0.00,13.15,0.00,56.06,90.00,37.45,0.00,0.00
5.83,32.45,180.00,43.06,180.00,21.02,NaN,73.43,0.00,90.00,4.38,0.00,16.52,0.00,54.70,90.00,41.72,0.00,90.00
5.93,26.91,180.00,35.57,180.00,23.34,NaN,69.06,0.00,90.00,3.44,0.00,15.29,0.00,53.58,90.00,41.77,0.00,90.00
6.02,16.36,180.00,29.48,180.00,28.59,NaN,67.57,0.00,90.00,1.53,0.00,12.04,0.00,55.82,90.00,35.99,0.00,90.00
6.12,7.50,180.00,27.83,180.00,36.77,NaN,69.78,0.00,90.00,5.00,0.00,14.54,0.00,54.69,90.00,37.10,0.00,90.00
6.22,30.94,180.00,40.29,180.00,56.52,NaN,113.72,0.00,90.00,8.23,0.00,16.59,0.00,51.56,90.00,45.55,0.00,90.00
6.32,24.93,180.00,37.57,180.00,59.47,NaN,109.82,0.00,90.00,10.41,0.00,21.63,0.00,52.78,90.00,50.06,0.00,0.00
6.42,19.78,180.00,33.70,180.00,61.97,NaN,106.46,0.00,90.00,11.58,0.00,24.04,0.00,51.27,90.00,54.92,0.00,0.00
6.52,12.60,180.00,28.95,180.00,53.26,NaN,107.18,0.00,90.00,10.31,0.00,21.50,0.00,43.93,90.00,61.51,0.00,0.00
6.61,5.01,180.00,23.00,180.00,70.29,NaN,110.96,0.00,90.00,21.08,0.00,24.27,0.00,57.86,90.00,47.20,0.00,0.00
6.70,22.12,180.00,37.50,180.00,67.85,NaN,121.83,0.00,90.00,23.12,0.00,25.04,0.00,56.37,90.00,44.87,0.00,0.00
6.80,17.82,180.00,36.59,180.00,49.27,NaN,117.84,0.00,90.00,28.60,0.00,30.40,0.00,116.53,90.00,47.75,0.00,0.00
6.89,16.50,180.00,35.20,180.00,48.34,NaN,116.71,0.00,90.00,34.60,0.00,38.37,0.00,126.53,90.00,36.59,0.00,0.00
7.00,12.37,180.00,33.15,180.00,99.63,NaN,167.52,0.00,90.00,169.41,0.00,112.46,0.00,85.89,90.00,126.80,0.00,0.00
7.09,2.68,180.00,29.24,180.00,80.08,NaN,115.25,0.00,90.00,19.73,-0.31,32.22,1.66,50.98,89.82,84.11,1.69,0.36
7.18,0.88,180.00,23.29,180.00,44.69,NaN,49.41,8.73,90.07,18.63,-0.31,30.48,1.66,53.62,89.82,80.44,1.69,0.36
7.27,10.04,136.52,18.70,-140.38,67.81,43.25,24.14,45.55,80.87,21.84,-0.31,30.38,1.66,55.41,89.82,82.17,1.69,0.36
7.37,16.77,130.99,20.86,-151.56,80.62,19.81,9.38,47.87,94.57,29.31,-0.31,32.24,1.66,61.01,89.82,87.17,1.69,0.36
7.47,22.61,130.99,26.54,-151.56,83.44,19.81,8.62,47.87,94.57,36.05,-0.31,36.32,1.66,65.13,89.82,81.97,0.16,89.58
7.57,23.78,27.14,26.07,37.04,83.23,19.94,9.00,47.87,94.57,36.77,-143.79,36.92,93.15,67.55,0.09,82.30,0.16,89.58
7.66,26.03,15.21,27.19,28.94,84.10,34.30,5.90,55.89,127.80,34.78,-143.79,34.84,93.15,65.54,0.09,82.45,0.16,89.58
7.75,24.01,15.21,26.57,28.94,80.01,34.30,28.47,55.89,127.80,36.65,-143.79,37.47,93.15,72.99,0.09,95.38,0.16,0.42
7.87,22.18,15.21,27.61,28.94,83.74,34.30,43.40,55.89,127.80,39.63,-143.79,40.71,93.15,74.99,0.09,96.70,0.16,0.42
7.98,22.84,15.21,28.15,28.94,80.56,34.30,9.63,55.89,127.80,39.16,-143.79,41.18,93.15,73.95,0.09,97.44,0.16,0.42
8.10,22.80,15.21,29.02,28.94,35.10,34.30,58.91,55.89,127.80,35.86,-143.79,36.71,93.15,69.00,0.09,92.02,0.16,0.42
8.19,34.98,15.21,35.55,28.94,56.77,34.30,33.33,55.89,127.80,36.90,-143.79,36.93,93.15,71.57,0.09,90.63,0.16,89.58
8.29,32.37,5.49,32.68,38.13,54.31,55.53,35.90,48.41,155.98,40.07,-143.79,40.38,93.15,71.96,0.09,79.78,0.16,89.58
8.41,30.73,5.49,31.08,38.13,53.66,55.53,37.12,48.41,155.98,43.26,-143.79,44.62,93.15,83.29,0.09,69.62,0.16,89.58
8.51,33.68,5.49,33.69,38.13,64.14,55.53,25.92,48.41,155.98,42.28,-143.79,44.40,93.15,76.54,0.09,68.15,0.16,0.42
8.61,32.85,5.49,32.96,38.13,70.70,55.53,19.42,48.41,155.98,40.94,-143.79,42.36,93.15,76.55,0.09,72.25,0.16,0.42
8.70,28.84,5.49,29.09,38.13,66.98,55.53,23.26,48.41,155.98,34.79,-143.79,39.44,93.15,72.00,0.09,69.85,0.16,0.42
