Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.15,15.46,0.00,23.79,0.00,134.88,0.00,44.89,0.00,0.00,25.01,0.00,30.35,0.00,61.89,10.00,128.60,0.00,0.00
0.26,14.17,0.00,23.37,0.00,137.11,0.00,47.77,0.00,0.00,21.68,0.00,26.86,0.00,69.78,10.00,134.02,0.00,0.00
0.34,11.06,0.00,26.22,0.00,133.52,0.00,46.16,0.00,0.00,22.00,0.00,26.38,0.00,73.40,10.00,130.67,0.00,0.00
0.44,7.98,0.00,29.03,0.00,132.21,0.00,46.49,0.00,0.00,20.92,0.00,23.40,0.00,74.27,10.00,126.51,0.00,0.00
0.54,1.13,0.00,35.83,0.00,124.13,0.00,43.32,0.00,0.00,12.65,0.00,13.13,0.00,75.31,10.00,124.28,0.00,0.00
0.65,3.84,0.00,32.60,0.00,134.41,0.00,46.96,0.00,0.00,12.65,0.00,14.11,0.00,74.35,10.00,126.60,0.00,0.00
0.74,2.82,0.00,31.27,0.00,128.56,0.00,42.85,0.00,0.00,12.14,0.00,13.83,0.00,74.32,10.00,127.89,0.00,0.00
0.83,1.65,0.00,30.83,0.00,127.75,0.00,42.20,0.00,0.00,11.76,0.00,13.48,0.00,74.76,10.00,127.92,0.00,0.00
0.91,0.90,0.00,28.82,0.00,127.61,0.00,41.16,0.00,0.00,11.77,0.00,13.83,0.00,74.92,10.00,128.18,0.00,0.00
1.01,0.23,0.00,28.15,0.00,126.88,0.00,40.03,0.00,0.00,10.55,0.00,12.36,0.00,75.74,10.00,127.84,0.00,0.00
1.12,0.88,0.00,28.90,0.00,127.82,0.00,40.93,0.00,0.00,9.98,0.00,11.80,0.00,76.30,10.00,128.27,0.00,0.00
1.26,2.87,0.00,29.62,0.00,129.32,0.00,42.30,0.00,0.00,11.09,0.00,12.98,0.00,74.76,10.00,130.28,0.00,0.00
1.36,5.31,0.00,29.53,0.00,131.44,0.00,43.72,0.00,0.00,12.32,0.00,14.33,0.00,73.23,10.00,138.08,0.00,0.00
1.48,8.05,0.00,29.86,0.00,134.45,0.00,46.20,0.00,0.00,13.65,0.00,15.58,0.00,72.95,10.00,137.97,0.00,0.00
1.57,9.30,0.00,30.22,0.00,135.84,0.00,47.39,0.00,0.00,14.05,0.43,16.07,46.62,72.57,0.00,137.80,10.02,6.34
1.67,4.89,0.00,26.94,0.00,132.00,0.00,43.64,0.00,0.00,14.14,0.43,16.75,46.62,77.05,0.00,125.33,0.00,-0.00
1.78,4.68,0.00,25.90,0.00,132.01,0.00,43.26,14.41,-1.04,13.91,0.43,17.50,46.62,77.50,0.00,126.72,0.00,-0.00
1.86,4.29,0.00,23.91,0.00,134.57,0.00,45.10,14.41,-1.04,13.77,0.43,17.98,46.62,77.86,0.00,127.19,0.00,0.00
1.94,3.90,0.00,22.34,0.00,133.87,0.00,44.27,14.41,-1.04,13.46,0.43,17.81,46.62,78.05,0.00,127.57,0.00,0.00
2.03,4.64,178.93,21.00,-165.62,135.04,85.94,45.32,14.41,-1.04,14.18,0.00,18.71,0.00,77.93,0.00,126.89,0.00,0.00
2.12,3.49,178.93,21.18,-165.62,133.68,85.94,44.08,14.41,-1.04,14.57,0.00,18.72,0.00,79.20,0.00,124.53,0.00,0.00
2.21,2.02,180.00,19.15,180.00,132.45,NaN,42.88,0.00,-0.00,15.57,0.00,20.44,0.00,80.18,0.00,122.99,0.00,0.00
2.30,1.47,180.00,19.59,180.00,131.49,NaN,42.08,0.00,-0.00,15.29,0.00,20.00,0.00,72.95,0.00,134.95,0.00,0.00
2.41,0.18,180.00,20.08,180.00,130.43,NaN,41.24,0.00,-0.00,15.05,0.00,19.57,0.00,72.89,0.00,134.52,0.00,0.00
2.49,0.63,180.00,21.04,180.00,130.93,NaN,41.81,0.00,-0.00,15.16,0.00,19.15,0.00,72.90,0.00,134.14,0.00,0.00
2.58,0.88,180.00,21.33,180.00,130.48,NaN,41.35,0.00,-0.00,15.14,0.00,19.03,0.00,72.89,0.00,134.11,0.00,0.00
2.66,1.27,180.00,21.05,180.00,129.99,NaN,40.85,0.00,-0.00,15.09,0.00,19.07,0.00,72.95,0.00,134.00,0.00,-0.00
