Timestamp,Kinect_LShoulderExt-Flx,Kinect_LShoulderAbd-Add,Kinect_LElbow,Kinect_RShoulderExt-Flx,Kinect_RShoulderAbd-Add,Kinect_RElbow,LS_X,LS_Y,LS_Z,LE_X,LE_Y,LE_Z,RS_X,RS_Y,RS_Z,RE_X,RE_Y,RE_Z
0.12,39.37,163.89,51.45,68.56,163.89,25.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.96,-3.73,2.88
0.21,4.53,33.29,65.63,35.99,33.29,64.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.96,-3.73,2.88
0.29,4.10,48.92,64.73,39.18,48.92,36.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.96,-3.73,2.88
0.36,2.32,41.57,69.31,38.33,41.57,36.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.96,-3.73,2.88
0.46,0.88,35.65,69.29,36.72,35.65,35.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.96,-3.73,2.88
0.52,1.18,37.23,70.32,37.22,37.23,42.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.96,-3.73,2.88
0.61,0.45,36.55,71.78,36.97,36.55,42.31,0.00,0.00,0.00,0.00,0.00,0.00,61.47,-0.71,10.40,101.96,-3.73,2.88
0.69,0.13,36.26,71.44,36.98,36.26,64.14,0.00,0.00,0.00,0.00,0.00,0.00,61.47,-0.71,10.40,101.96,-3.73,2.88
0.75,0.02,36.76,71.71,37.22,36.76,64.44,0.00,0.00,0.00,0.00,0.00,0.00,61.66,-0.73,10.39,101.96,-3.73,2.88
0.82,1.38,37.11,73.38,37.30,37.11,62.91,0.00,0.00,0.00,0.00,0.00,0.00,61.66,-0.73,10.39,40.06,-8.04,-0.91
0.88,1.08,35.58,73.58,37.58,35.58,63.11,0.00,0.00,0.00,0.00,0.00,0.00,61.66,-0.73,10.39,40.06,-8.04,-0.91
0.94,1.91,35.52,74.20,37.04,35.52,63.80,0.00,0.00,0.00,0.00,0.00,0.00,61.47,-0.71,10.40,40.06,-8.04,-0.91
1.03,1.29,36.72,73.64,37.22,36.72,63.78,0.00,0.00,0.00,0.00,0.00,0.00,61.47,-0.71,10.40,40.26,-8.05,-0.92
1.09,0.73,38.07,73.11,37.56,38.07,63.74,0.00,0.00,0.00,0.00,0.00,0.00,61.47,-0.71,10.40,40.26,-8.05,-0.92
1.15,0.20,38.94,72.44,37.74,38.94,63.75,0.00,0.00,0.00,0.00,0.00,0.00,61.47,-0.71,10.40,40.26,-8.05,-0.92
1.22,1.05,39.81,71.83,38.01,39.81,63.67,0.00,0.00,0.00,0.00,0.00,0.00,61.27,-0.69,10.41,40.26,-8.05,-0.92
1.28,0.35,40.28,72.16,38.22,40.28,63.66,0.00,0.00,0.00,0.00,0.00,0.00,61.27,-0.69,10.41,40.26,-8.05,-0.92
1.33,0.11,38.78,76.12,38.82,38.78,63.65,0.00,0.00,0.00,0.00,0.00,0.00,61.27,-0.69,10.41,40.26,-8.05,-0.92
1.40,0.32,39.84,72.56,38.81,39.84,64.37,0.00,0.00,0.00,0.00,0.00,0.00,60.99,-0.35,10.33,40.26,-8.05,-0.92
1.44,1.03,39.09,73.26,39.13,39.09,64.73,0.00,0.00,0.00,0.00,0.00,0.00,60.97,-0.55,10.21,40.26,-8.05,-0.92
1.51,1.71,40.98,70.82,39.24,40.98,64.54,0.00,0.00,0.00,0.00,0.00,0.00,60.99,-0.35,10.33,40.26,-8.05,-0.92
1.57,1.41,40.53,71.63,39.40,40.53,64.70,0.00,0.00,0.00,0.00,0.00,0.00,60.99,-0.35,10.33,40.75,-8.15,-0.64
1.64,1.15,41.33,72.29,39.43,41.33,64.44,0.00,0.00,0.00,0.00,0.00,0.00,60.99,-0.35,10.33,40.75,-8.15,-0.64
1.69,1.26,40.34,72.36,39.67,40.34,64.88,0.00,0.00,0.00,0.00,0.00,0.00,60.97,-0.55,10.21,40.75,-8.15,-0.64
1.77,0.82,41.41,72.60,39.68,41.41,64.90,0.00,0.00,0.00,0.00,0.00,0.00,60.97,-0.55,10.21,40.77,-7.95,-0.76
1.83,0.88,41.53,72.78,39.73,41.53,65.33,0.00,0.00,0.00,0.00,0.00,0.00,60.97,-0.55,10.21,40.77,-7.95,-0.76
1.89,0.10,41.41,73.79,39.72,41.41,59.56,0.00,0.00,0.00,0.00,0.00,0.00,60.97,-0.55,10.21,40.77,-7.95,-0.76
