Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.18,3.92,0.00,18.93,0.00,65.91,0.00,28.89,86.03,-73.91,6.58,0.00,12.61,0.00,64.46,10.00,26.36,0.00,0.00
0.26,3.66,0.00,19.53,0.00,67.91,0.00,27.18,89.74,-93.11,6.74,0.00,12.44,0.00,18.87,10.00,95.51,0.00,0.00
0.35,3.93,0.00,18.86,0.00,67.57,0.00,26.98,89.74,-93.11,26.98,0.00,27.10,0.00,65.69,10.00,28.52,0.00,0.00
0.44,3.44,0.00,17.97,0.00,66.83,0.00,26.25,89.74,-93.11,26.18,0.00,26.27,0.00,66.94,10.00,26.46,78.24,-31.13
0.57,2.23,0.00,17.65,0.00,68.74,0.00,23.62,85.79,-78.37,25.59,0.00,25.75,0.00,71.46,10.00,21.78,78.24,-31.13
0.69,2.33,0.00,16.47,0.00,70.03,0.00,20.64,85.79,-78.37,24.64,0.00,24.90,0.00,70.82,10.00,25.44,79.75,-44.44
0.78,1.53,105.88,14.50,167.39,72.09,1.75,24.67,17.30,-14.20,10.12,0.00,19.20,0.00,64.89,10.00,26.37,79.75,-44.44
0.87,0.69,105.88,11.37,167.39,70.60,1.75,21.84,17.30,-14.20,11.75,0.00,19.80,0.00,62.32,10.00,28.41,79.75,-44.44
0.95,1.65,105.88,10.14,167.39,69.11,1.75,23.11,17.30,-14.20,11.44,0.00,18.99,0.00,63.61,10.00,27.35,84.60,-50.40
1.04,0.67,105.88,9.89,167.39,69.63,1.75,23.04,17.30,-14.20,11.35,0.00,17.55,0.00,64.91,10.00,25.49,84.60,-50.40
1.13,0.80,103.25,9.08,172.39,69.71,9.84,22.51,14.26,-5.11,11.26,0.00,17.42,0.00,66.29,10.00,24.76,84.60,-50.40
1.22,0.85,103.25,8.76,172.39,70.16,9.84,21.70,14.26,-5.11,10.86,0.00,17.23,0.00,64.93,10.00,25.76,83.68,-47.85
1.31,1.06,103.25,8.86,172.39,68.98,9.84,23.14,14.26,-5.11,10.24,0.00,16.30,0.00,66.61,10.00,23.75,83.68,-47.85
1.41,1.30,101.01,8.89,177.77,68.81,9.77,23.08,11.86,-4.50,10.39,0.00,16.27,0.00,71.05,10.00,20.27,83.68,-47.85
1.51,1.47,101.01,8.51,177.77,65.85,9.77,25.49,11.86,-4.50,10.23,0.00,16.54,0.00,68.12,10.00,22.11,82.69,-36.69
1.61,0.54,101.01,6.73,177.77,69.06,9.77,23.09,11.86,-4.50,9.67,0.00,17.31,0.00,65.85,10.00,24.27,82.69,-36.69
1.69,1.18,104.43,8.98,177.44,66.64,11.63,23.37,14.22,-3.18,6.87,0.00,14.67,0.00,68.13,10.00,22.35,82.69,-36.69
1.78,4.32,104.43,9.22,177.44,70.87,11.63,19.54,14.22,-3.18,11.55,0.00,18.19,0.00,72.02,10.00,18.27,82.69,-36.69
1.88,4.15,104.43,8.79,177.44,71.31,11.63,19.02,14.22,-3.18,11.96,66.29,18.65,8.87,72.74,143.10,17.37,16.35,46.90
1.98,4.48,6.69,9.49,12.32,71.47,10.02,19.01,14.22,-3.18,12.47,-3.42,18.97,24.86,72.73,13.70,17.38,16.35,46.90
2.09,4.90,8.54,9.71,15.08,70.89,10.14,19.53,16.21,-3.25,13.18,-3.42,19.50,24.86,72.00,13.70,18.33,16.35,46.90
2.16,4.74,8.54,10.69,15.08,71.15,10.14,19.71,16.21,-3.25,12.94,-1.93,18.66,23.77,71.74,13.45,18.61,14.87,45.91
2.24,4.54,8.54,11.42,15.08,71.77,10.14,19.40,16.21,-3.25,12.52,-1.93,18.47,23.77,71.78,13.45,18.57,14.87,45.91
2.33,4.45,8.77,11.47,16.27,71.74,7.62,19.39,16.21,-3.25,12.98,0.10,18.50,23.01,71.49,16.27,18.78,14.87,45.91
2.44,4.27,8.77,11.26,16.27,71.84,7.62,19.29,9.36,-25.93,13.27,0.10,18.65,23.01,71.16,16.27,19.12,14.87,45.91
2.52,4.38,8.77,11.16,16.27,71.88,7.62,19.25,9.36,-25.93,13.26,-1.12,18.30,22.94,71.26,14.17,18.98,15.15,44.21
2.61,4.37,8.77,11.18,16.27,71.87,7.62,19.38,9.36,-25.93,13.13,-1.12,17.94,22.94,70.98,14.17,19.81,13.04,-28.44
2.71,4.01,8.77,10.89,16.27,72.44,7.62,18.87,9.63,-26.31,12.95,-1.12,17.63,22.94,70.97,14.17,19.65,13.04,-28.44
2.81,3.97,8.77,10.82,16.27,72.40,7.62,18.84,9.63,-26.31,12.74,-0.84,17.32,22.33,69.39,13.43,21.67,12.38,27.52
