Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.21,6.63,89.50,11.12,80.58,69.73,27.36,21.21,91.08,87.97,15.09,0.00,18.19,0.00,56.78,10.00,34.10,0.00,0.00
0.37,6.36,89.50,10.87,80.58,70.28,27.36,20.67,12.52,-7.51,14.97,0.00,18.04,0.00,56.86,10.00,33.97,0.00,0.00
0.51,6.32,89.50,10.91,80.58,70.54,27.36,20.48,12.44,-8.16,14.69,0.00,17.78,0.00,57.48,10.00,33.30,0.00,0.00
0.69,6.26,89.45,10.83,79.55,70.71,29.01,20.34,12.61,-6.53,14.46,0.00,17.58,0.00,57.86,10.00,32.89,0.00,0.00
0.84,6.16,89.45,10.69,79.55,70.79,29.01,20.20,12.61,-6.53,14.33,0.00,17.51,0.00,58.04,10.00,32.72,58.92,-51.59
0.96,6.13,-4.51,10.53,-2.10,70.85,1.26,20.11,12.61,-6.53,14.36,-97.32,17.54,93.84,58.04,0.05,32.72,58.92,-51.59
1.06,6.16,-4.51,10.45,-2.10,70.87,1.26,20.06,12.61,-6.53,14.43,-97.32,17.62,93.84,57.92,0.05,32.84,58.92,-51.59
1.17,6.16,-4.51,10.42,-2.10,70.79,1.26,20.14,12.61,-6.53,14.34,-97.32,17.60,93.84,58.03,0.05,32.78,59.25,-51.26
1.27,6.26,-4.73,10.50,-1.78,70.61,0.21,20.27,12.71,-7.75,14.22,-97.32,17.50,93.84,58.24,0.05,32.60,59.25,-51.26
1.42,6.27,-4.92,10.52,-1.64,70.64,0.49,20.16,12.86,-8.28,14.22,-97.32,17.52,93.84,58.21,0.05,32.61,59.25,-51.26
1.53,6.26,-5.27,10.66,-1.81,70.44,0.22,20.39,12.86,-8.28,14.29,-98.04,17.57,94.12,57.99,0.32,32.82,59.25,-51.26
1.62,6.08,-5.19,10.61,-2.12,70.66,0.29,20.21,12.75,-8.53,14.38,-98.04,17.62,94.12,57.88,0.32,32.94,59.25,-51.26
1.71,5.95,-5.19,10.55,-2.12,71.14,0.29,19.75,11.84,-6.43,14.40,-98.04,17.61,94.12,57.91,0.32,32.94,59.25,-51.26
1.82,5.70,-5.19,10.37,-2.12,71.62,0.29,19.29,11.84,-6.43,14.24,-98.04,17.49,94.12,58.21,0.32,32.66,58.73,-50.91
1.93,5.53,-5.12,10.18,-2.44,71.85,0.22,19.02,11.81,-6.06,14.10,-98.04,17.40,94.12,58.45,0.32,32.45,58.73,-50.91
2.03,5.52,-5.24,10.12,-2.65,71.86,0.34,18.99,11.95,-5.84,14.03,-98.04,17.34,94.12,58.58,0.32,32.31,58.73,-50.91
2.19,5.49,-5.16,10.07,-2.30,71.92,0.49,18.90,11.88,-5.74,14.01,-98.04,17.32,94.12,58.66,0.32,32.23,58.73,-50.91
2.28,5.54,-5.16,10.09,-2.30,71.97,0.49,18.83,11.88,-5.74,14.03,-98.04,17.34,94.12,58.66,0.32,32.23,58.57,-51.07
2.40,5.51,-4.96,10.11,-2.40,72.19,0.20,18.62,11.63,-6.22,14.10,-98.04,17.38,94.12,58.51,0.32,32.38,58.57,-51.07
2.53,5.61,-4.96,10.10,-2.40,72.08,0.20,18.69,11.63,-6.22,14.20,-98.04,17.48,94.12,58.34,0.32,32.56,58.57,-51.07
2.63,4.39,-4.96,10.04,-2.39,73.37,0.42,17.72,11.60,-6.54,14.18,-98.04,17.39,94.12,58.93,0.32,31.85,58.57,-51.07
2.74,3.64,-4.83,10.12,-2.18,73.96,0.89,17.42,11.42,-7.07,12.70,-98.04,16.11,94.12,66.32,0.32,23.87,58.57,-51.07
2.86,4.20,-4.67,10.09,-2.15,73.33,0.73,17.85,11.28,-6.92,11.84,-98.04,15.57,94.12,70.28,0.32,19.83,58.57,-51.07
2.95,4.45,-4.67,10.00,-2.15,72.96,0.73,18.11,11.79,-6.01,11.45,-98.04,15.35,94.12,71.83,0.32,18.23,58.57,-51.07
3.06,4.26,-5.39,9.97,-2.23,72.91,1.90,18.21,11.79,-6.01,14.26,-98.73,18.90,94.70,65.62,0.83,24.87,58.57,-51.07
3.16,5.29,-5.39,10.27,-2.23,71.81,1.90,19.26,11.79,-6.01,14.32,-98.73,23.42,94.70,67.57,0.83,22.82,0.66,35.13
3.30,5.03,-5.37,10.20,-0.96,71.20,0.55,19.83,11.96,-3.92,17.04,-98.73,23.22,94.70,62.80,0.83,27.20,0.66,35.13
3.41,5.65,-1.90,10.60,-0.29,70.45,1.80,20.81,11.96,-3.92,13.20,-94.14,17.67,92.12,61.00,1.89,30.41,0.66,35.13
3.53,6.10,-1.90,10.87,-0.29,70.08,1.80,21.17,11.96,-3.92,10.73,-94.14,16.99,92.12,67.80,1.89,22.24,27.89,-7.03
3.63,6.21,-2.49,10.87,-0.91,69.90,0.30,21.37,11.96,-3.92,12.33,-95.67,18.99,93.16,66.00,1.71,24.01,27.89,-7.03
3.73,6.43,-3.16,11.03,-0.64,69.66,0.30,21.66,11.96,-3.92,13.56,-95.87,18.66,93.27,66.43,1.00,23.89,27.89,-7.03
3.86,6.49,-3.16,11.18,-0.64,69.50,0.30,21.75,11.96,-3.92,13.73,-95.87,18.06,93.27,63.16,1.00,27.60,62.23,-47.19
3.98,6.45,-3.16,11.25,-0.64,69.75,0.30,21.57,13.21,0.19,13.07,-95.87,17.45,93.27,59.82,1.00,30.60,62.23,-47.19
4.08,6.50,-3.05,11.24,-0.40,69.62,0.87,21.67,13.21,0.19,12.71,-95.40,17.75,92.88,58.52,0.95,31.56,62.23,-47.19
4.18,6.52,-3.05,11.22,-0.40,69.46,0.87,21.81,13.21,0.19,12.53,-95.40,17.89,92.88,59.20,0.95,30.86,53.86,-37.78
4.29,6.58,-2.82,11.37,1.85,69.34,0.80,21.97,12.92,-1.90,12.49,-95.40,18.07,92.88,62.53,0.95,27.55,53.86,-37.78
4.40,6.66,-2.82,11.68,1.85,69.25,0.80,22.24,12.92,-1.90,12.09,-95.40,18.27,92.88,63.90,0.95,26.30,54.92,-26.29
4.52,6.41,-1.06,11.89,3.89,68.88,1.61,22.83,11.20,-3.05,11.38,-95.40,18.18,92.88,62.97,0.95,27.34,54.92,-26.29
4.63,5.46,0.38,11.94,4.03,68.53,1.12,23.60,9.76,-2.50,10.08,-95.40,17.60,92.88,61.46,0.95,29.12,54.92,-26.29
4.72,4.75,0.38,11.82,4.03,67.86,1.12,24.67,13.88,21.29,9.50,-95.40,17.22,92.88,61.49,0.95,29.29,54.92,-26.29
4.81,4.44,0.38,11.63,4.03,67.47,1.12,25.32,13.88,21.29,9.53,-95.40,17.20,92.88,61.53,0.95,29.37,62.96,-35.21
4.94,4.43,-0.46,11.42,3.52,67.38,1.12,25.30,14.66,23.50,10.53,-95.40,17.62,92.88,62.60,0.95,28.35,62.96,-35.21
5.04,4.54,-0.46,11.53,3.52,68.29,1.12,24.11,14.66,23.50,11.86,-95.40,18.36,92.88,63.69,0.95,27.11,51.83,-26.49
5.15,4.65,-1.54,11.82,3.78,68.90,1.41,23.28,15.72,23.65,12.67,-95.40,18.95,92.88,62.89,0.95,27.72,51.83,-26.49
5.28,4.76,-1.21,12.07,3.69,68.71,1.76,23.49,15.38,24.03,12.91,-95.40,19.28,92.88,62.03,0.95,28.54,51.83,-26.49
5.39,4.77,-0.89,11.99,3.09,68.16,1.59,23.94,15.08,24.05,12.80,-95.40,19.38,92.88,60.80,0.95,29.71,51.83,-26.49
5.51,4.80,-0.91,11.77,3.09,67.62,1.90,24.43,15.09,24.35,12.81,-95.40,19.53,92.88,60.31,0.95,30.27,51.83,-26.49
5.64,4.85,-0.74,11.81,3.13,67.52,1.75,24.51,14.93,24.20,12.84,-95.40,19.48,92.88,60.27,0.95,30.30,51.83,-26.49
5.75,4.90,-0.74,11.88,3.13,67.52,1.75,24.49,12.73,23.65,12.79,-95.40,19.16,92.88,60.48,0.95,30.12,51.83,-26.49
5.86,4.89,-0.74,12.03,3.13,67.58,1.75,24.55,12.73,23.65,12.78,-95.40,19.10,92.88,60.43,0.95,30.22,58.34,-34.76
