Timestamp,Kinect_LShoulderExt-Flx,Kinect_LShoulderAbd-Add,Kinect_LElbow,Kinect_RShoulderExt-Flx,Kinect_RShoulderAbd-Add,Kinect_RElbow,LS_X,LS_Y,LS_Z,LE_X,LE_Y,LE_Z,RS_X,RS_Y,RS_Z,RE_X,RE_Y,RE_Z
1.50,10.51,82.98,15.72,25.06,82.98,43.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.64,8.75,87.40,22.78,20.30,87.40,65.89,0.00,0.00,0.00,78.70,74.50,-40.69,0.00,0.00,0.00,0.00,0.00,0.00
1.73,6.10,87.20,18.69,20.49,87.20,65.84,0.00,0.00,0.00,78.70,74.50,-40.69,0.00,0.00,0.00,0.00,0.00,0.00
1.82,5.08,86.63,16.20,20.71,86.63,65.83,0.00,0.00,0.00,77.17,73.92,-38.09,0.00,0.00,0.00,0.00,0.00,0.00
1.93,4.83,86.28,16.77,20.82,86.28,65.82,-102.30,-29.69,-93.00,77.17,73.92,-38.09,0.00,0.00,0.00,0.00,0.00,0.00
2.00,4.46,85.99,16.37,20.90,85.99,65.81,-102.30,-29.69,-93.00,-19.88,1.35,21.10,0.00,0.00,0.00,0.00,0.00,0.00
2.06,4.35,85.98,16.50,20.90,85.98,65.81,-102.30,-29.69,-93.00,-19.88,1.35,21.10,0.00,0.00,0.00,0.00,0.00,0.00
2.13,4.01,85.85,16.24,22.05,85.85,65.80,-102.31,-27.50,-92.92,-19.88,1.35,21.10,0.00,0.00,0.00,0.00,0.00,0.00
2.22,4.01,85.80,16.24,21.96,85.80,65.80,-102.31,-27.50,-92.92,-19.94,1.00,20.66,0.00,0.00,0.00,0.00,0.00,0.00
2.29,4.06,85.80,16.37,21.46,85.80,65.80,-102.31,-27.50,-92.92,-19.77,1.51,21.80,0.00,0.00,0.00,0.00,0.00,0.00
2.35,4.11,85.63,16.61,21.27,85.63,65.80,-102.31,-27.50,-92.92,-19.77,1.51,21.80,0.00,0.00,0.00,0.00,0.00,0.00
2.40,4.23,85.56,16.41,22.01,85.56,65.80,-102.31,-27.50,-92.92,-20.87,1.26,21.59,0.00,0.00,0.00,0.00,0.00,0.00
2.49,4.24,85.46,16.52,22.29,85.46,65.80,-102.31,-27.50,-92.92,-20.87,1.26,21.59,0.00,0.00,0.00,0.00,0.00,0.00
2.55,4.17,86.14,16.68,26.78,86.14,70.69,-101.98,-27.20,-93.27,-20.87,1.26,21.59,0.00,0.00,0.00,0.00,0.00,0.00
2.61,3.96,84.15,16.20,27.08,84.15,69.88,-101.98,-27.20,-93.27,-19.17,0.86,19.18,0.00,0.00,0.00,0.00,0.00,0.00
2.68,3.89,87.66,16.36,34.08,87.66,78.90,-101.98,-27.20,-93.27,-19.17,0.86,19.18,0.00,0.00,0.00,0.00,0.00,0.00
2.75,4.13,84.47,15.66,17.15,84.47,35.13,-102.25,-27.59,-92.72,-19.17,0.86,19.18,0.00,0.00,0.00,0.00,0.00,0.00
2.80,1.81,83.30,20.93,18.55,83.30,35.48,-102.25,-27.59,-92.72,-19.17,0.86,19.18,0.00,0.00,0.00,0.00,0.00,0.00
2.87,1.59,83.90,16.08,19.07,83.90,35.48,-101.69,-27.86,-92.38,-19.17,0.86,19.18,0.00,0.00,0.00,0.00,0.00,0.00
2.93,3.06,86.44,25.10,21.64,86.44,32.28,-101.69,-27.86,-92.38,-20.19,1.13,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2.98,6.26,87.62,25.49,37.16,87.62,14.82,-102.22,-29.49,-92.23,-20.19,1.13,21.00,0.00,0.00,0.00,0.00,0.00,0.00
3.04,7.59,87.86,20.47,37.37,87.86,13.56,-102.22,-29.49,-92.23,-20.12,1.08,20.86,0.00,0.00,0.00,0.00,0.00,0.00
3.11,6.56,81.95,19.06,36.34,81.95,13.55,-102.22,-29.49,-92.23,-20.12,1.08,20.86,0.00,0.00,0.00,0.00,0.00,0.00
3.18,7.18,85.66,18.21,35.46,85.66,13.55,-102.22,-29.49,-92.23,-20.52,2.68,22.18,0.00,0.00,0.00,0.00,0.00,0.00
3.25,6.78,88.74,19.37,35.83,88.74,13.54,-102.22,-29.49,-92.23,-20.42,3.56,23.72,0.00,0.00,0.00,0.00,0.00,0.00
