Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
0.00,-7.30,0.00,13.35,0.00,666.00,9.02,17.86,0.65,-74.02,-11.70,0.00,8.74,0.00,666.00,-21.27,23.88,10.69,89.25
0.70,-8.31,-0.15,13.10,-0.25,666.00,9.01,18.54,0.54,-74.17,-10.01,0.16,8.06,0.31,666.00,-21.05,23.30,10.83,89.19
0.92,-8.41,-3.17,13.20,-3.58,666.00,13.45,17.68,2.53,-82.30,-10.13,-4.04,8.13,-5.73,666.00,-5.63,23.79,3.22,77.04
1.08,-7.01,-3.14,13.02,-3.49,666.00,14.42,16.05,2.56,-82.76,-11.07,-4.27,8.43,-5.63,666.00,-5.89,24.70,3.21,76.84
1.24,-6.88,-3.09,13.05,-3.61,666.00,14.05,16.20,2.40,-82.37,-11.11,-4.28,8.41,-5.63,666.00,-5.63,25.98,3.17,76.58
1.48,-6.36,-3.05,13.03,-3.45,666.00,13.93,19.43,2.53,-82.30,-10.68,-4.23,8.10,-5.78,666.00,-5.99,24.77,3.09,76.92
1.68,-6.10,-2.68,12.96,-3.55,666.00,13.53,22.19,2.19,-82.57,-10.57,-4.03,8.09,-5.86,666.00,-6.53,24.82,3.20,78.09
1.82,-5.77,-2.63,12.80,-3.81,666.00,13.39,21.82,2.07,-82.91,-10.68,-3.97,8.12,-5.71,666.00,-6.04,24.61,3.20,78.09
1.98,-6.15,-2.54,12.22,-3.83,666.00,13.71,21.97,2.07,-82.91,-11.10,-4.00,8.30,-5.71,666.00,-6.37,24.73,3.20,78.09
2.11,-6.58,-2.46,11.92,-3.85,666.00,14.02,22.57,2.07,-82.91,-11.27,-4.03,8.42,-5.70,666.00,-6.69,25.18,3.20,78.09
2.24,-7.05,-2.19,11.76,-3.71,666.00,14.46,22.93,2.07,-82.91,-11.71,-4.03,8.69,-5.97,666.00,-6.82,25.14,3.04,77.71
2.37,-7.08,-2.63,11.64,-3.71,666.00,13.63,22.38,2.37,-81.92,-11.84,-4.01,8.81,-6.02,666.00,-6.74,25.50,3.01,77.46
2.51,-7.15,-2.66,11.59,-3.86,666.00,13.47,22.03,2.37,-81.92,-11.92,-4.22,8.89,-5.90,666.00,-6.80,25.37,2.80,77.68
2.66,-7.29,-2.76,11.50,-3.96,666.00,13.62,22.01,2.48,-82.06,-11.93,-4.36,8.93,-5.82,666.00,-7.12,25.64,2.71,78.01
2.81,-7.11,-2.78,11.52,-3.96,666.00,13.75,22.09,2.50,-82.52,-11.93,-4.32,8.86,-5.83,666.00,-7.06,25.97,2.75,78.28
2.95,-6.57,-2.94,11.65,-3.98,666.00,13.80,21.49,2.50,-82.52,-11.82,-4.48,8.76,-5.81,666.00,-7.05,25.98,2.75,78.28
3.08,-6.36,-2.94,11.69,-3.98,666.00,13.80,21.26,2.50,-82.52,-11.51,-4.48,8.65,-5.81,666.00,-7.05,25.70,2.75,78.28
3.21,-6.14,-2.94,11.80,-3.98,666.00,13.80,21.03,2.50,-82.52,-11.35,-4.48,8.60,-5.81,666.00,-7.05,25.52,2.75,78.28
3.35,-5.84,-2.94,11.76,-3.98,666.00,13.80,20.69,2.50,-82.52,-11.25,-4.48,8.54,-5.81,666.00,-7.05,25.31,2.75,78.28
3.49,-5.79,-3.07,11.78,-3.84,666.00,14.00,20.89,2.50,-82.52,-11.12,-4.68,8.53,-5.96,666.00,-7.19,25.41,2.75,78.28
3.62,-5.79,-3.07,11.82,-3.84,666.00,14.00,21.02,2.50,-82.52,-11.12,-4.68,8.61,-5.96,666.00,-7.19,25.56,2.75,78.28
3.76,-5.80,-2.91,11.89,-3.82,666.00,13.96,21.11,2.50,-82.52,-12.75,-4.51,9.45,-5.97,666.00,-7.21,28.94,2.75,78.28
3.89,-5.78,-2.91,11.97,-3.82,666.00,13.96,21.43,2.28,-82.40,-13.49,-4.51,9.82,-5.97,-163.39,-7.21,30.50,2.75,78.28
4.02,-5.71,-2.91,12.08,-3.82,666.00,13.96,21.49,2.50,-82.52,-13.87,-4.51,9.93,-5.97,-163.25,-7.21,31.36,2.75,78.28
4.15,-5.68,-2.85,12.15,-4.00,666.00,14.11,21.44,2.50,-82.52,-13.97,-4.51,10.00,-5.81,-163.15,-7.37,31.63,2.75,78.28
