Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.23,-4.08,-0.32,10.09,-5.93,0.00,154.35,24.80,90.89,80.47,-5.80,0.00,14.94,0.00,0.00,10.00,25.44,0.00,0.00
0.35,-3.28,-0.32,9.77,-5.93,0.00,154.35,25.03,90.89,80.47,-4.65,12.11,14.95,6.10,0.00,-69.73,24.92,88.51,91.59
0.46,-3.32,-0.42,9.79,-5.59,0.00,154.17,25.29,89.94,79.53,-4.55,12.11,15.17,6.10,0.00,-69.73,24.95,88.51,91.59
0.60,-3.36,-0.28,9.90,-5.32,0.00,153.47,25.49,89.25,79.05,-4.71,12.11,15.64,6.10,0.00,-69.73,25.27,88.51,91.59
0.70,-3.39,-0.28,9.89,-5.32,0.00,153.47,25.96,89.25,79.05,-4.46,12.11,16.11,6.10,0.00,-69.73,25.47,88.51,91.59
0.80,-3.70,-0.04,9.96,-5.90,0.00,152.30,26.48,90.80,80.67,-4.31,12.11,16.33,6.10,0.00,-69.73,25.49,88.51,91.59
0.91,-5.80,-0.04,11.15,-5.90,0.00,152.30,25.46,90.80,80.67,-7.32,12.11,17.33,6.10,0.00,-69.73,25.85,88.51,91.59
1.02,-7.46,-4.17,11.79,-2.56,0.00,-2.64,25.60,90.80,80.67,-8.67,6.78,17.83,7.82,0.00,-95.22,26.29,88.51,91.59
1.13,-8.00,-4.56,11.91,-2.27,0.00,-1.93,25.41,90.50,79.92,-9.21,6.78,17.91,7.82,0.00,-95.22,26.57,88.51,91.59
1.23,-8.07,-4.56,11.80,-2.27,0.00,-1.93,25.31,90.50,79.92,-9.46,6.78,17.84,7.82,0.00,-95.22,26.80,88.51,91.59
1.35,-8.09,-4.70,11.76,-1.77,0.00,-1.61,25.73,89.40,78.60,-9.57,6.78,17.74,7.82,0.00,-95.22,26.79,88.51,91.59
1.44,-5.95,-4.70,10.07,-1.77,0.00,-1.61,25.52,89.40,78.60,-7.58,6.78,17.00,7.82,0.00,-95.22,26.72,88.51,91.59
1.53,-3.39,-4.70,9.82,-1.77,0.00,-1.61,25.15,89.40,78.60,-5.38,6.78,15.94,7.82,0.00,-95.22,25.55,88.51,91.59
1.64,-2.92,-4.70,9.66,-2.12,0.00,-2.25,24.91,89.40,78.60,-4.81,6.86,15.78,8.03,0.00,-94.52,25.03,88.51,91.59
1.73,-2.66,-3.86,9.55,-1.79,0.00,-3.72,25.01,87.97,77.97,-4.63,6.86,15.70,8.03,0.00,-94.52,24.78,88.51,91.59
1.82,-2.53,-4.01,9.47,-1.83,0.00,-3.55,24.98,88.17,78.03,-4.47,6.86,15.74,8.03,0.00,-94.52,24.59,88.51,91.59
1.95,-2.43,-4.01,9.43,-1.83,0.00,-3.55,24.89,88.17,78.03,-4.40,6.86,15.78,8.03,0.00,-94.52,24.57,88.51,91.59
2.04,-2.25,-3.93,9.48,-0.62,0.00,-1.60,24.68,84.86,74.59,-4.39,6.86,15.85,8.03,0.00,-94.52,24.72,88.51,91.59
2.17,-1.65,-3.23,9.94,-0.30,0.00,-1.21,23.66,84.86,74.59,-4.31,7.49,15.93,7.80,0.00,-94.97,24.73,88.51,91.59
2.28,0.35,-3.23,11.67,-0.30,0.00,-1.21,19.72,84.86,74.59,-4.31,7.49,16.01,7.80,0.00,-94.97,24.99,88.51,91.59
2.41,2.77,-2.26,14.20,9.39,0.00,43.50,15.71,62.36,-77.74,-4.22,7.49,15.88,7.80,0.00,-94.97,24.72,88.51,91.59
2.54,3.63,-2.79,15.86,7.47,0.00,37.87,13.35,62.36,-77.74,-5.38,8.63,15.59,8.70,0.00,-89.09,24.69,88.51,91.59
2.63,4.56,-2.79,15.61,7.47,0.00,37.87,11.29,62.36,-77.74,-4.79,8.63,15.14,8.70,0.00,-89.09,24.44,88.51,91.59
2.73,4.76,-2.66,14.64,6.45,0.00,36.19,9.28,62.36,-77.74,-4.82,9.23,14.92,9.39,0.00,-87.29,24.66,88.51,91.59
2.83,5.01,-0.98,13.83,3.84,0.00,56.49,7.85,76.76,-91.26,-4.42,9.23,14.40,9.39,0.00,-87.29,24.41,88.51,91.59
