Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.21,24.07,163.88,27.92,109.25,74.51,89.54,55.95,0.00,0.00,21.40,-16.12,22.87,70.75,51.83,89.54,52.33,0.00,0.00
0.33,23.92,163.88,28.50,109.25,74.36,89.54,55.18,0.00,0.00,21.56,-16.12,22.66,70.75,52.39,89.54,50.67,0.00,0.00
0.46,24.25,163.88,28.82,109.25,74.87,89.54,54.34,0.00,0.00,21.65,-16.12,22.67,70.75,52.86,89.54,50.49,0.00,0.00
0.58,24.39,163.88,28.80,109.25,75.07,89.54,54.07,0.00,0.00,21.68,-16.12,22.62,70.75,52.98,89.54,49.94,0.00,0.00
0.72,23.31,163.88,27.02,109.25,73.56,89.54,59.18,0.00,0.00,21.68,-16.12,22.54,70.75,53.21,89.54,49.24,0.00,0.00
0.83,23.51,163.88,27.38,109.25,73.80,89.54,56.46,0.00,0.00,21.88,-16.12,22.71,70.75,53.62,89.54,48.55,0.00,0.00
0.92,23.50,163.88,27.51,109.25,74.80,89.54,58.19,0.00,0.00,22.16,-16.12,22.98,70.75,53.98,89.54,47.96,0.00,0.00
1.00,23.46,163.88,26.70,109.25,56.90,89.54,42.67,0.00,0.00,22.24,-16.12,23.12,70.75,54.06,89.54,47.74,0.00,0.00
1.08,23.36,163.88,26.45,109.25,64.14,89.54,48.79,0.00,0.00,22.22,-16.12,23.11,70.75,54.19,89.54,47.53,0.00,0.00
1.17,23.31,163.88,26.31,109.25,74.23,89.54,58.62,0.00,0.00,21.99,-16.12,22.93,70.75,54.15,89.54,47.40,0.00,0.00
1.25,23.07,163.88,25.93,109.25,73.79,89.54,59.07,0.00,0.00,21.99,-16.12,22.94,70.75,54.41,89.54,47.17,0.00,0.00
1.36,23.23,163.88,26.57,109.25,74.06,89.54,58.29,0.00,0.00,22.12,-16.12,23.05,70.75,54.50,89.54,47.00,0.00,0.00
1.45,23.23,163.88,26.50,109.25,73.97,89.54,58.59,0.00,0.00,22.20,-16.12,23.11,70.75,54.77,89.54,46.83,0.00,0.00
1.54,23.62,163.88,27.55,109.25,74.27,89.54,56.91,0.00,0.00,22.33,-16.12,23.20,70.75,54.82,89.54,46.58,0.00,0.00
1.65,23.80,163.88,28.07,109.25,74.40,89.54,56.14,0.00,0.00,22.55,-16.12,23.38,70.75,54.95,89.54,46.20,0.00,0.00
1.73,24.07,163.88,28.88,109.25,74.42,89.54,54.89,0.00,0.00,23.14,-16.12,23.97,70.75,55.31,89.54,45.49,0.00,0.00
1.83,23.88,163.88,28.19,109.25,74.08,89.54,55.57,0.00,0.00,23.12,-16.12,24.01,70.75,55.23,89.54,45.81,0.00,0.00
1.93,23.63,163.88,26.32,109.25,43.05,89.54,51.70,0.00,0.00,22.34,-16.12,23.24,70.75,57.17,89.54,51.34,0.00,0.00
