Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.15,-10.80,90.24,22.47,-94.35,0.00,-53.67,35.94,89.70,92.96,-3.01,0.00,6.89,0.00,0.00,10.00,21.58,0.00,0.00
0.27,-9.06,90.24,20.39,-94.35,0.00,-53.67,28.94,89.70,92.96,14.81,0.00,15.21,0.00,0.00,10.00,39.12,0.00,0.00
0.38,-7.13,5.16,19.87,0.14,0.00,-71.83,30.37,89.70,92.96,17.84,95.51,-20.30,91.80,0.00,-1.81,67.26,0.00,0.00
0.47,-4.36,5.16,14.92,0.14,0.00,-71.83,27.35,89.70,92.96,-21.22,-11.70,24.96,26.15,0.00,40.76,33.64,40.44,-64.24
0.59,-5.93,5.16,15.28,0.14,0.00,-71.83,29.89,89.70,92.96,-21.11,-11.70,25.17,26.15,0.00,40.76,35.99,40.44,-64.24
0.67,-9.12,6.09,14.98,-3.23,0.00,-39.60,30.82,89.70,92.96,-20.88,-22.05,25.10,17.27,0.00,2.41,32.42,40.44,-64.24
0.77,-10.66,6.09,16.06,-3.23,0.00,-39.60,28.43,89.70,92.96,-19.57,-17.84,23.83,23.58,0.00,30.82,28.23,54.47,-78.23
0.86,-10.59,6.09,15.36,-3.23,0.00,-39.60,27.30,89.70,92.96,-18.69,-15.37,23.82,23.40,0.00,30.87,29.57,55.75,-77.14
0.99,-10.27,6.09,15.05,-3.23,0.00,-39.60,30.11,89.70,92.96,-17.74,-15.37,23.42,23.40,0.00,30.87,32.42,55.75,-77.14
1.07,-9.82,6.09,15.31,-3.23,0.00,-39.60,32.81,89.70,92.96,-17.23,-15.37,22.72,23.40,0.00,30.87,32.67,55.75,-77.14
1.16,-9.79,3.76,15.54,-0.18,0.00,-32.95,32.50,89.70,92.96,-17.58,-19.33,21.19,18.30,0.00,19.51,32.28,55.75,-77.14
1.26,-9.87,3.76,15.79,0.53,0.00,-34.09,31.28,89.70,92.96,-17.18,-18.92,22.02,18.03,0.00,20.89,32.63,55.75,-77.14
1.36,-9.95,3.76,15.71,0.53,0.00,-34.09,30.61,89.70,92.96,-17.26,-18.92,22.33,18.03,0.00,20.89,32.78,55.75,-77.14
1.45,-9.73,3.53,15.44,0.77,0.00,-35.01,30.69,89.70,92.96,-17.52,-18.84,21.97,18.16,0.00,21.88,32.50,55.75,-77.14
1.54,-9.45,3.77,15.08,0.56,0.00,-35.46,31.93,89.70,92.96,-17.62,-18.49,21.91,18.51,0.00,28.01,32.49,55.75,-77.14
1.62,-9.23,3.77,14.76,0.56,0.00,-35.46,31.70,89.70,92.96,-17.35,-18.49,21.76,18.51,0.00,28.01,32.74,55.75,-77.14
1.72,-8.95,3.77,14.58,0.56,0.00,-35.46,31.06,89.70,92.96,-17.09,-18.49,21.59,18.51,0.00,28.01,32.67,55.75,-77.14
1.86,-8.97,3.77,14.73,0.56,0.00,-35.46,30.54,89.70,92.96,-16.99,-17.43,21.56,18.09,0.00,23.25,32.57,53.99,-73.22
1.95,-8.57,3.77,14.55,0.56,0.00,-35.46,30.53,89.70,92.96,-16.87,-17.48,21.45,18.05,0.00,22.92,32.25,53.81,-73.02
2.05,-8.23,3.77,14.34,0.56,0.00,-35.46,30.60,89.70,92.96,-16.83,-17.53,21.45,17.82,0.00,22.55,32.16,53.84,-73.03
2.14,-8.08,3.77,14.32,0.56,0.00,-35.46,30.61,89.70,92.96,-16.91,-17.53,21.56,17.82,0.00,22.55,32.20,53.84,-73.03
2.23,-8.03,3.77,14.31,0.56,0.00,-35.46,30.40,89.70,92.96,-16.95,-17.53,21.60,17.82,0.00,22.55,32.21,53.84,-73.03
2.32,-8.04,3.77,14.32,0.56,0.00,-35.46,30.23,89.70,92.96,-16.97,-17.53,21.58,17.82,0.00,22.55,32.21,53.84,-73.03
2.40,-8.06,3.77,14.34,0.56,0.00,-35.46,30.12,89.70,92.96,-16.89,-17.23,21.50,18.34,0.00,23.08,32.09,53.67,-72.65
2.51,-8.13,3.77,14.35,0.56,0.00,-35.46,29.81,89.70,92.96,-16.81,-17.17,21.42,18.39,0.00,23.41,32.03,53.86,-72.86
2.60,-7.18,3.77,13.92,0.56,0.00,-35.46,28.87,89.70,92.96,-16.93,-17.17,21.34,18.39,0.00,23.41,31.83,53.86,-72.86
2.68,-7.58,3.77,14.05,0.56,0.00,-35.46,29.03,89.70,92.96,-16.91,-17.17,21.34,18.39,0.00,23.41,31.72,53.86,-72.86
2.78,-7.81,3.77,14.13,0.56,0.00,-35.46,29.03,89.70,92.96,-16.95,-17.31,21.38,18.46,0.00,23.61,31.68,53.82,-72.99
2.88,-8.13,4.32,14.27,-0.29,0.00,-37.55,29.19,89.70,92.96,-16.99,-16.21,21.44,19.94,0.00,25.40,31.70,53.82,-72.99
2.97,-8.23,4.32,14.30,-0.29,0.00,-37.55,29.21,89.70,92.96,-17.03,-16.21,21.46,19.94,0.00,25.40,31.71,53.82,-72.99
3.07,-8.25,4.32,14.29,-0.29,0.00,-37.55,29.32,89.70,92.96,-16.96,-16.28,21.39,19.62,0.00,25.38,31.59,54.17,-73.42
3.16,-8.29,4.32,14.34,-0.29,0.00,-37.55,29.35,89.70,92.96,-16.88,-16.28,21.27,19.62,0.00,25.38,31.45,54.17,-73.42
3.25,-8.30,4.20,14.35,-0.18,0.00,-37.66,29.50,89.70,92.96,-16.87,-16.36,21.29,19.57,0.00,25.53,31.44,54.17,-73.42
3.38,-7.61,4.20,14.00,-0.18,0.00,-37.66,29.05,89.70,92.96,-16.92,-16.36,21.26,19.57,0.00,25.53,31.40,54.17,-73.42
3.47,-7.77,4.20,14.06,-0.18,0.00,-37.66,29.21,89.70,92.96,-16.83,-16.36,21.12,19.57,0.00,25.53,31.40,54.17,-73.42
3.57,-7.90,4.20,14.12,-0.18,0.00,-37.66,29.37,89.70,92.96,-16.80,-16.01,21.03,19.73,0.00,25.17,31.40,53.90,-72.72
3.66,-7.96,4.20,14.16,-0.18,0.00,-37.66,29.50,89.70,92.96,-16.86,-16.01,21.19,19.73,0.00,25.17,31.63,53.90,-72.72
3.78,-7.94,4.20,14.11,-0.18,0.00,-37.66,29.43,89.70,92.96,-16.87,-16.01,21.21,19.73,0.00,25.17,32.07,53.90,-72.72
3.86,-7.89,4.20,14.16,-0.18,0.00,-37.66,29.45,89.70,92.96,-16.83,-15.43,21.10,19.72,0.00,25.23,32.07,54.23,-72.50
3.96,-7.88,3.97,14.16,-0.19,0.00,-37.89,29.46,89.70,92.96,-16.80,-15.58,21.03,19.83,0.00,25.54,32.14,54.23,-72.50
4.07,-7.89,3.97,14.13,-0.19,0.00,-37.89,29.48,89.70,92.96,-16.76,-15.58,20.98,19.83,0.00,25.54,32.14,54.23,-72.50
4.15,-7.90,3.97,14.14,-0.19,0.00,-37.89,29.38,89.70,92.96,-16.71,-15.20,20.98,19.76,0.00,25.80,32.09,54.67,-72.62
4.24,-7.87,3.97,14.17,-0.19,0.00,-37.89,29.33,89.70,92.96,-16.66,-15.20,20.86,19.76,0.00,25.80,31.93,54.67,-72.62
4.33,-7.43,3.74,14.02,-0.21,0.00,-37.67,29.07,89.70,92.96,-16.67,-15.51,20.74,19.73,0.00,25.66,31.51,54.67,-72.62
4.44,-7.50,3.74,14.02,-0.21,0.00,-37.67,29.13,89.70,92.96,-16.81,-15.51,20.94,19.73,0.00,25.66,31.55,54.67,-72.62
4.53,-7.63,3.74,14.07,-0.21,0.00,-37.67,29.14,89.70,92.96,-16.88,-15.51,21.18,19.73,0.00,25.66,31.53,54.67,-72.62
