Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.23,-1.41,94.39,12.32,135.20,0.00,-129.23,20.68,83.15,80.37,-9.50,0.00,19.71,0.00,0.00,10.00,30.11,0.00,0.00
0.39,-1.59,96.28,11.32,146.82,0.00,-128.03,21.89,80.00,78.07,-9.05,0.00,18.56,0.00,0.00,10.00,28.74,0.00,0.00
0.52,-1.16,96.28,11.62,146.82,0.00,-128.03,22.70,80.00,78.07,-8.84,88.34,18.06,45.22,0.00,-15.11,28.18,88.28,91.23
0.66,-0.22,96.28,12.09,146.82,0.00,-128.03,22.73,80.00,78.07,-8.83,88.34,18.07,45.22,0.00,-15.11,27.99,88.28,91.23
0.80,0.34,96.28,13.10,146.82,0.00,-128.03,21.23,80.00,78.07,-8.63,88.34,17.84,45.22,0.00,-15.11,28.16,88.28,91.23
0.89,-0.57,94.60,12.06,132.08,0.00,-37.46,19.69,82.50,78.96,-8.53,88.34,17.71,45.22,0.00,-15.11,28.37,88.28,91.23
0.99,-1.64,94.60,11.28,132.08,0.00,-37.46,20.40,82.50,78.96,-8.49,88.34,17.58,45.22,0.00,-15.11,28.19,88.28,91.23
1.08,-1.95,94.60,11.19,132.08,0.00,-37.46,20.98,82.50,78.96,-8.41,88.34,17.41,45.22,0.00,-15.11,27.83,88.28,91.23
1.19,-1.93,3.88,11.22,-0.80,0.00,-27.23,21.59,82.50,78.96,-8.39,9.48,17.35,8.23,0.00,-84.50,27.59,88.28,91.23
1.30,-1.41,3.88,11.47,-0.80,0.00,-27.23,21.44,82.50,78.96,-8.34,9.48,17.15,8.23,0.00,-84.50,27.46,88.28,91.23
1.40,-1.68,2.88,11.72,-1.30,0.00,-27.99,21.71,82.50,78.96,-8.17,8.59,16.95,8.64,0.00,-83.71,27.33,88.28,91.23
1.48,-2.18,2.78,11.86,-1.46,0.00,-28.56,21.99,82.50,78.96,-7.98,8.56,16.56,8.74,0.00,-83.12,27.07,88.28,91.23
1.59,-2.70,3.46,12.02,-1.77,0.00,-27.95,22.26,82.71,79.79,-7.90,8.56,16.39,8.74,0.00,-83.12,26.97,88.28,91.23
1.68,-3.16,3.46,12.24,-1.77,0.00,-27.95,22.47,82.71,79.79,-7.84,8.56,16.38,8.74,0.00,-83.12,26.93,88.28,91.23
1.78,-3.31,3.46,12.31,-1.77,0.00,-27.95,22.46,82.71,79.79,-7.86,8.56,16.36,8.74,0.00,-83.12,26.85,88.28,91.23
1.88,-3.32,3.10,12.25,-1.73,0.00,-28.52,22.54,82.71,79.79,-7.88,8.28,16.41,8.64,0.00,-82.56,26.92,88.28,91.23
1.98,-3.34,4.54,12.04,-2.89,0.00,-29.10,22.59,84.32,82.70,-7.90,8.28,16.46,8.64,0.00,-82.56,27.09,88.28,91.23
2.06,-3.43,4.51,11.71,-3.13,0.00,-29.27,22.52,84.73,83.03,-7.91,8.28,16.54,8.64,0.00,-82.56,27.12,88.28,91.23
2.16,-3.57,4.51,11.51,-3.13,0.00,-29.27,22.24,84.73,83.03,-7.98,8.28,16.60,8.64,0.00,-82.56,27.28,88.28,91.23
2.26,-3.05,4.76,10.63,-2.51,0.00,-29.39,21.36,84.73,83.03,-8.12,8.54,16.63,8.01,0.00,-82.46,27.31,88.28,91.23
2.35,-3.11,4.51,10.52,-2.31,0.00,-29.39,21.23,84.73,83.03,-8.13,8.28,16.67,7.81,0.00,-82.48,27.32,88.28,91.23
2.46,-2.40,6.57,9.83,-1.93,0.00,-31.82,20.44,83.95,84.56,-8.16,8.28,16.64,7.81,0.00,-82.48,27.29,88.28,91.23
2.57,-1.48,6.57,9.75,-1.93,0.00,-31.82,22.15,83.95,84.56,-8.14,8.28,16.64,7.81,0.00,-82.48,27.35,88.28,91.23
2.66,0.39,6.06,10.60,-2.35,0.00,-32.17,25.17,83.95,84.56,-8.12,7.80,16.60,8.21,0.00,-82.14,27.34,88.28,91.23
2.77,2.57,5.95,11.43,-2.47,0.00,-32.49,31.72,83.95,84.56,-8.17,7.72,16.71,8.32,0.00,-81.81,27.40,88.28,91.23
2.87,4.19,5.95,12.10,-2.47,0.00,-32.49,39.60,83.95,84.56,-8.22,7.72,16.68,8.32,0.00,-81.81,27.39,88.28,91.23
3.00,4.30,5.80,12.36,-2.14,0.00,-32.61,46.20,83.95,84.56,-8.11,7.58,16.54,7.98,0.00,-81.70,27.23,88.28,91.23
3.12,4.23,5.80,13.13,-2.14,0.00,-32.61,54.76,83.95,84.56,-8.28,7.58,16.73,7.98,0.00,-81.70,27.36,88.28,91.23
3.25,4.16,5.61,14.04,-1.82,0.00,-31.76,64.73,83.95,84.56,-8.43,7.31,16.99,7.68,0.00,-82.56,27.53,88.28,91.23
3.35,4.22,5.61,14.32,-1.82,21.27,-31.76,70.12,83.95,84.56,-8.49,7.31,17.07,7.68,0.00,-82.56,27.75,88.28,91.23
3.45,4.36,16.33,13.95,8.33,19.62,-42.13,71.51,70.50,86.05,-8.55,7.31,17.15,7.68,0.00,-82.56,27.79,88.28,91.23
3.55,4.25,16.33,13.25,8.33,16.17,-42.13,74.50,70.50,86.05,-8.58,7.31,17.21,7.68,0.00,-82.56,27.94,88.28,91.23
3.65,4.09,17.14,12.37,8.21,13.64,-41.97,76.84,70.49,86.82,-8.63,7.31,17.27,7.68,0.00,-82.56,27.96,88.28,91.23
3.74,4.13,17.59,11.20,8.19,12.08,-40.57,78.27,70.49,86.82,-8.67,7.38,17.34,7.48,0.00,-83.93,27.96,88.28,91.23
3.84,3.86,17.89,10.65,7.61,11.10,-40.78,79.18,71.19,87.69,-8.62,7.38,17.34,7.48,0.00,-83.93,27.91,88.28,91.23
3.95,3.79,18.15,10.49,7.61,10.59,-40.61,79.69,71.10,87.85,-8.61,7.38,17.35,7.48,0.00,-83.93,27.85,88.28,91.23
4.05,3.75,18.07,9.92,7.62,9.98,-40.24,80.26,71.10,87.85,-8.90,7.21,17.56,7.39,0.00,-84.30,28.09,88.28,91.23
4.14,3.88,18.25,9.82,7.41,9.94,-40.58,80.26,71.41,88.34,-8.79,7.21,17.48,7.39,0.00,-84.30,28.01,88.28,91.23
4.22,4.04,18.48,9.77,7.37,9.86,-40.42,80.29,71.37,88.51,-8.76,7.21,17.40,7.39,0.00,-84.30,27.92,88.28,91.23
4.33,4.03,18.48,9.60,7.37,9.61,-40.42,80.50,71.37,88.51,-8.66,7.21,17.35,7.39,0.00,-84.30,27.79,88.28,91.23
4.45,4.27,18.48,9.54,7.37,9.62,-40.42,80.46,71.37,88.51,-8.57,7.21,17.25,7.39,0.00,-84.30,27.65,88.28,91.23
4.55,4.17,18.48,9.27,7.37,9.41,-40.42,80.65,71.37,88.51,-8.56,7.21,17.24,7.39,0.00,-84.30,27.70,88.28,91.23
4.65,4.10,18.48,9.04,7.37,8.73,-40.42,81.33,71.37,88.51,-8.57,7.21,17.30,7.39,0.00,-84.30,27.76,88.28,91.23
4.73,4.13,18.48,9.01,7.37,7.89,-40.42,82.20,71.37,88.51,-8.56,7.21,17.36,7.39,0.00,-84.30,27.74,88.28,91.23
4.82,4.15,18.85,8.93,7.51,7.38,-40.40,82.71,71.15,88.70,-8.55,7.21,17.40,7.39,0.00,-84.30,27.76,88.28,91.23
4.91,4.25,18.74,8.88,7.37,7.29,-40.25,82.79,71.29,88.67,-8.54,7.21,17.44,7.39,0.00,-84.30,27.76,88.28,91.23
5.00,4.31,18.74,9.01,7.37,7.57,-40.25,82.52,71.29,88.67,-8.46,7.21,17.43,7.39,0.00,-84.30,27.73,88.28,91.23
5.10,4.22,18.74,8.80,7.37,7.60,-40.25,82.47,71.29,88.67,-8.41,7.21,17.50,7.39,0.00,-84.30,27.79,88.28,91.23
5.20,4.31,18.65,8.93,7.21,7.88,-40.15,82.21,71.29,88.67,-8.37,7.09,17.49,7.52,0.00,-84.43,27.80,88.28,91.23
5.28,4.35,18.65,8.83,7.21,8.06,-40.15,82.03,71.29,88.67,-8.32,7.09,17.42,7.52,0.00,-84.43,27.83,88.28,91.23
5.37,4.47,18.76,8.85,6.83,8.02,-40.03,82.12,71.69,89.06,-8.74,7.09,17.61,7.52,0.00,-84.43,28.14,88.28,91.23
5.46,4.54,18.76,8.98,6.83,7.73,-40.03,82.40,71.69,89.06,-8.56,7.09,17.45,7.52,0.00,-84.43,27.94,88.28,91.23
5.55,4.62,18.76,8.78,6.83,7.65,-40.03,82.46,71.69,89.06,-8.39,7.09,17.32,7.52,0.00,-84.43,27.72,88.28,91.23
5.64,4.95,18.76,9.27,6.83,8.01,-40.03,82.23,71.69,89.06,-8.28,7.09,17.20,7.52,0.00,-84.43,27.68,88.28,91.23
5.74,6.95,18.65,11.49,6.72,11.54,-40.18,81.49,71.69,89.06,-8.49,7.01,17.34,7.65,0.00,-84.30,27.85,88.28,91.23
5.85,7.36,18.65,18.72,6.72,25.24,-40.18,76.32,71.69,89.06,-8.37,7.01,17.24,7.65,0.00,-84.30,27.77,88.28,91.23
5.96,7.18,18.49,21.03,7.00,28.05,-41.32,85.66,71.69,89.06,-8.34,7.14,17.19,7.61,0.00,-83.12,27.73,88.28,91.23
6.09,15.01,18.49,20.72,7.00,36.00,-41.32,74.31,71.69,89.06,-8.26,7.14,17.00,7.61,0.00,-83.12,27.52,88.28,91.23
6.20,-2.93,21.02,21.64,3.65,29.29,-24.55,96.18,69.46,86.59,-8.35,7.14,17.01,7.61,0.00,-83.12,27.71,88.28,91.23
6.29,15.93,21.02,20.68,3.65,43.26,-24.55,77.30,69.46,86.59,-8.28,7.14,16.92,7.61,0.00,-83.12,27.57,88.28,91.23
6.39,16.88,21.02,21.08,3.65,44.91,-24.55,74.77,69.46,86.59,-8.23,7.14,16.87,7.61,0.00,-83.12,27.69,88.28,91.23
6.50,12.04,21.22,15.07,3.59,42.33,-25.05,83.93,69.46,86.59,-8.28,7.44,16.92,7.79,0.00,-82.65,27.81,88.28,91.23
6.61,25.45,21.22,-25.65,3.59,42.33,-25.05,66.99,69.46,86.59,-8.25,7.44,16.97,7.79,0.00,-82.65,27.90,88.28,91.23
6.71,11.94,21.47,14.92,3.56,46.38,-24.83,84.68,69.46,86.59,-8.25,7.65,17.04,7.77,0.00,-82.87,27.87,88.28,91.23
6.80,12.04,21.73,14.85,3.37,47.20,-24.90,84.45,69.46,86.59,-8.21,7.91,17.08,7.98,0.00,-82.85,27.85,88.28,91.23
6.93,11.13,21.88,18.10,1.62,50.10,-16.08,84.86,66.50,82.74,-8.20,7.91,17.11,7.98,0.00,-82.85,27.87,88.28,91.23
7.03,-4.90,22.04,18.16,1.32,40.27,-16.30,97.74,66.50,82.74,-8.13,8.09,17.06,8.31,0.00,-82.71,27.77,88.28,91.23
7.15,8.94,22.04,18.95,1.32,49.64,-16.30,91.59,66.50,82.74,-8.12,8.09,17.01,8.31,0.00,-82.71,27.77,88.28,91.23
7.26,-5.99,21.49,19.94,0.88,39.61,-12.24,95.40,63.49,78.82,-8.12,8.09,16.90,8.31,0.00,-82.71,27.70,88.28,91.23
7.35,8.49,21.49,19.27,0.88,53.85,-12.24,90.19,63.49,78.82,-8.07,8.09,16.77,8.31,0.00,-82.71,27.67,88.28,91.23
7.43,8.47,21.49,19.72,0.88,54.46,-12.24,91.16,63.49,78.82,-8.02,8.09,16.65,8.31,0.00,-82.71,27.62,88.28,91.23
7.55,9.45,21.19,18.02,0.44,54.38,-12.21,88.81,63.49,78.82,-8.01,7.77,16.64,8.69,0.00,-82.84,27.58,88.28,91.23
7.66,16.39,21.19,18.34,0.44,60.43,-12.21,80.25,63.49,78.82,-7.94,7.77,16.55,8.69,0.00,-82.84,27.47,88.28,91.23
7.75,21.30,21.10,-21.98,0.34,60.43,-12.36,64.65,63.49,78.82,-7.95,7.70,16.55,8.82,0.00,-82.71,27.45,88.28,91.23
7.83,18.24,21.19,18.26,0.44,58.60,-12.21,71.33,63.49,78.82,-7.91,7.77,16.52,8.69,0.00,-82.84,27.32,88.28,91.23
7.94,19.25,21.51,-19.40,0.55,58.60,-9.41,68.58,59.20,74.63,-7.91,7.77,16.51,8.69,0.00,-82.84,27.47,88.28,91.23
8.06,18.98,21.65,-19.10,0.35,58.60,-9.10,69.26,59.20,74.63,-7.91,7.86,16.53,8.81,0.00,-83.19,27.44,88.28,91.23
8.18,18.98,21.65,19.08,0.35,58.60,-9.10,69.36,59.20,74.63,-7.92,7.86,16.60,8.81,0.00,-83.19,27.72,88.28,91.23
8.27,22.19,21.64,-22.71,0.58,58.60,-9.07,64.26,59.20,74.63,-7.82,7.85,16.66,8.58,0.00,-83.17,27.68,88.28,91.23
8.37,11.43,21.54,14.90,0.41,45.05,-8.98,77.09,59.20,74.63,-7.79,7.73,16.85,8.71,0.00,-83.30,27.67,88.28,91.23
8.48,10.61,21.54,15.17,0.41,33.54,-8.98,75.68,59.20,74.63,-7.80,7.73,16.93,8.71,0.00,-83.30,27.70,88.28,91.23
8.59,9.66,21.39,23.52,0.55,34.85,-9.04,80.07,59.20,74.63,-7.81,7.60,17.06,8.60,0.00,-83.21,27.83,88.28,91.23
8.70,10.16,21.39,23.44,0.55,30.86,-9.04,82.69,59.20,74.63,-7.83,7.60,17.06,8.60,0.00,-83.21,27.84,88.28,91.23
8.79,10.00,21.25,22.72,0.75,26.59,-9.35,80.92,59.20,74.63,-7.82,7.51,17.02,8.49,0.00,-82.86,27.80,88.28,91.23
8.89,9.51,21.45,17.68,1.02,18.60,-9.28,79.49,59.20,74.63,-7.80,7.71,16.99,8.23,0.00,-82.86,27.69,88.28,91.23
8.99,7.69,20.74,12.83,9.40,11.98,-41.20,79.88,67.82,87.87,-7.80,7.71,16.94,8.23,0.00,-82.86,27.52,88.28,91.23
9.07,7.38,20.74,11.06,9.40,-10.86,-41.20,79.20,67.82,87.87,-7.70,7.71,16.82,8.23,0.00,-82.86,27.38,88.28,91.23
9.16,7.66,20.74,10.97,9.40,-14.74,-41.20,76.16,67.82,87.87,-7.75,7.71,16.85,8.23,0.00,-82.86,27.41,88.28,91.23
9.27,8.00,20.44,11.17,9.58,-15.79,-40.76,76.82,67.82,87.87,-7.66,7.28,16.83,7.94,0.00,-83.24,27.36,88.28,91.23
9.35,8.37,19.75,11.42,11.38,-17.29,-47.67,77.73,67.81,89.08,-7.69,7.28,16.87,7.94,0.00,-83.24,27.48,88.28,91.23
9.44,8.56,19.75,11.69,11.38,-18.39,-47.67,78.90,67.81,89.08,-7.71,7.28,16.87,7.94,0.00,-83.24,27.52,88.28,91.23
9.53,8.70,19.75,11.99,11.38,-19.95,-47.67,79.13,67.81,89.08,-7.75,7.28,16.89,7.94,0.00,-83.24,27.58,88.28,91.23
9.66,8.65,18.59,11.91,11.79,-21.56,-53.28,79.58,68.71,90.13,-7.79,7.28,16.94,7.94,0.00,-83.24,27.64,88.28,91.23
9.78,8.86,18.79,12.50,12.26,-23.95,-52.56,79.43,68.71,90.13,-7.89,7.26,17.11,7.37,0.00,-83.84,27.70,88.28,91.23
9.90,8.88,18.79,12.71,12.26,-26.19,-52.56,79.47,68.71,90.13,-8.36,7.26,17.81,7.37,0.00,-83.84,28.29,88.28,91.23
10.02,8.56,18.41,12.45,12.89,-28.82,-59.17,80.29,69.18,92.02,-8.18,7.26,17.89,7.37,0.00,-83.84,28.27,88.28,91.23
10.14,8.03,18.56,12.02,13.16,-31.88,-57.77,81.05,69.18,92.02,-7.98,6.95,18.00,6.86,0.00,-85.13,28.29,88.28,91.23
10.24,8.33,18.56,12.83,13.16,-34.24,-57.77,80.42,69.18,92.02,-8.42,6.95,18.47,6.86,0.00,-85.13,28.59,88.28,91.23
10.32,7.55,18.96,12.69,13.04,-36.05,-57.09,80.55,69.18,92.02,-8.41,7.12,18.41,6.86,0.00,-85.81,28.48,88.28,91.23
10.41,6.94,19.16,12.45,12.87,-37.52,-56.76,80.91,69.18,92.02,-8.41,7.21,18.36,6.98,0.00,-86.16,28.48,88.28,91.23
10.52,6.12,17.40,11.70,13.62,-39.18,-65.54,81.89,69.63,93.23,-8.31,7.21,18.29,6.98,0.00,-86.16,28.41,88.28,91.23
10.63,6.14,17.35,11.94,13.44,-40.29,-64.85,82.08,69.63,93.23,-8.63,6.92,18.56,7.02,0.00,-86.86,28.77,88.28,91.23
10.72,5.92,16.92,12.16,13.62,-41.73,-67.51,82.40,69.70,93.69,-8.54,6.92,18.43,7.02,0.00,-86.86,28.61,88.28,91.23
10.81,5.95,16.50,12.41,13.90,-43.68,-68.55,82.37,69.56,93.56,-8.50,6.92,18.36,7.02,0.00,-86.86,28.54,88.28,91.23
10.91,5.34,16.50,11.97,13.90,-44.73,-68.55,83.19,69.56,93.56,-8.39,6.92,18.35,7.02,0.00,-86.86,28.51,88.28,91.23
11.02,5.14,16.83,11.83,13.87,-44.80,-68.69,83.56,69.55,93.94,-8.27,6.92,18.31,7.02,0.00,-86.86,28.35,88.28,91.23
11.12,5.58,16.83,12.39,13.87,-45.47,-68.69,83.15,69.55,93.94,-8.31,6.92,18.26,7.02,0.00,-86.86,28.33,88.28,91.23
11.20,5.61,16.83,12.83,13.87,-47.03,-68.69,83.17,69.55,93.94,-8.29,6.92,18.27,7.02,0.00,-86.86,28.38,88.28,91.23
11.30,5.65,16.94,13.34,14.02,-48.42,-67.19,83.06,69.55,93.94,-8.59,6.51,18.58,6.62,0.00,-88.28,28.57,88.28,91.23
11.39,5.65,16.48,13.66,15.14,-49.17,-70.97,82.83,68.74,94.50,-8.70,6.51,18.70,6.62,0.00,-88.28,28.60,88.28,91.23
11.47,5.60,16.41,13.87,15.15,-49.33,-71.29,82.62,68.75,94.55,-8.75,6.51,18.86,6.62,0.00,-88.28,28.78,88.28,91.23
11.57,5.51,16.41,13.99,15.15,-49.55,-71.29,82.51,68.75,94.55,-8.58,6.51,18.79,6.62,0.00,-88.28,28.72,88.28,91.23
11.66,5.51,16.39,14.12,15.18,-49.78,-70.91,82.38,68.75,94.55,-8.52,6.35,18.75,6.52,0.00,-88.64,28.66,88.28,91.23
11.75,5.54,16.47,14.19,15.34,-49.94,-71.01,82.28,68.75,94.55,-8.48,6.47,18.72,6.40,0.00,-88.52,28.62,88.28,91.23
11.86,5.50,16.49,14.21,15.30,-49.98,-71.69,82.25,68.80,94.83,-8.46,6.47,18.70,6.40,0.00,-88.52,28.51,88.28,91.23
11.94,5.52,16.49,14.27,15.30,-50.26,-71.69,82.15,68.80,94.83,-8.44,6.47,18.69,6.40,0.00,-88.52,28.54,88.28,91.23
12.03,5.53,16.49,14.44,15.30,-50.85,-71.69,82.01,68.80,94.83,-8.62,6.47,18.84,6.40,0.00,-88.52,28.65,88.28,91.23
12.14,5.45,16.47,14.46,15.34,-51.28,-71.31,82.01,68.80,94.83,-8.56,6.31,18.69,6.30,0.00,-88.88,28.52,88.28,91.23
12.25,5.30,16.47,14.42,15.34,-51.43,-71.31,82.00,68.80,94.83,-8.45,6.31,18.51,6.30,0.00,-88.88,28.43,88.28,91.23
12.33,5.19,16.40,14.42,14.95,-51.55,-71.28,81.96,68.80,94.83,-8.42,6.22,18.51,6.66,0.00,-88.98,28.39,88.28,91.23
12.41,5.06,16.62,14.46,14.98,-51.70,-71.26,81.94,68.80,94.83,-8.42,6.43,18.42,6.64,0.00,-88.99,28.40,88.28,91.23
12.52,5.01,15.91,14.49,15.41,-51.72,-72.32,81.93,68.55,94.41,-8.41,6.43,18.38,6.64,0.00,-88.99,28.34,88.28,91.23
12.63,5.05,16.38,14.49,15.25,-51.58,-72.40,81.90,68.55,94.41,-8.50,6.93,18.47,6.84,0.00,-88.95,28.45,88.28,91.23
12.76,5.15,16.49,14.51,15.57,-50.28,-73.20,81.78,68.55,94.41,-8.45,7.34,18.36,6.68,0.00,-88.13,28.36,88.28,91.23
12.86,5.51,16.49,14.66,15.57,-45.90,-73.20,81.20,68.55,94.41,-8.30,7.34,18.23,6.68,0.00,-88.13,28.31,88.28,91.23
12.96,6.04,17.91,14.49,14.47,-41.02,-63.25,80.73,68.85,92.50,-8.20,7.34,18.27,6.68,0.00,-88.13,28.10,88.28,91.23
