Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.20,-6.08,0.00,12.47,0.00,0.00,0.00,24.15,0.00,0.00,-11.44,88.54,17.15,40.08,0.00,-15.45,23.76,88.48,90.83
0.35,-8.22,-0.07,14.29,-1.03,0.00,-172.11,26.79,0.00,0.00,-14.36,1.76,19.15,5.07,0.00,-61.25,27.55,88.48,90.83
0.48,-12.02,-1.73,16.56,-1.82,0.00,135.09,26.49,85.24,-95.46,-16.80,1.76,21.17,5.07,0.00,-61.25,28.74,88.48,90.83
0.60,-7.51,-1.73,13.95,-1.82,0.00,135.09,29.04,85.24,-95.46,-13.52,1.76,18.89,5.07,0.00,-61.25,26.52,88.48,90.83
0.70,-6.38,-1.73,13.84,-1.82,0.00,135.09,25.42,85.24,-95.46,-12.85,1.76,18.36,5.07,0.00,-61.25,25.74,88.48,90.83
0.80,-6.20,-1.73,13.76,-1.82,0.00,135.09,25.11,85.24,-95.46,-12.82,1.76,18.34,5.07,0.00,-61.25,25.49,88.48,90.83
0.91,-6.09,-1.73,13.53,-1.82,0.00,135.09,24.00,85.24,-95.46,-12.57,1.76,18.23,5.07,0.00,-61.25,25.13,88.48,90.83
1.00,-6.48,-1.73,13.86,-1.82,0.00,135.09,24.00,85.24,-95.46,-12.33,1.76,18.03,5.07,0.00,-61.25,24.31,88.48,90.83
1.10,-6.09,-1.73,13.50,-1.82,0.00,135.09,24.22,85.24,-95.46,-12.38,1.76,17.90,5.07,0.00,-61.25,24.32,88.48,90.83
1.24,-5.63,-1.73,13.20,-1.82,0.00,135.09,24.34,85.24,-95.46,-12.52,1.76,17.73,5.07,0.00,-61.25,25.07,88.48,90.83
1.32,-7.19,-1.73,14.45,-1.82,0.00,135.09,25.79,85.24,-95.46,-12.39,1.76,17.55,5.07,0.00,-61.25,24.72,88.48,90.83
1.42,-5.18,-1.73,12.58,-1.82,0.00,135.09,23.57,85.24,-95.46,-9.97,1.76,16.42,5.07,0.00,-61.25,22.87,88.48,90.83
1.51,-6.65,-1.73,13.61,-1.82,0.00,135.09,22.70,85.24,-95.46,-9.76,1.76,16.45,5.07,0.00,-61.25,23.05,88.48,90.83
1.62,-7.47,-1.73,14.38,-1.82,0.00,135.09,27.02,85.24,-95.46,-11.22,1.76,17.12,5.07,0.00,-61.25,24.45,88.48,90.83
1.71,-7.77,-1.73,14.63,-1.82,0.00,135.09,25.43,85.24,-95.46,-11.64,1.76,17.34,5.07,0.00,-61.25,25.15,88.48,90.83
1.80,-8.05,-1.73,14.82,-1.82,0.00,135.09,25.94,85.24,-95.46,-11.98,1.76,17.54,5.07,0.00,-61.25,24.95,88.48,90.83
1.90,-6.42,-1.73,13.45,-1.82,0.00,135.09,24.75,85.24,-95.46,-12.51,1.76,17.68,5.07,0.00,-61.25,25.23,88.48,90.83
2.02,-6.63,-1.73,13.60,-1.82,0.00,135.09,25.97,85.24,-95.46,-12.63,1.76,17.74,5.07,0.00,-61.25,25.29,88.48,90.83
2.10,-5.77,-1.73,12.50,-1.82,0.00,135.09,23.90,85.24,-95.46,-10.20,1.76,16.86,5.07,0.00,-61.25,23.61,88.48,90.83
2.24,-5.71,-1.73,12.42,-1.82,0.00,135.09,24.09,85.24,-95.46,-10.12,1.76,16.85,5.07,0.00,-61.25,23.69,88.48,90.83
2.33,-5.04,-1.73,11.79,-1.82,0.00,135.09,23.81,85.24,-95.46,-9.64,1.76,16.75,5.07,0.00,-61.25,23.39,88.48,90.83
2.45,-6.61,-1.73,13.23,-1.82,0.00,135.09,25.38,85.24,-95.46,-10.71,1.76,17.20,5.07,0.00,-61.25,24.82,88.48,90.83
2.56,-6.63,-1.73,13.35,-1.82,0.00,135.09,25.69,85.24,-95.46,-11.80,1.76,17.63,5.07,0.00,-61.25,25.72,88.48,90.83
2.64,-6.65,-1.73,13.41,-1.82,0.00,135.09,25.85,85.24,-95.46,-12.46,1.76,17.90,5.07,0.00,-61.25,26.32,88.48,90.83
2.74,-5.86,-1.73,12.83,-1.82,0.00,135.09,25.17,85.24,-95.46,-12.84,1.76,18.01,5.07,0.00,-61.25,26.57,88.48,90.83
2.84,-5.61,-1.84,12.61,-2.25,0.00,137.90,24.94,85.63,-95.45,-13.12,1.76,18.12,5.07,0.00,-61.25,26.68,88.48,90.83
2.93,-5.58,-1.84,12.59,-2.25,0.00,137.90,24.94,85.63,-95.45,-13.31,1.76,18.24,5.07,0.00,-61.25,26.49,88.48,90.83
3.04,-5.45,-1.84,12.35,-2.25,0.00,137.90,24.76,85.63,-95.45,-11.34,1.76,17.28,5.07,0.00,-61.25,25.07,88.48,90.83
3.14,-6.06,-1.84,12.68,-2.25,0.00,137.90,25.33,85.63,-95.45,-11.05,1.76,17.20,5.07,0.00,-61.25,25.03,88.48,90.83
3.23,-5.67,-1.77,12.46,-1.59,0.00,141.02,25.07,83.73,-97.05,-11.31,1.76,17.25,5.07,0.00,-61.25,25.33,88.48,90.83
3.32,-5.50,-1.75,12.42,-1.55,0.00,142.75,26.23,83.23,-97.56,-12.64,1.76,17.89,5.07,0.00,-61.25,26.38,88.48,90.83
3.42,-5.40,-1.75,12.37,-1.55,0.00,142.75,24.88,83.23,-97.56,-13.01,1.76,18.08,5.07,0.00,-61.25,26.65,88.48,90.83
