Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.22,5.57,84.67,13.56,88.29,69.48,10.53,24.18,0.00,0.00,15.82,-95.33,20.15,91.71,60.63,10.53,30.61,0.00,0.00
0.33,5.57,84.67,13.52,88.29,69.42,10.53,24.26,0.00,0.00,15.71,-95.33,20.03,91.71,60.81,10.53,30.40,0.00,0.00
0.47,5.56,84.67,13.51,88.29,69.39,10.53,24.27,0.00,0.00,15.67,-95.33,20.00,91.71,60.84,10.53,30.38,0.00,0.00
0.56,5.49,84.67,13.34,88.29,69.45,10.53,24.07,0.00,0.00,15.65,-95.33,20.00,91.71,60.91,10.53,30.33,0.00,0.00
0.69,5.41,84.67,13.24,88.29,69.42,10.53,24.09,0.00,0.00,15.62,-95.33,20.00,91.71,60.80,10.53,30.43,0.00,0.00
0.79,5.44,84.67,13.24,88.29,69.35,10.53,24.18,0.00,0.00,15.71,-95.33,20.11,91.71,60.70,10.53,30.54,0.00,0.00
0.89,5.46,85.45,13.21,88.60,69.25,10.50,24.22,0.00,0.00,15.76,-94.55,20.27,91.40,60.54,10.50,30.76,0.00,0.00
0.98,5.43,85.45,13.21,88.60,69.31,10.50,24.18,49.47,-84.69,15.67,-94.55,20.34,91.40,60.62,10.50,30.80,0.00,0.00
1.08,5.45,15.05,13.19,10.92,69.31,12.65,24.20,8.10,-8.05,15.64,-94.55,20.36,91.40,60.54,10.50,30.89,0.00,0.00
1.19,5.52,15.05,13.16,10.92,69.11,12.65,24.34,8.10,-8.05,15.61,-94.55,20.33,91.40,60.49,10.50,30.94,0.00,0.00
1.29,5.55,15.05,13.02,10.92,69.06,12.65,24.29,8.10,-8.05,15.56,-94.55,20.27,91.40,60.52,10.50,30.88,0.00,0.00
1.39,5.59,14.87,12.86,11.07,69.03,12.98,24.17,8.10,-8.05,15.54,-94.55,20.10,91.37,59.79,10.37,31.63,0.00,0.00
1.48,5.58,14.82,12.43,11.12,69.01,12.61,24.17,8.10,-8.05,15.32,-94.10,19.63,91.26,59.12,10.21,32.30,0.00,0.00
1.58,5.49,14.82,11.89,11.12,68.96,12.61,23.79,8.10,-8.05,15.18,-94.10,19.42,91.26,59.03,10.21,32.35,0.00,0.00
1.67,5.55,15.22,11.47,9.95,68.57,15.52,23.75,7.47,-4.88,15.15,-94.10,19.38,91.26,58.99,10.21,32.37,0.00,0.00
1.78,5.50,15.35,11.27,10.04,68.52,15.67,23.69,7.30,-4.72,15.12,-94.10,19.34,91.26,59.11,10.21,32.24,0.00,0.00
1.88,5.40,15.35,11.12,10.04,68.37,15.67,23.73,7.11,-8.69,15.06,-94.10,19.27,91.26,58.83,10.21,32.35,0.00,0.00
1.99,5.37,15.35,11.06,10.04,68.25,15.67,23.88,7.11,-8.69,15.04,-94.10,19.25,91.26,58.97,10.21,32.27,0.00,0.00
2.10,5.35,15.35,11.05,10.04,68.33,15.67,23.78,7.19,-8.70,15.01,-94.10,19.20,91.26,59.07,10.21,32.19,0.00,0.00
