Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
0.00,-0.85,-62.87,4.29,-41.92,666.00,52.50,14.74,90.00,90.00,-0.13,117.13,14.52,-138.09,666.00,-127.50,20.74,104.04,-180.00
0.19,-0.87,-62.87,4.25,-41.92,666.00,52.50,14.76,90.00,90.00,-0.00,117.13,14.37,-138.09,666.00,-127.50,20.28,104.04,-180.00
0.32,-0.87,-62.87,4.11,-41.92,666.00,52.50,14.73,90.00,90.00,0.02,117.13,14.57,-138.09,666.00,-127.50,20.17,104.04,-180.00
0.47,-0.88,-62.87,4.02,-41.92,666.00,52.50,14.46,90.00,90.00,0.01,117.13,14.47,-138.09,666.00,-127.50,20.14,104.04,-180.00
0.62,-0.94,-62.87,3.86,-41.92,666.00,52.50,14.31,90.00,90.00,0.63,117.13,14.03,-138.09,666.00,-127.50,19.35,104.04,-180.00
0.76,-0.85,-8.44,3.81,55.50,666.00,52.05,13.98,90.00,90.00,-0.10,171.57,13.99,124.50,666.00,52.05,19.87,104.04,-180.00
0.89,-0.68,-62.87,3.86,-41.92,666.00,52.50,14.83,90.00,90.00,0.27,117.13,13.45,-138.09,666.00,-127.50,18.81,104.04,-180.00
1.02,-0.54,-62.87,3.65,-41.92,666.00,52.50,14.74,90.00,90.00,0.85,117.13,12.79,-138.09,666.00,-127.50,18.00,104.04,-180.00
1.15,-0.72,-8.44,3.90,55.50,666.00,52.05,14.95,90.00,90.00,0.95,171.57,12.59,124.50,666.00,52.05,17.92,104.04,-180.00
1.28,-0.82,-62.87,3.85,-41.92,666.00,52.50,14.65,90.00,90.00,0.97,117.13,12.55,-138.09,666.00,-127.50,18.03,104.04,-180.00
1.42,-0.68,-62.87,3.68,-41.92,666.00,52.50,14.74,90.00,90.00,-0.54,117.13,13.44,-138.09,666.00,-127.50,19.51,104.04,-180.00
1.55,-0.69,-8.44,3.61,55.50,666.00,52.05,14.41,90.00,90.00,0.43,171.57,13.26,124.50,666.00,52.05,18.48,104.04,-180.00
1.68,-0.69,-62.87,3.63,-41.92,666.00,52.50,15.34,90.00,90.00,-0.39,117.13,13.92,-138.09,666.00,-127.50,19.28,104.04,-180.00
1.83,-0.79,-62.87,3.72,-41.92,666.00,52.50,15.90,90.00,90.00,-0.30,117.13,13.88,-138.09,666.00,-127.50,19.41,104.04,-180.00
1.96,-0.85,-62.87,3.74,-41.92,666.00,52.50,15.78,90.00,90.00,-0.20,117.13,14.06,-138.09,666.00,-127.50,19.58,104.04,-180.00
2.09,-0.53,-62.87,3.78,-41.92,666.00,52.50,15.33,90.00,90.00,-0.16,117.13,14.51,-138.09,666.00,-127.50,19.66,104.04,-180.00
2.22,-0.93,-62.87,3.89,-41.92,666.00,52.50,16.14,90.00,90.00,0.47,117.13,14.22,-138.09,666.00,-127.50,18.94,104.04,-180.00
2.36,-1.14,-62.87,3.89,-41.92,666.00,52.50,15.68,90.00,90.00,0.48,117.13,14.26,-138.09,666.00,-127.50,19.35,104.04,-180.00
2.49,-1.03,-62.87,3.97,-41.92,666.00,52.50,15.56,90.00,90.00,0.52,117.13,14.24,-138.09,666.00,-127.50,19.28,104.04,-180.00
2.62,-0.45,-62.87,4.08,-41.92,666.00,52.50,15.04,90.00,90.00,0.52,117.13,14.13,-138.09,666.00,-127.50,19.27,104.04,-180.00
2.75,-0.43,-62.87,4.04,-41.92,666.00,52.50,15.16,90.00,90.00,0.24,117.13,14.24,-138.09,666.00,-127.50,19.82,104.04,-180.00
2.99,-0.43,-62.87,4.24,-41.92,666.00,52.50,15.22,90.00,90.00,0.17,117.13,14.19,-138.09,666.00,-127.50,19.93,104.04,-180.00
3.12,-0.74,-62.87,4.07,-41.92,666.00,52.50,15.51,90.00,90.00,0.23,117.13,14.31,-138.09,666.00,-127.50,20.16,104.04,-180.00
3.26,-0.01,-62.87,4.36,-41.92,666.00,52.50,15.43,90.00,90.00,-0.07,117.13,14.02,-138.09,666.00,-127.50,20.03,104.04,-180.00
3.39,0.15,-62.87,4.33,-41.92,666.00,52.50,15.31,90.00,90.00,-0.25,117.13,14.22,-138.09,666.00,-127.50,20.28,104.04,-180.00
3.52,0.14,-62.87,4.63,-41.92,666.00,52.50,14.71,90.00,90.00,-0.21,117.13,14.22,-138.09,666.00,-127.50,20.42,104.04,-180.00
3.65,-0.33,-62.87,4.20,-41.92,666.00,52.50,15.10,90.00,90.00,-0.34,117.13,14.92,-138.09,666.00,-127.50,21.19,104.04,-180.00
3.79,-0.53,-62.87,4.04,-41.92,666.00,52.50,16.38,90.00,90.00,-0.92,117.13,15.80,-138.09,666.00,-127.50,22.53,104.04,-180.00
3.92,-0.52,-62.87,3.85,-41.92,666.00,52.50,17.07,90.00,90.00,-1.29,117.13,16.27,-138.09,666.00,-127.50,22.19,104.04,-180.00
4.08,-0.38,-62.87,3.38,-41.92,666.00,52.50,16.97,90.00,90.00,-1.95,117.13,16.50,-138.09,666.00,-127.50,23.81,104.04,-180.00
4.22,-0.25,-62.87,2.88,-41.92,666.00,52.50,16.86,90.00,90.00,-2.31,117.13,12.98,-138.09,666.00,-127.50,20.16,104.04,-180.00
4.36,-0.30,-62.87,2.56,-41.92,666.00,52.50,18.24,90.00,90.00,-3.09,117.13,11.51,-138.09,666.00,-127.50,19.50,104.04,-180.00
4.57,-0.93,-62.87,2.49,-41.92,666.00,52.50,19.79,90.00,90.00,-2.78,117.13,11.79,-138.09,666.00,-127.50,19.51,104.04,-180.00
4.71,-1.54,-62.87,1.56,-41.92,666.00,52.50,20.14,90.00,90.00,-2.81,117.13,13.41,-138.09,666.00,-127.50,20.39,104.04,-180.00
4.87,-1.42,-62.87,1.10,-41.92,666.00,52.50,21.59,90.00,90.00,-1.82,117.13,13.89,-138.09,666.00,-127.50,22.59,104.04,-180.00
5.01,-1.04,-62.87,0.34,-41.92,666.00,52.50,19.50,90.00,90.00,-0.81,117.13,14.20,-138.09,666.00,-127.50,23.55,104.04,-180.00
5.15,-0.62,-62.87,0.02,-41.92,666.00,52.50,17.87,90.00,90.00,-0.69,117.13,14.78,-138.09,666.00,-127.50,24.64,104.04,-180.00
5.29,-0.60,-62.87,-0.66,-41.92,666.00,52.50,19.63,90.00,90.00,-0.49,117.13,15.30,-138.09,666.00,-127.50,23.36,104.04,-180.00
5.42,-1.93,-62.87,-1.22,-41.92,666.00,52.50,21.39,90.00,90.00,-0.51,117.13,16.07,-138.09,666.00,-127.50,22.34,104.04,-180.00
5.55,-3.08,-62.87,-2.10,-41.92,666.00,52.50,21.63,90.00,90.00,0.20,117.13,15.72,-138.09,666.00,-127.50,21.55,104.04,-180.00
5.78,-2.10,-62.87,-0.73,-41.92,666.00,52.50,19.47,90.00,90.00,-0.60,117.13,16.01,-138.09,666.00,-127.50,22.28,104.04,-180.00
5.90,-1.50,-62.87,-0.86,-41.92,666.00,52.50,19.17,90.00,90.00,-1.29,117.13,14.71,-138.09,666.00,-127.50,21.77,104.04,-180.00
6.03,-0.19,-62.87,0.30,-41.92,666.00,52.50,18.85,90.00,90.00,-2.20,117.13,13.54,-138.09,666.00,-127.50,21.50,104.04,-180.00
6.15,0.97,-62.87,0.64,-41.92,666.00,52.50,18.19,90.00,90.00,-2.49,117.13,13.58,-138.09,666.00,-127.50,21.69,104.04,-180.00
6.29,1.33,-62.87,0.71,-41.92,666.00,52.50,19.28,90.00,90.00,-2.75,117.13,13.00,-138.09,666.00,-127.50,20.90,104.04,-180.00
6.41,1.04,-62.87,0.63,-41.92,666.00,52.50,18.24,90.00,90.00,-2.62,117.13,13.13,-138.09,666.00,-127.50,20.81,104.04,-180.00
6.55,0.56,-62.87,0.75,-41.92,666.00,52.50,16.21,90.00,90.00,-2.69,117.13,13.39,-138.09,666.00,-127.50,20.56,104.04,-180.00
6.69,0.45,-62.87,0.77,-41.92,666.00,52.50,17.26,90.00,90.00,-2.96,117.13,13.43,-138.09,666.00,-127.50,20.62,104.04,-180.00
6.83,0.42,-62.87,1.39,-41.92,666.00,52.50,17.81,90.00,90.00,-3.11,117.13,13.33,-138.09,666.00,-127.50,20.94,104.04,-180.00
7.06,0.39,-62.87,2.05,-41.92,666.00,52.50,18.24,90.00,90.00,-3.38,117.13,13.08,-138.09,666.00,-127.50,21.53,104.04,-180.00
7.22,-0.04,-62.87,1.75,-41.92,666.00,52.50,17.17,90.00,90.00,-4.74,117.13,12.54,-138.09,666.00,-127.50,22.41,104.04,-180.00
7.39,-0.56,-62.87,1.77,-41.92,666.00,52.50,18.16,90.00,90.00,-3.64,117.13,13.83,-138.09,666.00,-127.50,21.95,104.04,-180.00
