Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
0.00,-67.07,-63.28,83.20,-10.08,34.64,31.90,144.42,90.00,180.00,-28.09,-63.28,-34.99,10.08,56.33,-31.90,133.91,0.00,-90.00
0.22,-64.36,-63.28,81.27,-10.08,10.03,31.90,139.37,90.00,180.00,-27.66,-63.28,-36.51,10.08,54.54,-31.90,134.25,0.00,-90.00
0.35,-63.32,-63.28,83.73,-10.08,32.87,31.90,143.77,90.00,180.00,-27.56,-63.28,-36.48,10.08,53.61,-31.90,116.24,0.00,-90.00
0.49,-64.15,-63.28,83.13,-10.08,32.46,31.90,142.99,90.00,180.00,-30.32,-63.28,-32.84,10.08,56.85,-31.90,129.26,0.00,-90.00
0.63,-62.29,-63.28,82.54,-10.08,32.76,31.90,142.72,90.00,180.00,-29.30,-63.28,-32.45,10.08,56.57,-31.90,107.81,0.00,-90.00
0.78,-68.30,-63.28,84.12,-10.08,31.76,31.90,143.25,90.00,180.00,-33.66,-63.28,-28.37,10.08,75.99,-31.90,100.38,0.00,-90.00
0.94,-79.70,-63.28,88.19,-10.08,24.43,31.90,141.54,90.00,180.00,-33.41,-63.28,-29.14,10.08,75.76,-31.90,107.81,0.00,-90.00
1.07,-85.77,-63.28,89.60,-10.08,22.34,31.90,139.48,90.00,180.00,-28.30,-63.28,-33.00,10.08,56.70,-31.90,112.04,0.00,-90.00
1.23,-52.69,-63.28,86.93,-10.08,25.73,31.90,138.98,90.00,180.00,-27.93,-63.28,-32.26,10.08,56.07,-31.90,110.02,0.00,-90.00
1.35,-75.76,-63.28,88.45,-10.08,24.89,31.90,139.66,90.00,180.00,-30.08,-63.28,-30.82,10.08,59.68,-31.90,110.27,0.00,-90.00
1.48,-82.07,-63.28,88.92,-10.08,25.97,31.90,140.23,90.00,180.00,-31.80,-63.28,-27.72,10.08,76.77,-31.90,127.63,0.00,-90.00
1.61,-85.23,-63.28,89.16,-10.08,26.41,31.90,141.10,90.00,180.00,-24.59,-63.28,-36.24,10.08,58.90,-31.90,137.27,0.00,-90.00
1.74,-82.17,-63.28,88.98,-10.08,24.65,31.90,139.50,90.00,180.00,-31.73,-63.28,-25.19,10.08,71.93,-31.90,115.12,0.00,-90.00
1.87,-80.84,-63.28,88.78,-10.08,24.76,31.90,139.15,90.00,180.00,-21.30,-63.28,-41.05,10.08,56.64,-31.90,141.86,0.00,-90.00
1.99,-82.35,-63.28,88.80,-10.08,25.18,31.90,139.47,90.00,180.00,-32.94,-63.28,-24.63,10.08,79.72,-31.90,129.67,0.00,-90.00
2.13,-82.46,-63.28,88.75,-10.08,25.43,31.90,139.48,90.00,180.00,-30.36,-63.28,-29.72,10.08,77.38,-31.90,131.28,0.00,-90.00
2.25,-82.67,-63.28,88.78,-10.08,32.70,31.90,143.48,90.00,180.00,-29.23,-63.28,-30.75,10.08,61.09,-31.90,132.74,0.00,-90.00
2.41,-81.21,-63.28,88.59,-10.08,26.28,31.90,139.34,90.00,180.00,-29.06,-63.28,-32.23,10.08,60.26,-31.90,133.93,0.00,-90.00
2.51,-78.64,-63.28,88.44,-10.08,26.23,31.90,138.61,90.00,180.00,-29.02,-63.28,-32.21,10.08,68.45,-31.90,143.72,0.00,-90.00
2.63,-76.87,-63.28,88.45,-10.08,26.66,31.90,138.03,90.00,180.00,-29.64,-63.28,-31.42,10.08,59.12,-31.90,132.34,0.00,-90.00
2.73,-76.06,-63.28,88.44,-10.08,28.46,31.90,138.78,90.00,180.00,-28.90,-63.28,-33.37,10.08,58.23,-31.90,133.45,0.00,-90.00
2.83,-75.14,-63.28,88.27,-10.08,26.68,31.90,137.81,90.00,180.00,-27.61,-63.28,-34.63,10.08,57.39,-31.90,135.54,0.00,-90.00
2.94,-75.84,-63.28,88.39,-10.08,30.68,31.90,140.24,90.00,180.00,-27.63,-63.28,-34.38,10.08,57.14,-31.90,135.13,0.00,-90.00
3.04,-74.14,-63.28,88.47,-10.08,28.12,31.90,138.37,90.00,180.00,-24.71,-63.28,-36.95,10.08,57.01,-31.90,139.06,0.00,-90.00
3.15,-72.54,-63.28,88.39,-10.08,32.48,31.90,140.61,90.00,180.00,-29.99,-63.28,-30.67,10.08,58.96,-31.90,131.45,0.00,-90.00
3.26,-75.01,-63.28,88.34,-10.08,26.16,31.90,137.66,90.00,180.00,-30.51,-63.28,-31.02,10.08,60.21,-31.90,132.40,0.00,-90.00
3.36,-76.46,-63.28,88.42,-10.08,32.57,31.90,141.13,90.00,180.00,-27.46,-63.28,-33.71,10.08,58.61,-31.90,135.66,0.00,-90.00
3.47,-64.89,-63.28,86.14,-10.08,29.13,31.90,138.53,90.00,180.00,-28.60,-63.28,-33.05,10.08,59.31,-31.90,116.31,0.00,-90.00
3.59,-67.15,-63.28,85.96,-10.08,31.69,31.90,140.05,90.00,180.00,-29.26,-63.28,-32.62,10.08,59.57,-31.90,133.49,0.00,-90.00
3.70,-72.97,-63.28,87.09,-10.08,29.58,31.90,139.68,90.00,180.00,-29.35,-63.28,-33.53,10.08,58.40,-31.90,134.53,0.00,-90.00
3.80,-73.02,-63.28,87.82,-10.08,27.77,31.90,138.32,90.00,180.00,-29.73,-63.28,-32.74,10.08,55.47,-31.90,133.02,0.00,-90.00
3.90,-73.65,-63.28,87.86,-10.08,27.69,31.90,138.31,90.00,180.00,-22.99,-63.28,-38.56,10.08,56.12,-31.90,140.79,0.00,-90.00
4.01,-66.90,-63.28,86.57,-10.08,29.29,31.90,138.75,90.00,180.00,-30.01,-63.28,-32.96,10.08,59.67,-31.90,131.91,0.00,-90.00
4.11,-65.26,-63.28,85.66,-10.08,33.86,31.90,140.70,90.00,180.00,-26.41,-63.28,-36.49,10.08,65.65,-31.90,147.74,0.00,-90.00
4.23,-69.61,-63.28,86.37,-10.08,34.78,31.90,141.70,90.00,180.00,-32.67,-63.28,-27.66,10.08,72.88,-31.90,127.78,0.00,-90.00
