Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.19,-7.88,76.86,13.48,86.51,0.00,-0.81,28.00,0.00,0.00,-12.05,-19.19,16.46,9.22,0.00,-7.94,29.27,0.00,0.00
0.34,-7.83,3.03,13.39,-4.04,0.00,-39.02,27.69,89.70,92.96,-12.11,-19.19,16.49,9.22,0.00,-7.94,29.32,0.00,0.00
0.46,-8.04,3.03,13.53,-4.04,0.00,-39.02,27.89,89.70,92.96,-12.18,-19.19,16.57,9.22,0.00,-7.94,29.84,0.00,0.00
0.59,-7.95,3.03,13.45,-4.04,0.00,-39.02,27.79,89.70,92.96,-12.18,-14.00,16.54,19.93,0.00,21.47,29.96,57.59,-72.29
0.71,-8.44,3.03,13.07,-4.04,0.00,-39.02,27.87,89.70,92.96,-12.12,-14.00,16.56,19.93,0.00,21.47,30.04,57.59,-72.29
0.80,-8.24,3.03,13.16,-4.04,0.00,-39.02,27.86,89.70,92.96,-12.14,-14.00,16.56,19.93,0.00,21.47,29.77,57.59,-72.29
0.89,-8.19,3.27,13.27,-4.25,0.00,-39.00,27.73,89.70,92.96,-12.17,-13.77,16.57,20.12,0.00,21.38,29.71,57.59,-72.29
1.03,-8.12,3.27,13.27,-4.25,0.00,-39.00,27.70,89.70,92.96,-12.21,-13.77,16.61,20.12,0.00,21.38,29.94,57.59,-72.29
1.12,-8.09,3.27,13.37,-4.25,0.00,-39.00,27.66,89.70,92.96,-12.30,-13.77,16.73,20.12,0.00,21.38,30.16,57.59,-72.29
1.21,-8.09,3.27,13.47,-4.25,0.00,-39.00,27.70,89.70,92.96,-12.38,-13.77,16.82,20.12,0.00,21.38,30.25,57.59,-72.29
