Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.31,2.38,11.61,6.34,86.34,69.29,0.88,21.29,0.00,0.00,9.26,-168.39,14.10,93.66,63.36,0.88,27.88,0.00,0.00
0.43,2.73,11.61,6.44,86.34,70.17,0.88,20.48,0.00,0.00,8.87,-168.39,13.65,93.66,63.08,0.88,28.14,0.00,0.00
0.54,2.78,11.61,6.43,86.34,69.97,0.88,20.73,0.00,0.00,8.57,-168.39,13.45,93.66,63.14,0.88,27.96,0.00,0.00
0.66,2.68,11.61,6.33,86.34,70.06,0.88,20.64,0.00,0.00,8.50,-7.80,13.38,19.43,62.74,32.24,28.35,62.97,-76.00
0.78,2.73,11.61,6.33,86.34,70.08,0.88,20.63,0.00,0.00,8.57,-7.80,13.39,19.43,63.70,32.24,27.55,62.97,-76.00
0.89,2.85,11.61,6.43,86.34,69.96,0.88,20.74,0.00,0.00,8.73,-7.80,13.47,19.43,63.77,32.24,27.54,62.97,-76.00
1.00,2.75,2.39,6.39,-6.44,70.22,24.30,20.49,96.51,97.49,8.84,-7.80,13.42,19.43,63.90,32.24,27.23,62.97,-76.00
1.09,2.65,2.39,6.29,-6.44,70.46,24.30,20.27,96.51,97.49,8.95,-7.80,13.51,19.43,63.83,32.24,27.24,62.97,-76.00
1.20,2.81,2.39,6.34,-6.44,70.44,24.30,20.33,96.51,97.49,9.05,-8.06,13.64,19.20,63.61,33.35,27.37,64.00,-77.39
1.28,2.86,2.39,6.35,-6.44,70.44,24.30,20.38,96.51,97.49,9.22,-8.06,13.69,19.20,63.45,33.35,27.41,64.00,-77.39
1.38,2.69,2.39,6.18,-6.44,70.51,24.30,20.35,14.90,-11.29,9.28,-8.06,13.94,19.20,63.33,33.35,27.52,64.00,-77.39
1.49,2.75,2.39,6.19,-6.44,70.34,24.30,20.56,14.90,-11.29,9.33,-8.07,13.88,20.55,63.69,33.57,26.98,62.11,-75.94
1.60,2.67,2.39,5.95,-6.44,70.63,24.30,20.27,14.90,-11.29,9.38,-8.07,13.66,20.55,64.38,33.57,25.98,62.11,-75.94
1.70,2.33,2.39,5.68,-6.44,70.76,24.30,20.12,14.90,-11.29,9.23,-9.18,12.58,20.63,65.58,31.17,24.44,60.56,-75.12
1.79,1.52,2.39,5.17,-6.44,70.85,24.30,20.15,14.90,-11.29,8.77,-9.18,12.39,20.63,66.18,31.17,23.82,60.56,-75.12
1.90,0.53,2.39,5.11,-6.44,70.85,24.30,20.28,14.38,-8.95,8.19,-9.18,12.12,20.63,67.57,31.17,22.45,60.56,-75.12
2.00,0.40,2.39,5.15,-6.44,71.97,24.30,19.08,14.38,-8.95,7.87,-11.24,11.79,20.81,68.15,31.53,21.88,60.73,-77.41
2.10,1.45,2.39,5.57,-6.44,71.95,24.30,19.12,14.38,-8.95,7.87,-11.24,11.59,20.81,68.21,31.53,21.81,60.73,-77.41
2.19,2.46,2.39,6.04,-6.44,71.13,24.30,19.63,14.38,-8.95,7.58,-11.24,11.50,20.81,67.41,31.53,22.75,60.73,-77.41
2.27,1.60,2.39,5.34,-6.44,71.71,24.30,19.03,14.38,-8.95,7.36,-10.14,13.26,19.36,67.67,36.85,23.83,65.74,-81.74
2.35,0.99,2.39,4.26,-6.44,72.51,24.30,17.96,14.38,-8.95,7.19,-10.14,13.89,19.36,68.08,36.85,23.80,65.74,-81.74
2.45,1.17,2.39,4.34,-6.44,72.88,24.30,17.65,14.38,-8.95,7.33,-10.14,14.08,19.36,67.87,36.85,23.77,65.74,-81.74
2.54,1.66,2.39,4.53,-6.44,73.21,24.30,17.59,12.01,-16.12,8.92,-10.14,15.05,19.36,66.93,36.85,24.23,65.74,-81.74
2.64,1.56,2.39,4.62,-6.44,73.13,24.30,17.80,12.01,-16.12,9.75,-9.61,14.55,18.95,67.02,29.44,23.42,62.06,-76.33
2.72,1.54,2.39,4.96,-6.44,73.68,24.30,17.16,12.01,-16.12,10.51,-9.61,13.99,18.95,65.60,29.44,24.52,62.06,-76.33
2.83,1.55,2.39,5.27,-6.44,73.51,24.30,17.39,12.01,-16.12,10.69,-9.61,13.75,18.95,65.68,29.44,24.36,62.06,-76.33
2.94,1.66,2.39,5.23,-6.44,74.03,24.30,16.87,12.01,-16.12,10.90,-8.89,13.84,18.24,66.91,24.90,23.09,59.63,-72.40
3.03,2.14,2.39,5.41,-6.44,73.23,24.30,17.62,12.01,-16.12,10.62,-8.89,13.69,18.24,67.96,24.90,22.04,59.63,-72.40
3.12,2.49,2.39,5.76,-6.44,73.29,24.30,17.54,12.87,-14.87,10.21,-8.89,13.39,18.24,67.84,24.90,22.17,59.63,-72.40
