Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
0.00,-2.05,-62.87,17.78,-41.92,666.00,52.50,24.92,90.00,90.00,-2.94,117.13,20.42,-138.09,666.00,-127.50,20.64,104.04,-180.00
0.24,-1.22,-62.87,11.90,-41.92,666.00,52.50,21.92,90.00,90.00,-2.35,117.13,18.13,-138.09,666.00,-127.50,24.34,104.04,-180.00
0.43,-2.88,-62.87,12.45,-41.92,666.00,52.50,22.46,90.00,90.00,-2.33,117.13,16.61,-138.09,666.00,-127.50,22.22,104.04,-180.00
0.57,-3.01,-62.87,13.69,-41.92,666.00,52.50,21.60,90.00,90.00,-2.54,117.13,16.44,-138.09,666.00,-127.50,21.22,104.04,-180.00
1.20,3.39,27.66,15.05,-72.15,666.00,-31.33,26.44,90.00,90.00,-1.75,-152.34,24.18,-107.85,61.82,-31.33,34.08,104.04,-180.00
1.47,1.12,-62.87,17.31,-41.92,666.00,52.50,19.13,90.00,90.00,-0.86,117.13,26.40,-138.09,666.00,-127.50,23.74,104.04,-180.00
1.64,1.14,-62.87,12.92,-41.92,666.00,52.50,13.34,90.00,90.00,2.80,117.13,19.38,-138.09,666.00,-127.50,9.27,104.04,-180.00
1.80,-1.57,-62.87,12.44,-41.92,666.00,52.50,17.64,90.00,90.00,1.79,117.13,18.73,-138.09,666.00,-127.50,19.79,104.04,-180.00
1.94,-1.19,-62.87,11.42,-41.92,666.00,52.50,18.59,90.00,90.00,0.20,117.13,18.70,-138.09,666.00,-127.50,21.48,104.04,-180.00
2.09,-0.94,-62.87,11.48,-41.92,666.00,52.50,22.66,90.00,90.00,-0.47,117.13,18.15,-138.09,666.00,-127.50,21.44,104.04,-180.00
2.22,-0.55,-8.44,10.63,55.50,666.00,52.05,22.04,90.00,90.00,0.33,171.57,18.59,124.50,666.00,52.05,23.25,104.04,-180.00
2.36,-0.24,-62.87,9.32,-41.92,666.00,52.50,21.34,90.00,90.00,-0.33,117.13,17.88,-138.09,666.00,-127.50,22.59,104.04,-180.00
2.49,-0.55,-62.87,8.28,-41.92,666.00,52.50,19.58,90.00,90.00,-0.47,117.13,17.47,-138.09,666.00,-127.50,22.59,104.04,-180.00
2.62,-0.61,-8.44,7.13,55.50,666.00,52.05,19.06,90.00,90.00,-1.08,171.57,17.67,124.50,666.00,52.05,22.87,104.04,-180.00
2.77,-0.40,-62.87,6.52,-41.92,666.00,52.50,18.12,90.00,90.00,-1.01,117.13,17.27,-138.09,666.00,-127.50,21.94,104.04,-180.00
2.93,-0.48,-62.87,6.07,-41.92,666.00,52.50,17.87,90.00,90.00,-1.71,117.13,17.05,-138.09,666.00,-127.50,21.80,104.04,-180.00
3.07,-0.70,-62.87,4.95,-41.92,666.00,52.50,16.67,90.00,90.00,-0.11,117.13,16.37,-138.09,666.00,-127.50,20.85,104.04,-180.00
3.20,-0.58,-62.87,4.47,-41.92,666.00,52.50,16.30,90.00,90.00,-1.13,117.13,16.03,-138.09,666.00,-127.50,22.55,104.04,-180.00
3.33,-0.03,-62.87,4.60,-41.92,666.00,52.50,16.23,90.00,90.00,-1.16,117.13,15.19,-138.09,666.00,-127.50,22.36,104.04,-180.00
3.46,0.00,-62.87,4.78,-41.92,666.00,52.50,15.73,90.00,90.00,-1.58,117.13,14.77,-138.09,666.00,-127.50,22.07,104.04,-180.00
3.61,-0.17,-62.87,4.33,-41.92,666.00,52.50,15.40,90.00,90.00,-1.66,117.13,14.74,-138.09,666.00,-127.50,21.86,104.04,-180.00
3.74,-0.43,-62.87,4.14,-41.92,666.00,52.50,15.23,90.00,90.00,-1.64,117.13,14.68,-138.09,666.00,-127.50,21.76,104.04,-180.00
