Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
0.00,-18.99,-46.79,7.30,-72.43,-176.59,-145.77,115.31,18.59,-100.31,-10.41,120.40,23.07,-129.21,56.54,-168.22,103.09,74.29,-179.24
0.22,-8.49,-46.79,5.45,-72.43,-176.40,-145.77,107.07,18.59,-100.31,-10.61,120.40,23.13,-129.21,56.54,-168.22,103.31,74.29,-179.24
0.36,-12.49,-46.79,7.66,-72.43,162.17,-145.77,89.00,18.59,-100.31,-10.61,120.40,23.25,-129.21,56.56,-168.22,103.41,74.29,-179.24
0.49,-16.29,-46.79,10.41,-72.43,-179.23,-145.77,107.23,18.59,-100.31,-8.19,120.40,23.54,-129.21,48.43,-168.22,107.23,74.29,-179.24
0.61,-17.52,-46.79,11.31,-72.43,-178.33,-145.77,106.55,18.59,-100.31,-7.57,120.40,23.67,-129.21,65.70,-168.22,104.25,74.29,-179.24
0.75,-21.29,-46.79,9.64,-72.43,-179.77,-145.77,108.47,18.59,-100.31,-6.99,120.40,23.69,-129.21,66.03,-168.22,103.33,74.29,-179.24
0.87,-24.19,-46.79,9.05,-72.43,-179.62,-145.77,111.46,18.59,-100.31,-6.47,-51.16,23.50,45.21,66.14,-115.93,102.74,128.28,-134.92
1.00,-20.36,-46.79,11.67,-72.43,-177.58,-145.77,106.22,18.59,-100.31,-6.05,120.40,23.10,-129.21,66.10,-168.22,102.18,74.29,-179.24
1.13,-19.89,-46.79,10.92,-72.43,-177.87,-145.77,105.87,18.59,-100.31,-5.80,120.40,22.73,-129.21,65.85,-168.22,101.62,74.29,-179.24
1.26,-18.99,-46.79,4.10,-72.43,177.88,-145.77,111.85,18.59,-100.31,-5.93,120.40,22.93,-129.21,59.90,-168.22,105.80,74.29,-179.24
1.38,-16.96,-46.79,8.99,-72.43,-178.67,-145.77,103.19,18.59,-100.31,-9.24,120.40,26.75,-129.21,44.14,-168.22,110.55,74.29,-179.24
1.51,-16.40,110.97,9.21,-114.49,-176.22,-156.42,110.42,18.59,-100.31,-10.33,-63.37,30.20,-81.87,44.69,-158.29,115.69,74.29,-179.24
1.64,-14.25,-46.79,9.48,-72.43,158.78,-145.77,93.73,18.59,-100.31,-9.12,120.40,32.06,-129.21,46.01,-168.22,116.40,74.29,-179.24
1.77,-13.40,-46.79,9.99,-72.43,173.00,-145.77,103.59,18.59,-100.31,-9.55,120.40,33.41,-129.21,46.48,-168.22,117.67,74.29,-179.24
1.90,-14.24,-46.79,11.19,-72.43,177.50,-145.77,86.85,18.59,-100.31,-9.50,120.40,33.41,-129.21,47.14,-168.22,117.28,74.29,-179.24
2.03,-18.89,-46.79,12.76,-72.43,-178.29,-145.77,83.11,18.59,-100.31,-9.83,120.40,33.95,-129.21,46.11,-168.22,113.67,74.29,-179.24
2.17,-20.00,-46.79,17.62,-72.43,-179.55,-145.77,81.65,18.59,-100.31,-8.26,120.40,32.82,-129.21,49.72,-168.22,113.45,74.29,-179.24
2.30,-18.52,-46.79,16.87,-72.43,-176.65,-145.77,74.51,18.59,-100.31,-5.48,120.40,24.40,-129.21,59.13,-168.22,109.99,74.29,-179.24
2.45,-16.09,-46.79,18.74,-72.43,9.36,-145.77,86.73,18.59,-100.31,-3.24,120.40,17.19,-129.21,49.68,-168.22,107.73,74.29,-179.24
2.58,-15.11,-46.79,18.85,-72.43,-5.80,-145.77,90.69,18.59,-100.31,-1.91,120.40,18.28,-129.21,49.35,-168.22,107.30,74.29,-179.24
2.71,-13.71,110.97,30.37,-114.49,-20.63,-156.42,108.64,18.59,-100.31,-2.49,-63.37,18.99,-81.87,47.89,-158.29,106.62,74.29,-179.24
2.83,33.48,-46.79,62.95,-72.43,-29.83,-145.77,108.12,18.59,-100.31,-2.60,120.40,21.85,-129.21,46.31,-168.22,106.96,74.29,-179.24
2.97,56.43,-46.79,72.45,-72.43,-37.72,-145.77,106.93,18.59,-100.31,-2.52,120.40,22.49,-129.21,45.24,-168.22,106.64,74.29,-179.24
3.10,56.90,-46.79,71.44,-72.43,-36.61,-145.77,100.09,18.59,-100.31,-2.68,120.40,21.93,-129.21,44.50,-168.22,106.00,74.29,-179.24
3.24,-18.29,-81.23,41.10,-79.94,-12.49,-58.73,99.48,14.43,169.69,-0.85,120.40,17.90,-129.21,53.35,-168.22,91.48,74.29,-179.24
3.45,-17.69,-46.79,29.84,-72.43,0.50,-145.77,82.05,18.59,-100.31,-1.36,120.40,16.73,-129.21,48.98,-168.22,95.15,74.29,-179.24
3.57,-20.37,-46.79,16.44,-72.43,177.91,-145.77,81.78,18.59,-100.31,-4.99,120.40,25.95,-129.21,46.62,-168.22,101.31,74.29,-179.24
3.70,-17.64,-46.79,17.24,-72.43,179.34,-145.77,85.79,18.59,-100.31,-11.92,120.40,33.25,-129.21,45.95,-168.22,115.05,74.29,-179.24
3.83,-21.97,-46.79,30.12,-72.43,18.67,-145.77,94.68,18.59,-100.31,-8.11,120.40,23.38,-129.21,42.39,-168.22,109.23,74.29,-179.24
3.95,-13.32,-46.79,38.46,-72.43,24.44,-145.77,94.41,18.59,-100.31,-6.37,120.40,22.29,-129.21,54.34,-168.22,103.33,74.29,-179.24
4.08,-6.46,-46.79,36.43,-72.43,26.42,-145.77,97.20,18.59,-100.31,-8.83,120.40,19.36,-129.21,42.44,-168.22,107.72,74.29,-179.24
4.21,6.44,-46.79,9.24,-72.43,-0.01,-145.77,89.66,18.59,-100.31,-10.46,120.40,20.41,-129.21,41.69,-168.22,111.73,74.29,-179.24
4.34,37.23,-46.79,30.76,-72.43,-157.50,-145.77,101.71,18.59,-100.31,-8.86,120.40,20.61,-129.21,44.89,-168.22,111.78,74.29,-179.24
4.47,60.38,-46.79,58.64,-72.43,-49.53,-145.77,108.40,18.59,-100.31,-5.98,120.40,21.06,-129.21,45.95,-168.22,110.10,74.29,-179.24
4.70,93.29,-46.79,93.45,-72.43,-61.28,-145.77,97.15,18.59,-100.31,-1.97,120.40,27.09,-129.21,44.92,-168.22,113.09,74.29,-179.24
4.83,94.94,-46.79,94.10,-72.43,-62.72,-145.77,101.88,18.59,-100.31,-1.28,120.40,25.58,-129.21,53.12,-168.22,120.58,74.29,-179.24
4.95,100.80,-46.79,97.87,-72.43,-59.26,-145.77,101.24,18.59,-100.31,-1.52,120.40,27.95,-129.21,52.34,-168.22,102.51,74.29,-179.24
5.08,104.68,-46.79,99.03,-72.43,-58.74,-145.77,100.50,18.59,-100.31,-0.62,120.40,29.15,-129.21,52.61,-168.22,101.95,74.29,-179.24
5.21,105.79,-46.79,99.07,-72.43,-55.89,-145.77,97.59,18.59,-100.31,-0.73,120.40,28.55,-129.21,51.99,-168.22,102.17,74.29,-179.24
5.34,90.36,-46.79,90.18,-72.43,-39.85,-145.77,93.79,18.59,-100.31,-4.90,120.40,28.28,-129.21,50.34,-168.22,105.94,74.29,-179.24
5.47,30.97,-46.79,69.41,-72.43,-0.33,-145.77,97.50,18.59,-100.31,-3.12,120.40,28.89,-129.21,50.92,-168.22,104.02,74.29,-179.24
5.60,25.04,-46.79,68.86,-72.43,39.74,-145.77,94.86,18.59,-100.31,-4.47,120.40,30.42,-129.21,51.36,-168.22,103.91,74.29,-179.24
5.74,-2.82,-46.79,51.90,-72.43,37.05,-145.77,78.33,18.59,-100.31,-4.93,120.40,30.78,-129.21,48.62,-168.22,108.95,74.29,-179.24
5.87,-5.51,-46.79,42.73,-72.43,40.64,-145.77,76.17,18.59,-100.31,0.94,120.40,31.11,-129.21,51.01,-168.22,100.95,74.29,-179.24
6.01,-9.07,-46.79,36.77,-72.43,31.39,-145.77,71.40,18.59,-100.31,14.71,120.40,31.68,-129.21,38.73,-168.22,105.75,74.29,-179.24
6.15,-12.69,-46.79,29.93,-72.43,24.29,-145.77,74.74,18.59,-100.31,23.42,120.40,36.66,-129.21,33.56,-168.22,117.72,74.29,-179.24
6.28,-10.89,-46.79,24.25,-72.43,11.28,-145.77,76.41,18.59,-100.31,18.16,120.40,36.31,-129.21,28.25,-168.22,115.37,74.29,-179.24
6.40,0.75,-46.79,18.11,-72.43,7.41,-145.77,102.73,18.59,-100.31,11.10,120.40,36.64,-129.21,32.93,-168.22,116.06,74.29,-179.24
6.56,31.79,-46.79,34.61,-72.43,-1.32,-145.77,104.10,18.59,-100.31,9.54,120.40,36.80,-129.21,44.55,-168.22,119.74,74.29,-179.24
6.71,32.85,-46.79,44.41,-72.43,-0.22,-145.77,124.77,18.59,-100.31,11.79,120.40,35.81,-129.21,46.63,-168.22,119.46,74.29,-179.24
6.85,42.32,-46.79,36.60,-72.43,-123.82,-145.77,99.48,18.59,-100.31,19.11,120.40,37.69,-129.21,41.03,-168.22,122.26,74.29,-179.24
7.00,1.82,-46.79,40.86,-72.43,50.28,-145.77,83.38,18.59,-100.31,19.62,120.40,41.83,-129.21,16.92,-168.22,129.30,74.29,-179.24
7.17,56.40,-66.36,56.63,-68.31,-13.13,-146.90,98.79,18.59,-100.31,25.08,115.09,52.81,-155.44,55.35,95.90,105.06,74.29,-179.24
7.42,65.20,-66.36,60.68,-68.31,-16.20,-146.90,95.90,18.59,-100.31,38.99,115.09,56.47,-155.44,26.90,95.90,110.84,74.29,-179.24
7.55,35.29,-66.36,59.83,-68.31,37.53,-146.90,101.61,18.59,-100.31,55.11,115.09,72.25,-155.44,-23.82,95.90,121.25,74.29,-179.24
7.69,22.84,-66.36,58.62,-68.31,42.07,-146.90,102.26,18.59,-100.31,73.51,115.09,81.56,-155.44,-28.35,95.90,119.44,74.29,-179.24
7.82,53.56,-66.36,66.24,-68.31,20.59,-146.90,114.22,18.59,-100.31,50.79,115.09,77.31,-155.44,-11.50,95.90,123.08,74.29,-179.24
7.95,63.31,-66.36,66.89,-68.31,-14.03,-146.90,102.88,18.59,-100.31,30.20,115.09,55.71,-155.44,42.00,95.90,112.25,74.29,-179.24
8.08,44.88,-66.36,44.98,-68.31,-3.13,-146.90,109.25,18.59,-100.31,16.25,115.09,46.30,-155.44,42.45,95.90,120.76,74.29,-179.24
8.21,33.12,-66.36,21.30,-68.31,-163.75,-146.90,107.28,18.59,-100.31,21.22,115.09,34.97,-155.44,10.74,95.90,126.48,74.29,-179.24
8.34,23.36,-66.36,13.42,-68.31,178.99,-146.90,164.27,18.59,-100.31,24.52,115.09,40.03,-155.44,-9.74,95.90,136.92,74.29,-179.24
8.48,12.99,-163.12,17.19,-134.21,10.86,-58.17,148.30,18.59,-100.31,43.01,20.60,55.41,-11.09,-13.40,-81.20,130.48,74.29,-179.24
8.62,1.05,155.97,24.31,-148.39,73.28,-59.53,162.87,18.59,-100.31,58.79,-7.93,67.68,1.30,-19.37,-60.49,126.98,74.29,-179.24
8.76,36.09,155.97,55.46,-148.39,-39.25,-59.53,149.56,18.59,-100.31,33.14,-7.93,51.34,1.30,24.13,-60.49,124.63,74.29,-179.24
8.90,77.02,-87.49,80.14,-85.79,-16.82,164.39,125.76,18.59,-100.31,11.82,76.04,36.91,-0.99,30.65,-111.53,138.80,74.29,-179.24
9.03,56.08,-85.67,34.06,-77.79,-112.32,-174.30,86.32,18.59,-100.31,14.26,89.08,35.64,86.49,24.04,175.50,139.23,74.29,-179.24
9.17,31.50,-85.67,0.53,-77.79,-140.69,-174.30,113.21,18.59,-100.31,27.09,89.08,36.01,86.49,12.90,175.50,129.95,74.29,-179.24
9.30,48.57,-85.67,-12.55,-77.79,666.00,-174.30,26.94,18.59,-100.31,37.80,89.08,37.37,86.49,-149.32,175.50,115.41,74.29,-179.24
9.44,57.05,-81.35,26.59,-21.93,-34.41,127.24,124.72,18.59,-100.31,23.29,113.59,38.90,127.37,24.95,-160.17,108.58,74.29,-179.24
9.57,33.37,-73.56,39.54,-4.27,-11.42,142.27,120.18,18.59,-100.31,-3.14,129.42,37.91,143.88,39.55,137.95,121.47,74.29,-179.24
9.71,55.99,-168.62,61.39,-151.50,-25.70,-19.21,110.09,18.59,-100.31,-17.12,37.86,36.97,-5.99,35.19,-41.59,123.77,74.29,-179.24
9.84,61.56,-168.62,74.70,-151.50,15.88,-19.21,101.38,18.59,-100.31,-10.61,37.86,35.15,-5.99,30.37,-41.59,125.13,74.29,-179.24
9.98,14.62,-168.62,41.46,-151.50,30.89,-19.21,73.80,18.59,-100.31,21.77,37.86,30.37,-5.99,13.59,-41.59,125.53,74.29,-179.24
10.11,-13.85,-172.89,19.50,-148.72,21.05,-24.38,97.45,18.59,-100.31,38.84,32.27,27.94,-7.30,-146.32,-45.64,116.33,74.29,-179.24
10.25,-36.06,-172.89,28.71,-148.72,177.10,-24.38,123.12,18.59,-100.31,53.71,32.27,18.07,-7.30,-126.13,-45.64,88.89,74.29,-179.24
10.38,-17.01,-148.45,33.65,-128.80,19.95,-8.79,116.85,18.59,-100.31,45.92,55.89,16.22,-31.25,-115.41,-55.77,78.89,74.29,-179.24
10.51,-9.05,-148.45,23.95,-128.80,8.82,-8.79,125.29,18.59,-100.31,18.57,55.89,18.76,-31.25,44.14,-55.77,93.24,74.29,-179.24
10.64,-13.25,-148.45,21.08,-128.80,5.31,-8.79,118.99,18.59,-100.31,12.83,55.89,15.34,-31.25,57.76,-55.77,92.94,74.29,-179.24
10.78,-21.09,-148.45,14.58,-128.80,-176.89,-8.79,103.65,18.59,-100.31,0.31,55.89,29.87,-31.25,51.84,-55.77,111.17,74.29,-179.24
10.92,-24.57,-148.45,15.44,-128.80,-168.96,-8.79,92.86,18.59,-100.31,-1.51,55.89,30.80,-31.25,49.07,-55.77,114.61,74.29,-179.24
11.07,-0.97,-148.45,8.46,-128.80,6.07,-8.79,67.76,18.59,-100.31,-0.73,55.89,29.80,-31.25,47.34,-55.77,116.67,74.29,-179.24
11.22,-7.39,-148.45,14.99,-128.80,11.23,-8.79,69.39,18.59,-100.31,-1.92,55.89,28.93,-31.25,49.07,-55.77,116.08,74.29,-179.24
11.37,-13.77,-148.45,19.28,-128.80,3.99,-8.79,101.82,18.59,-100.31,-2.95,55.89,27.70,-31.25,49.57,-55.77,119.31,74.29,-179.24
11.51,15.81,-148.45,18.14,-128.80,-16.83,-8.79,135.05,18.59,-100.31,-1.58,55.89,27.17,-31.25,48.85,-55.77,134.57,74.29,-179.24
11.65,-1.00,-148.45,24.19,-128.80,-29.48,-8.79,148.61,18.59,-100.31,1.16,55.89,26.87,-31.25,50.27,-55.77,136.74,74.29,-179.24
11.79,0.01,-148.45,25.80,-128.80,-24.69,-8.79,139.31,18.59,-100.31,2.92,55.89,26.66,-31.25,49.08,-55.77,130.32,74.29,-179.24
11.94,-14.58,-148.45,27.29,-128.80,-32.66,-8.79,166.56,18.59,-100.31,3.10,55.89,26.08,-31.25,51.25,-55.77,137.06,74.29,-179.24
12.07,-19.79,-148.45,28.63,-128.80,-37.36,-8.79,160.08,18.59,-100.31,4.32,55.89,26.20,-31.25,55.22,-55.77,135.67,74.29,-179.24
12.22,-18.61,-148.45,28.36,-128.80,-42.40,-8.79,166.19,18.59,-100.31,4.26,55.89,26.51,-31.25,54.03,-55.77,135.49,74.29,-179.24
12.37,-3.66,-148.45,22.82,-128.80,-33.62,-8.79,161.39,18.59,-100.31,2.86,55.89,27.90,-31.25,50.56,-55.77,136.71,74.29,-179.24
12.52,15.72,-148.45,19.85,-128.80,-11.43,-8.79,145.78,18.59,-100.31,0.57,55.89,29.82,-31.25,51.87,-55.77,130.95,74.29,-179.24
12.67,15.73,-148.45,13.68,-128.80,-176.99,-8.79,140.59,18.59,-100.31,-14.12,55.89,41.40,-31.25,45.52,-55.77,139.87,74.29,-179.24
12.81,13.99,-148.45,10.63,-128.80,-164.47,-8.79,107.61,18.59,-100.31,-18.50,55.89,44.74,-31.25,45.22,-55.77,136.26,74.29,-179.24
12.95,12.39,-148.45,6.62,-128.80,-174.09,-8.79,110.77,39.91,-41.47,-15.56,55.89,38.00,-31.25,40.34,-55.77,133.09,74.29,-179.24
13.10,-10.27,-148.45,19.00,-128.80,20.11,-8.79,90.24,18.59,-100.31,-10.81,55.89,31.50,-31.25,39.61,-55.77,117.00,74.29,-179.24
13.25,-7.44,-148.45,16.92,-128.80,35.13,-8.79,63.80,18.59,-100.31,-7.80,55.89,35.64,-31.25,41.38,-55.77,114.90,74.29,-179.24
13.39,-8.45,-148.45,17.65,-128.80,34.56,-8.79,69.41,18.59,-100.31,-4.76,55.89,39.28,-31.25,39.28,-55.77,124.92,74.29,-179.24
13.52,-8.15,-148.45,20.11,-128.80,30.12,-8.79,95.52,18.59,-100.31,-0.36,55.89,30.59,-31.25,42.50,-55.77,106.99,74.29,-179.24
13.67,4.91,-144.25,10.02,-161.08,14.26,58.24,91.83,14.43,169.69,-2.46,55.89,30.54,-31.25,42.14,-55.77,112.45,74.29,-179.24
13.82,27.67,-148.45,13.54,-128.80,-165.80,-8.79,99.21,18.59,-100.31,-6.46,55.89,35.23,-31.25,35.64,-55.77,126.92,74.29,-179.24
13.97,6.03,-148.45,19.32,-128.80,23.72,-8.79,97.21,18.59,-100.31,3.00,55.89,33.45,-31.25,26.28,-55.77,132.94,74.29,-179.24
14.12,-3.40,-148.45,13.83,-128.80,23.33,-8.79,75.55,18.59,-100.31,9.40,55.89,33.00,-31.25,24.85,-55.77,135.53,74.29,-179.24
14.27,-11.23,-148.45,13.31,-128.80,11.46,-8.79,72.94,18.59,-100.31,11.56,55.89,32.16,-31.25,34.86,-55.77,116.01,74.29,-179.24
14.41,-8.19,-148.45,19.12,-128.80,-11.13,-8.79,102.29,18.59,-100.31,8.19,55.89,24.77,-31.25,47.99,-55.77,101.30,74.29,-179.24
14.57,-2.30,-148.45,21.26,-128.80,-14.14,-8.79,134.23,39.91,-41.47,6.34,55.89,22.37,-31.25,47.23,-55.77,106.19,74.29,-179.24
14.71,-18.17,-148.45,28.39,-128.80,4.64,-8.79,133.51,18.59,-100.31,6.59,55.89,22.34,-31.25,41.83,-55.77,116.38,120.38,173.19
