Timestamp,Kinect_LeftShoulder_Ext.-Flex.,IMU_LeftShoulder_Ext.-Flex.,Kinect_LeftShoulder_Abd.-Add.,IMU_LeftShoulder_Abd.-Add.,Kinect_LeftShoulder_Int.-Ext.,IMU_LeftShoulder_Int.-Ext.,Kinect_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Ext.-Flex.,IMU_LeftElbow_Pro.-Sup.,Kinect_RightShoulder_Ext.-Flex.,IMU_RightShoulder_Ext.-Flex.,Kinect_RightShoulder_Abd.-Add.,IMU_RightShoulder_Abd.-Add.,Kinect_RightShoulder_Int.-Ext.,IMU_RightShoulder_Int.-Ext.,Kinect_RightElbow_Ext.-Flex.,IMU_RightElbow_Ext.-Flex.,IMU_RightElbow_Pro.-Sup.
0.23,11.95,103.63,16.91,145.71,58.66,48.86,33.06,72.37,69.12,16.79,0.00,25.50,0.00,66.87,10.00,25.36,0.00,0.00
0.34,7.98,103.63,13.54,145.71,66.90,48.86,27.02,72.37,69.12,13.40,0.00,17.12,0.00,57.42,10.00,33.77,0.00,0.00
0.47,5.81,103.63,12.04,145.71,69.52,48.86,24.19,12.82,-1.53,13.15,0.00,17.16,0.00,63.07,10.00,27.59,0.00,0.00
0.58,7.67,101.75,13.08,167.77,69.48,40.81,22.73,11.09,-7.01,15.85,0.00,19.50,0.00,66.07,10.00,24.59,0.00,0.00
0.71,7.91,101.75,13.95,167.77,68.64,40.81,23.21,11.73,-9.73,14.74,0.00,18.41,0.00,65.35,10.00,25.46,0.00,0.00
0.82,6.82,12.89,13.36,16.74,68.22,32.91,23.57,11.73,-9.73,13.84,-47.09,17.94,83.89,62.77,13.20,28.56,0.00,0.00
0.92,5.27,12.72,12.25,22.03,69.02,31.29,22.95,9.61,-12.25,15.07,-47.09,19.29,83.89,61.50,13.20,29.78,0.00,0.00
1.02,4.69,11.97,11.81,23.19,69.58,32.47,22.96,9.40,-11.58,14.73,-47.09,18.72,83.89,64.83,13.20,26.21,0.00,0.00
1.12,5.39,11.78,12.28,18.37,68.68,26.38,23.92,9.40,-11.58,15.05,-80.17,18.89,87.66,65.51,11.52,25.54,0.00,0.00
1.22,5.75,11.78,12.97,18.37,68.62,26.38,24.51,11.52,-1.57,15.35,-80.17,19.01,87.66,64.79,11.52,26.18,0.00,0.00
1.31,5.52,11.78,13.99,18.37,68.80,26.38,24.98,11.76,0.06,15.43,-80.17,18.72,87.66,62.10,11.52,28.99,0.00,0.00
1.41,5.39,14.63,13.54,17.99,69.15,24.13,24.39,9.81,-1.01,14.57,-80.17,17.76,87.66,62.33,11.52,28.49,0.00,0.00
1.50,5.54,13.11,13.30,19.92,69.68,23.54,23.70,9.81,-1.01,14.63,-73.66,17.88,85.99,61.98,9.39,28.78,0.00,0.00
1.59,5.55,12.28,13.40,20.01,69.81,24.41,23.48,9.81,-1.01,14.76,-73.36,17.85,86.16,62.11,8.86,28.68,0.00,0.00
1.71,5.45,12.28,13.59,20.01,70.10,24.41,23.51,9.23,1.67,14.85,-73.36,17.93,86.16,61.85,8.86,28.96,0.00,0.00
1.82,5.35,11.65,13.53,20.04,69.90,24.53,23.70,9.23,1.67,14.86,-73.60,17.96,86.25,61.79,8.28,29.02,0.00,0.00
1.93,5.23,13.65,13.70,19.50,69.84,23.01,23.90,7.94,1.01,14.86,-73.60,17.95,86.25,61.74,8.28,29.04,0.00,0.00
2.02,5.29,13.85,14.02,18.85,69.75,21.63,24.14,7.94,1.01,14.90,-76.60,18.00,86.60,61.44,8.11,29.32,0.00,0.00
2.12,5.56,13.85,13.67,18.85,69.36,21.63,24.08,6.73,-1.98,14.96,-76.60,18.02,86.60,61.37,8.11,29.36,0.00,0.00
2.22,5.79,13.88,13.45,18.71,69.45,23.46,23.78,6.36,-0.09,15.06,-76.60,18.12,86.60,61.46,8.11,29.27,0.00,0.00
2.33,6.07,14.08,13.51,18.30,69.21,22.07,23.88,6.36,-0.09,14.97,-78.27,18.11,86.73,61.69,7.91,29.07,0.00,0.00
