Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
0.00,60.00,149.59,46.40,178.90,-57.57,-133.07,49.28,19.49,-38.23,6.31,8.68,14.10,11.78,666.00,2.14,21.08,11.07,-16.14
0.26,10.03,36.77,4.72,0.16,666.00,33.58,14.90,38.81,-24.41,9.08,6.92,17.66,11.83,666.00,0.97,22.45,7.70,-16.72
0.42,1.69,4.90,10.27,-14.97,21.93,-51.90,64.98,15.16,-13.89,12.41,15.64,12.77,6.52,666.00,76.24,21.78,7.42,-16.71
0.55,-3.49,-18.48,11.56,-5.55,666.00,22.43,27.86,8.70,-11.55,15.72,13.09,14.71,-84.10,666.00,-1.30,21.14,143.67,132.18
0.68,3.89,-11.92,10.62,-5.56,-7.11,17.84,57.84,6.54,-8.99,18.11,8.61,15.14,16.35,666.00,14.48,21.72,8.23,-16.57
0.82,6.27,-3.45,9.34,-5.33,666.00,12.75,28.28,7.27,-8.35,13.00,12.20,15.46,15.63,666.00,18.30,24.46,9.05,-16.99
0.95,13.02,17.24,9.29,-5.20,166.52,19.11,32.08,14.33,-11.54,15.11,-57.80,15.08,-77.46,666.00,173.30,26.86,132.87,113.17
1.08,16.82,19.57,9.39,-5.36,169.40,23.13,31.81,20.95,-12.23,15.44,13.23,14.31,11.44,666.00,19.18,25.94,10.47,-18.17
1.23,15.72,17.78,8.63,-6.30,666.00,27.13,21.74,25.32,-12.19,12.76,10.56,12.18,11.21,666.00,13.51,17.07,9.06,-17.79
1.37,6.70,1.35,7.42,-7.37,666.00,26.21,16.17,13.90,1.60,8.25,0.22,13.37,12.56,666.00,4.09,17.56,3.30,-14.41
1.57,4.38,-2.70,8.99,-5.21,666.00,24.75,18.97,10.36,-1.00,8.74,-0.70,13.19,13.13,666.00,4.62,18.20,5.76,-14.57
1.70,4.19,-3.97,9.37,-4.02,666.00,24.48,21.89,11.06,-1.62,10.11,0.27,13.73,13.50,666.00,5.82,20.15,7.09,-15.25
1.83,8.12,90.38,8.76,90.39,666.00,175.81,22.02,44.50,109.73,12.63,2.96,14.78,14.26,666.00,8.27,23.87,9.74,-16.49
1.96,10.92,4.36,7.43,-5.65,666.00,26.64,25.53,18.12,-2.80,13.44,7.15,14.37,14.57,666.00,9.10,24.49,10.39,-16.93
2.10,12.32,7.07,6.93,-7.01,666.00,21.14,25.56,21.57,-1.27,14.11,7.37,13.41,13.89,666.00,8.84,22.87,11.73,-17.48
2.23,12.81,7.38,9.95,-7.08,144.52,20.45,31.59,27.62,-10.10,14.06,6.93,13.40,13.60,666.00,8.27,21.08,12.26,-16.79
2.36,17.15,14.36,27.97,8.27,-40.35,3.38,35.32,24.54,-7.20,10.01,3.85,13.44,13.05,666.00,8.46,19.18,15.14,-16.69
2.49,20.65,17.57,51.07,20.00,-57.09,-8.08,33.59,33.29,-15.63,9.03,2.87,13.54,12.58,666.00,7.44,14.98,10.40,-15.09
2.63,60.67,23.34,84.10,38.37,666.00,-22.73,11.34,31.46,-21.51,10.10,3.76,16.15,12.47,-51.44,6.39,156.37,11.96,-16.03
2.77,171.25,62.38,104.28,77.07,666.00,-61.21,11.60,10.34,-14.07,11.68,5.88,19.18,12.46,-49.23,5.72,160.78,11.59,-15.41
2.90,165.27,100.66,118.87,94.26,666.00,-64.50,13.95,8.12,-12.29,1.45,6.87,15.04,12.23,-40.35,5.82,160.74,13.11,-16.80
3.04,173.25,25.34,135.01,9.26,666.00,131.91,12.60,116.23,-141.22,4.38,7.32,13.15,12.05,-43.09,7.27,164.79,12.75,-17.11
3.17,174.37,149.10,145.92,125.71,666.00,-81.75,14.54,15.97,-5.23,5.22,8.36,13.97,11.32,-40.73,10.87,162.80,11.21,-18.75
3.30,172.52,152.65,152.74,132.36,666.00,-86.25,16.26,19.34,-3.13,5.18,9.03,14.52,11.58,-43.31,12.42,162.20,12.08,-16.23
3.44,171.40,49.30,157.93,-24.93,666.00,119.08,20.77,144.00,-135.90,4.31,9.85,14.38,12.30,-44.28,12.73,162.09,11.67,-16.14
3.58,171.40,155.76,160.69,145.77,666.00,84.45,19.97,25.13,-1.99,4.28,10.11,16.64,13.12,-42.25,12.12,161.25,11.02,-16.18
3.71,171.70,155.65,162.50,146.45,666.00,84.26,19.63,28.62,-2.69,4.58,9.81,16.54,13.15,-41.38,12.47,160.89,10.80,-16.48
3.85,171.03,155.74,162.53,145.91,666.00,84.55,20.06,29.59,-3.90,4.56,9.46,16.56,12.86,-42.12,12.87,160.19,10.73,-16.05
3.98,170.35,155.71,161.61,145.50,666.00,84.74,19.76,28.76,-4.16,4.26,9.52,17.34,12.84,-41.86,13.51,159.84,10.93,-15.77
4.12,170.46,156.01,161.50,145.43,666.00,84.92,19.54,28.31,-7.00,4.18,9.73,17.28,13.00,-42.21,13.65,161.28,10.99,-15.83
4.25,170.11,155.46,161.33,144.87,666.00,85.85,19.80,28.75,-7.51,4.30,10.12,17.17,13.28,-40.21,13.57,158.67,10.86,-15.98
4.40,169.08,155.13,159.78,144.53,666.00,85.86,20.70,28.32,-7.69,4.48,9.75,16.89,13.16,-42.35,13.46,160.83,10.97,-16.01
4.53,166.51,154.63,154.44,144.04,666.00,86.07,21.63,25.94,-6.94,4.66,9.38,17.05,13.05,-41.63,13.35,159.94,11.06,-16.11
4.66,166.40,152.04,147.74,138.55,666.00,-89.77,18.09,25.90,-8.08,4.86,8.78,16.88,12.95,-44.22,12.59,163.17,11.34,-15.62
4.80,163.30,-133.46,133.63,131.51,666.00,-61.14,11.99,24.09,-9.18,4.94,14.42,16.86,2.02,-45.56,89.68,163.83,11.57,-16.27
4.93,155.79,138.28,118.63,121.40,666.00,-79.66,8.53,10.00,-11.33,5.24,8.29,16.20,12.35,-41.83,12.07,162.73,11.69,-16.25
5.06,120.09,107.83,97.89,99.79,666.00,-70.03,13.19,14.67,-9.35,4.62,7.86,16.99,13.04,-42.70,11.67,164.96,11.86,-15.91
5.19,49.88,-77.87,78.94,76.96,666.00,-63.62,15.72,15.62,-12.17,3.42,15.77,17.17,3.44,-46.55,89.04,164.36,10.87,-16.21
5.33,20.51,62.91,53.94,73.33,666.00,-66.74,27.92,7.37,-16.32,2.72,7.25,18.10,14.77,-48.01,11.20,164.26,10.74,-16.38
5.46,14.44,36.01,42.48,45.27,666.00,-42.94,25.08,18.42,-22.35,-0.38,7.18,21.64,14.48,-50.60,12.56,164.99,11.21,-17.34
5.60,8.10,-22.83,28.54,26.08,666.00,79.89,27.08,21.52,-24.39,-3.01,16.33,24.01,3.56,-56.01,93.18,163.87,12.64,-16.26
5.73,1.04,13.39,16.69,8.62,666.00,-19.08,20.27,17.89,-27.46,-7.33,7.27,24.83,16.24,-67.63,16.30,166.84,11.61,-15.48
5.96,-1.07,9.69,11.50,2.62,666.00,-14.67,14.28,13.78,-23.75,-9.07,7.09,27.05,19.43,81.35,15.16,163.41,9.78,-17.66
6.10,-1.24,7.36,9.31,-1.54,666.00,-12.86,17.19,11.40,-23.80,-11.99,6.62,9.77,20.59,119.33,7.84,126.06,7.17,-15.85
6.23,1.37,34.48,9.18,75.95,666.00,-1.20,18.42,30.77,106.69,-13.16,5.62,12.86,19.76,143.70,5.61,33.41,7.40,-16.13
6.36,2.60,9.23,10.81,-2.87,666.00,-5.45,17.09,13.72,-27.76,-13.87,3.95,14.20,17.84,666.00,5.04,25.07,9.36,-14.59
6.49,2.71,10.14,11.32,-1.78,666.00,-5.94,16.71,12.75,-27.54,-14.32,3.81,14.22,17.36,666.00,5.59,25.44,10.84,-13.81
6.63,1.41,9.86,11.17,-1.24,666.00,-6.03,16.60,15.84,-29.11,18.89,5.16,-10.36,16.11,55.04,5.06,52.71,9.80,-14.24
6.76,1.47,9.34,10.26,-1.31,666.00,-6.52,17.65,16.18,-28.66,-10.24,7.08,29.12,16.96,50.07,3.42,38.53,9.25,-12.39
6.90,3.62,12.18,14.88,-0.46,666.00,-4.71,18.49,18.35,-27.98,-7.49,7.49,25.36,16.28,48.58,1.82,32.57,8.05,-15.26
7.14,6.93,14.52,16.21,1.24,666.00,-4.36,19.57,18.50,-27.70,-7.48,6.84,24.98,14.81,48.40,1.59,32.26,9.17,-15.84
7.28,10.74,18.67,17.22,4.75,666.00,-2.01,21.76,15.83,-28.07,-8.24,4.76,26.13,12.06,53.09,0.96,34.04,71.49,159.31
7.40,13.25,21.28,17.49,5.48,666.00,-1.70,22.34,13.97,-27.49,-9.27,2.54,30.11,13.07,62.09,6.94,36.24,12.55,-16.31
7.53,12.79,25.01,17.87,5.11,666.00,-3.35,23.69,17.97,-27.49,-8.45,0.91,25.98,16.88,60.55,14.24,33.01,12.48,-15.70
7.67,11.58,25.22,19.04,4.11,666.00,-4.73,22.70,16.98,-26.80,-7.54,-1.10,25.61,24.82,60.31,20.51,31.36,14.62,-21.77
7.80,15.71,21.82,21.34,4.93,666.00,-1.98,20.14,18.22,-26.88,-20.67,-4.50,26.90,26.82,52.13,24.07,37.14,18.58,-16.60
7.93,9.85,16.36,26.48,8.33,666.00,3.36,29.54,20.62,-18.73,-24.62,-14.94,47.43,26.55,72.90,29.14,57.53,29.04,-18.80
8.06,1.48,-2.26,34.32,20.70,11.97,25.38,36.67,35.18,-38.13,-33.19,-36.89,15.70,20.59,173.29,23.58,87.04,48.75,-21.53
8.18,-5.31,-14.58,34.27,28.78,9.84,32.54,40.21,43.21,-41.51,-11.54,-48.19,22.14,12.47,31.61,27.89,48.61,65.43,-49.03
8.31,-8.87,-19.00,30.94,30.81,8.54,33.09,38.23,12.29,50.81,-5.37,-52.88,24.18,2.59,31.48,33.31,54.51,69.40,-59.97
8.45,-10.58,-18.04,27.17,30.50,8.35,37.25,38.53,39.23,-37.43,-4.41,-52.77,29.05,-4.35,31.95,34.08,77.75,71.52,-65.50
8.57,-7.10,-14.13,26.43,29.62,11.95,38.01,37.01,38.82,-36.16,-20.51,-47.77,30.48,-12.91,11.45,34.33,91.20,69.23,-73.58
8.71,-10.43,-10.36,25.87,28.50,9.02,36.09,37.34,7.47,50.23,-16.33,-44.78,31.00,-13.89,70.28,34.94,136.18,67.97,-83.50
8.84,-10.24,-5.82,25.67,26.79,6.88,37.22,38.22,38.88,-35.44,-15.03,-41.59,28.50,-13.91,85.94,33.61,127.14,64.06,-86.03
8.97,-9.48,-4.33,24.83,25.51,5.22,38.10,38.89,38.46,-35.34,-16.30,-38.32,25.75,-13.93,84.28,32.32,126.53,60.41,-89.36
9.10,-11.38,-4.05,23.88,24.80,3.60,39.01,40.34,39.94,-35.55,-24.21,-37.61,20.34,-14.05,153.85,32.26,141.85,59.00,-90.86
9.24,-10.46,-2.73,23.03,23.46,3.22,40.47,40.69,39.75,-35.29,-25.57,-37.18,12.63,-13.18,150.09,32.82,140.88,59.08,-92.66
9.37,-10.92,-2.59,23.06,23.34,3.80,40.40,39.74,39.22,-35.62,-27.28,-36.67,12.40,-12.01,149.31,35.06,140.69,59.54,-94.76
9.50,-12.43,-0.93,23.65,23.50,4.55,44.50,41.25,39.31,-35.66,-26.50,-35.66,14.66,-14.56,151.64,31.24,140.11,60.62,-96.19
9.64,-10.77,-0.06,24.97,23.44,9.81,46.03,37.81,39.28,-34.27,-26.40,-35.55,12.50,-14.28,154.71,26.81,139.21,61.75,-98.56
9.77,-10.77,1.53,21.62,19.98,5.17,50.21,41.09,35.28,-35.37,-27.02,-37.54,14.21,-12.28,152.17,24.20,138.35,63.81,-102.14
9.90,-12.09,1.84,21.06,20.10,9.60,50.72,38.46,35.28,-35.37,-27.43,-40.05,13.69,-11.30,151.55,21.87,140.29,63.67,-106.64
10.10,-14.47,-6.02,18.10,19.63,9.43,58.56,37.26,32.92,-29.87,-26.63,-41.19,0.06,-11.13,161.20,19.27,138.84,64.77,-109.29
10.24,-15.08,111.44,18.19,167.15,8.99,75.68,37.53,122.41,-107.92,-29.71,-39.36,11.72,-19.08,150.21,9.48,141.42,64.67,-111.84
10.37,-13.35,0.97,19.63,18.89,11.50,68.15,36.85,31.81,-31.26,-31.30,-37.25,12.11,-18.40,104.84,2.21,166.71,64.09,-114.49
10.50,-12.29,-19.88,18.00,17.60,9.09,55.73,37.47,32.86,-31.68,-41.31,-61.53,13.02,-8.20,68.41,13.24,166.63,75.59,-125.18
10.64,-9.45,94.04,15.46,101.87,5.99,166.66,35.47,92.74,33.21,-48.22,-67.28,16.45,5.02,53.58,12.20,162.15,87.40,-127.05
10.77,-7.38,1.03,13.00,-1.41,1.45,45.94,33.99,32.46,-33.11,-50.61,-58.13,20.59,31.48,56.26,11.02,158.20,103.89,-129.86
10.90,-6.74,-14.49,11.76,-11.67,-1.00,43.66,33.16,32.22,-33.77,-50.42,-76.69,20.53,64.26,60.85,88.13,157.29,101.00,-130.60
11.05,-6.68,88.61,12.07,87.32,666.00,170.18,29.05,35.41,85.56,-48.10,-70.39,18.23,51.25,67.36,95.09,159.37,98.25,-126.55
11.20,-5.96,-8.53,13.18,-6.13,666.00,38.95,23.36,24.40,-32.50,-45.75,-63.87,17.95,48.42,77.71,87.21,160.75,95.71,-118.99
11.35,-6.73,-11.42,15.16,0.55,666.00,39.85,23.20,21.35,-35.41,-36.52,-66.45,14.68,37.60,-175.17,12.04,93.47,96.00,-117.82
11.50,-5.96,-11.14,16.73,3.17,666.00,43.79,23.44,20.53,-38.46,-25.12,-62.62,14.44,24.10,-170.22,18.24,72.33,94.27,-116.53
11.65,-7.13,1.81,17.13,7.10,666.00,35.22,24.39,22.46,-31.71,-31.69,-54.91,13.87,13.30,-173.54,16.67,76.85,93.87,-114.92
11.80,-8.46,1.13,19.03,8.66,666.00,31.36,25.26,22.80,-26.32,-35.26,-54.57,14.25,9.18,-174.60,16.28,80.18,94.40,-113.37
