Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
0.00,-31.92,172.69,40.48,155.99,21.13,-81.59,49.84,6.62,-9.25,-15.80,4.89,19.68,13.53,666.00,-31.66,24.47,3.84,27.04
0.22,-50.72,22.68,26.98,33.35,-163.42,-5.20,34.07,3.64,-54.87,-13.07,1.61,18.01,13.66,666.00,-32.61,21.24,1.71,27.20
0.36,-57.61,8.98,25.37,12.03,-164.95,37.20,35.43,17.50,-65.93,-9.60,-0.28,16.47,15.51,666.00,-34.11,4.61,1.09,25.35
0.50,-62.05,10.99,14.90,12.79,666.00,44.80,29.23,19.94,-62.98,11.06,-2.12,-8.12,15.26,-39.97,-47.75,30.45,0.69,23.47
0.66,-64.21,7.22,32.31,18.93,666.00,33.57,23.72,22.09,-38.19,15.62,2.86,-21.89,13.42,-69.72,-34.26,62.12,0.50,24.07
0.80,-56.15,8.34,-70.97,22.21,666.00,35.73,17.86,23.60,-25.90,19.41,3.48,-6.40,13.42,0.90,-35.51,73.55,2.84,24.07
0.92,-20.26,6.07,11.64,21.99,666.00,34.16,27.10,24.03,-2.34,12.75,3.80,-9.00,13.60,3.09,-33.96,72.60,2.14,24.16
1.05,-18.90,8.28,14.93,21.55,666.00,46.48,29.23,24.70,-9.90,10.52,3.23,-11.61,12.59,4.64,-31.24,71.19,6.04,16.70
1.18,-19.59,7.84,14.88,22.58,163.86,45.74,30.23,27.51,-12.86,10.65,0.18,-12.76,11.97,3.74,-38.57,71.06,4.14,22.72
1.32,-22.47,13.56,13.41,20.92,158.79,51.25,32.00,29.26,-13.22,11.80,1.58,-13.31,11.90,2.95,-44.44,70.96,3.54,24.97
1.48,-27.12,8.99,4.93,25.99,666.00,44.46,28.25,30.90,-6.56,13.93,-1.80,-10.60,10.91,0.86,-43.43,70.80,2.25,27.68
1.61,-21.38,8.87,1.63,27.95,666.00,35.92,23.38,24.45,-1.34,18.58,4.27,-7.77,11.85,1.13,-35.93,70.70,5.75,20.62
1.74,-19.17,7.35,11.85,27.65,163.54,38.93,42.04,17.38,8.47,22.15,5.19,-11.32,12.65,2.90,-37.14,70.65,15.96,8.48
1.88,26.63,6.51,7.08,26.44,666.00,45.29,10.69,21.35,2.11,20.08,4.04,-75.25,13.95,-84.92,-46.07,34.77,20.11,6.29
2.01,-68.12,7.34,86.82,31.87,-127.03,41.28,85.09,36.46,-3.97,139.60,3.72,-130.12,7.82,31.87,-38.93,35.98,7.49,15.84
13.43,-8.76,16.83,20.35,15.43,666.00,58.64,17.76,32.38,-14.83,-17.04,-25.89,26.83,8.25,666.00,-65.95,14.95,0.84,14.59
13.61,-19.55,14.32,16.31,18.17,666.00,39.33,29.93,19.78,-14.11,-12.59,0.48,16.43,17.38,666.00,-47.50,23.78,7.58,5.85
13.84,-15.59,4.04,11.17,19.68,-157.18,37.50,30.13,22.96,-19.48,-13.09,3.08,12.67,16.11,666.00,-44.70,21.75,6.77,9.98
13.98,-12.98,1.02,13.61,12.53,666.00,62.38,23.65,20.47,-44.56,-16.43,-4.34,9.24,15.14,666.00,-55.82,19.39,4.70,21.43
14.11,-7.84,4.56,13.66,14.24,666.00,45.26,22.54,18.79,-51.64,-16.58,1.75,8.52,12.60,666.00,-41.77,22.40,2.82,32.65
14.24,-1.83,10.78,15.22,13.89,666.00,45.06,27.44,20.82,-60.99,-13.71,0.69,8.49,12.37,666.00,-43.91,25.67,3.17,29.92
14.37,3.50,15.37,16.80,15.40,4.48,43.04,42.54,27.89,-68.34,-11.45,0.95,8.54,11.07,666.00,-42.60,15.23,1.02,26.13
14.51,8.51,24.40,18.21,12.08,-9.34,44.75,54.93,34.80,-76.18,-10.70,1.70,10.27,14.57,666.00,-41.19,12.00,3.29,15.58
14.64,9.07,41.71,13.85,9.35,-16.51,43.83,91.32,60.57,-81.57,-9.58,3.08,10.29,16.36,666.00,-42.45,14.53,3.08,15.32
14.89,9.08,50.43,32.98,11.85,-17.06,43.51,123.73,100.68,-62.09,-9.14,6.63,8.06,15.11,666.00,-35.87,14.67,1.36,23.59
15.11,4.31,50.43,27.80,11.85,-11.57,43.51,139.58,108.73,-57.31,-9.47,7.21,10.87,15.40,666.00,-35.62,20.23,0.67,24.05
15.24,7.03,51.40,28.41,13.45,-9.32,42.00,144.08,118.78,-54.38,-9.85,6.36,12.23,16.17,666.00,-33.41,15.24,1.12,22.71
15.37,33.75,56.39,2.73,13.16,-142.88,44.06,121.85,118.22,-56.04,-13.30,5.14,10.01,17.44,666.00,-32.05,13.69,1.89,18.19
15.49,40.25,56.02,-1.33,12.22,-146.70,43.93,109.49,118.54,-54.27,-14.45,4.79,10.81,18.73,666.00,-34.53,12.46,0.99,16.72
15.62,44.83,55.36,-5.29,13.76,-150.65,44.09,94.55,118.85,-54.09,-13.33,4.51,9.52,18.07,666.00,-34.73,13.00,1.12,16.16
15.74,38.40,48.52,0.88,12.82,-155.24,38.82,85.57,104.56,-56.69,-14.11,5.46,7.96,17.43,666.00,-34.63,23.92,0.51,18.27
15.88,10.29,45.57,23.39,14.23,11.37,37.31,69.72,85.44,-63.08,-12.77,6.95,9.49,15.82,666.00,-32.92,23.49,0.27,21.78
16.01,5.14,32.84,18.24,17.45,16.32,35.62,39.40,41.83,-72.13,-12.11,7.49,9.71,15.71,666.00,-31.79,21.57,0.58,21.01
16.28,0.47,20.45,13.96,16.50,666.00,37.16,24.79,36.18,-67.99,-13.13,6.51,10.51,16.22,666.00,-32.50,21.81,0.89,21.99
16.41,-3.90,14.77,12.23,14.34,666.00,41.92,17.48,27.59,-68.32,-14.54,4.88,10.83,16.44,666.00,-31.43,22.27,1.14,22.21
